BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-156232,Ville d'Aulnay-sous-Bois,None,,Bruno BESCHIZZA,FR106,Place de l'Hôtel de ville,None,Aulnay-sous-bois,,,,,marches-publics@aulnay-sous-bois.com,http://www.aulnay-sous-bois.fr,,,,,,False,True,,False,True
21-156256,COMMUNE DE CAPAVENIR VOSGES,None,LAMOISE Laurence,,,6 Avenue des Fusillés,88150,Capavenir vosges,,,,,,http://capavenir-vosges.reseaudesvilles.fr,http://www.spl-xdemat.fr,,,,,False,False,,False,False
21-156259,DEPARTEMENT DU MORBIHAN,de,,,FRH04,2 rue de Saint Tropez,56009,VANNES,,(+33) 2-97-54-81-35,,,dfg.marches@morbihan.fr,http://morbihan.fr,https://marches.megalis.bretagne.bzh,,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,,False,True,,False,True
21-156381,Commune de LIEVIN,None,,,FRE12,"45, rue Edouard Vaillant",62800,Liévin,,(+33) 3-21-44-88-18,,,p.faillenet@lievin.fr,http://www.lievin.f,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
21-156387,GLCTtransports publics transfrontalier,None,,,FRK28,Bâtiment Le Salève 155 rue Ada Byron,74160,ARCHAMPS,,(+33) 4-50-95-06-43,,,contact@transports-transfrontaliers.org,https://synapse-entreprises.com,https://synapse-entreprises.com,,,,,False,True,,False,True
21-156391,Centre hospitalier de Valenciennes,None,,,FRE11,,59322,Valenciennes,,,,,theillier-a@ch-valenciennes.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
21-156404,Ville de Nîmes,None,M. Le Maire,,,Direction de la Commande PubliqueLe Colisée II1 rue du Colisée1er étage,30947,Nîmes Cedex 9,,(+33)4-34-03-57-00,,,commande-publique@ville-nimes.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
21-156411,Commune d'Elne,None,,Service Commande Publique,FRJ15,14 boulevard Voltaire,66200,Elne,,,,,marchespublics@ville-elne.com,https://www.ville-elne.fr,https://www.webmarche.eu,,,,,False,True,,False,True
21-156415,CCAS Brest,None,,Service Finances Marchés Publics,FR,40 rue Jules Ferry BP 50172,29803,Brest  cedex 9,,(+33) 2-98-00-83-78,,,ccas-direction@ccas-brest.fr,http://www.megalis.bretagne.bzh/,,,,,,False,True,,False,True
21-156437,Ville de Mulhouse,None,,Madame Le Maire,FRF12,2 Rue Pierre et Marie Curie,68948,Mulhouse cedex 9,,(+33) 3-89-32-58-58,,,marches@ville-mulhouse.fr,http://www.mulhouse.fr,https://alsacemarchespublics.eu/,,https://alsacemarchespublics.eu/,https://alsacemarchespublics.eu/,,False,True,,False,True
21-156447,Conseil Départemental de l'Indre,None,,"Direction des Routes, des Territoires, du Patrimoine et de l' Education (copie de sauvegarde, problèmes d'accès...) DGARTPE: tel : 02.54.08.37.52//54/55/56",FRB03,Place de la Victoire et des Alliés CS 20639,36020,Chateauroux cedex,,(+33) 2-54-08-37-52,,,drtpe-smgp@indre.fr,http://www.indre.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-156485,Commune de Sevran,None,,Direction de la commande publique,FR,28 avenue du Général Leclerc,93270,Sevran,,(+33) 1-49-36-52-34,,,grp_marches_publics@ville-sevran.fr,http://www.ville-sevran.fr,http://www.marches.maximilien.fr,,,,,False,True,,False,True
21-156488,Métropole de Lyon,20004697700019,,A lattention de M. le Président de la Métropole de Lyon,FRK26,20 rue du Lac - CS 33569,69505,Lyon Cedex 03,,,,(+33) 4-26-99-30-58,ddr_marches@grandlyon.com,http://grandlyon.com,http://marchespublics.grandlyon.com,,,http://marchespublics.grandlyon.com,,False,True,,False,True
21-156508,Communauté Urbaine de Dunkerque,None,,Service des marchés publics,FRE11,BP 85530,59386,Dunkerque cedex 1,,(+33) 3-28-62-70-60,,,commandepublique@cud.fr,http://www.communaute-urbaine-dunkerque.fr/,https://www.marches-securises.fr/,,,https://www.marches-securises.fr/,,False,False,,False,False
21-156513,SYND MIXTE DEP OISE TRPT TRAITEMENT DE,None,,,FRE22,CS 30316,60203,Compiègne cedex,,(+33) 3-44-38-29-00,,(+33) 3-44-38-23-61,marchespublics@smdoise.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
21-156588,Commune de Cenon,None,Jean-François EGRON,,,1 avenue Carnot CS 50027,33152,Cenon cedex,,05-57-80-70-00,,,service.achats@ville-cenon.fr,http://www.ville-cenon.fr,http://demat-ampa.fr,,,,,False,False,,False,False
21-156604,Département de l'Aude,None,Madame la Présidente du Conseil Départemental de l'Aude,,,Allée Raymond Courrière,11855,Carcassonne,,,,,marches@aude.fr,http://aude.fr,http://marchespublics.aude.fr,,,,,False,False,,False,False
21-156610,Ville d'Ozoir la Ferrière,None,,,FR,,None,77330 Ozoir la Ferriere,,,,,contact@mairie-ozoir-la-ferriere.fr,http://www.mairie-ozoir-la-ferriere.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
21-156613,Ville d'Evreux,None,Service Commande Publique,,,"1, Place Du Général de Gaulle",27000,Evreux,,,,,,,https://marchespublics.eure.fr,,,,,False,False,,False,False
21-156625,Ville d'Aulnay-sous-Bois,None,,Bruno BESCHIZZA,FR106,Place de l'Hôtel de ville,None,Aulnay-sous-bois,,,,,marches-publics@aulnay-sous-bois.com,http://www.aulnay-sous-bois.fr,,,,,,False,True,,False,True
21-156645,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens -direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour -  Bâtiment Cheiron, 4ème étage, bureau 471 Accueil service des marchés au parlophone au rez de chaussée du bâtiment B.P. 3007 (du lundi au vendredi, de 9h30 à 11h45 et de 14h à 16h",06200,Nice,,,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
21-156651,SYND MIXTE DEP OISE TRPT TRAITEMENT DE,SMDO,,SYND MIXTE DEP OISE TRPT TRAITEMENT DE,FRE22,CS 30316,60203,Compiègne cedex,,(+33) 3-44-38-29-00,,,marchespublics@smdoise.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
21-156658,Ecole Nationale des Ponts et Chaussées,None,,,FR102,Service des Affaires Juridiques et des Achats - 6/8 avenue Blaise Pascal - Cité Descartes,77455,"Champs-sur-Marne, 77455, Marne-la-Vallée Cedex 2",,,,,sca@enpc.fr,http://www.enpc.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-156671,Conseil régional des Pays de la Loire,23440003400026,,Service de la commande publique et de la stratégie d'achat,FRG0,1 rue de la Loire,44966,Nantes cedex 9,,(+33) 2-28-20-58-38,,,demandedce@paysdelaloire.fr,https://www.paysdelaloire.fr,https://marchespublics.paysdelaloire.fr,,,,,False,True,,False,True
21-156673,Commune de Saint Jean de Monts,21850234200015,,Madame le Maire,FRG05,"18. rue de la Plage, BP 706",85167,SAINT-JEAN-DE-MONTS Cedex,,(+33) 2-51-59-97-00,,(+33) 2-51-58-20-87,mairie@mairie-saintjeandemonts.fr,https://www.saintjeandemonts.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
21-156677,Commune du Grau du Roi,None,,,FRJ12,1 Place de La Libération,30240,Le Grau du Roi,,,,,v.renaud@ville-legrauduroi.fr,http://www.midilibre-marchespublics.com/accueil.htm,,,http://www.midilibre-marchespublics.com/accueil.htm,http://www.midilibre-marchespublics.com/accueil.htm,,False,True,,False,True
21-156701,ASSEMBLÉE NATIONALE,None,,Division des Achats et de la commande publique,FR101,126 rue de l'Université,75355,Paris 07 sp,,(+33) 1-40-63-85-12,,,dacp@assemblee-nationale.fr,http://www.assemblee-nationale.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-156702,Métropole de Lyon,None,,Délégation Gestion &amp; Exploitation de lEspace Public Direction Ressources Administration et finances Service marchés - Unité VVN/TSU,FRK26,"20, rue du Lac - CS33569",69505,Lyon Cedex 03,,,,(+33) 4-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
21-156741,ASSEMBLÉE NATIONALE,None,,Division des Achats et de la commande publique,FR101,126 rue de l'Université,75355,Paris 07 sp,,(+33) 1-40-63-85-95,,,dacp@assemblee-nationale.fr,http://www.assemblee-nationale.fr,,,,,,False,True,,False,True
21-156757,MAIRIE DE DUCLAIR,None,Monsieur le Maire Jean Delalandre,,,Place du Général De Gaulle,76480,Duclair,,,,,,,http://marchespublics.adm76.com,,,,,False,False,,False,False
21-156789,Mairie de Combs-la-Ville,None,,Luis ORTIZ,FR102,Esplanade Charles de Gaulle,77380,Combs-la-Ville,,,,,luis.ortiz@mairie-combs-la-ville.fr,http://www.combs-la-ville.fr/,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,False,True,,False,True
21-157027,Communauté Communes Pévèle Carembault,None,,,FRE11,,None,PONT-A-MARCQ,,,,,contact@pevelecarembault.fr,http://www.pevelecarembault.fr,http://www.marchespublics596280.fr,,,,,True,False,,False,True
21-157029,Conseil Régional de la Réunion,None,,,FRY40,Hôtel de Région Pierre Lagourgue - Avenue rené cassin,97490,Ste clotilde,,(+26)2 -02-62-48-70-00,,,marches@cr-reunion.fr,https://www.regionreunion.com/,https://marches-publics.regionreunion.com/,,,,,False,True,,False,True
21-157030,C.I.V.I.S.,24974007700048,,,FR,http://www.civis.re,97410,Saint-Pierre,,,,,damp@civis.re,http://www.civis.re,,,,,,False,True,,False,True
21-157032,Ville de Mons en Baroeul,21590410300011,,,FRE11,27 avenue Robert Schuman,59370,Mons en baroeul,,,,,commande.publique@ville-mons-en-baroeul.fr,http://www.monsenbaroeul.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-157034,REGION GRAND EST,None,,Direction de lAchat Public  Service Achats Publics (site de Metz),FRF3,Place Gabriel Hocquard  CS 81004,57036,Metz cedex 1,,(+33) 3-87-61-66-56,,,marchestravauxinvestissementmetz@grandest.fr,http://www.grandest.fr,https://marchespublics.grandest.fr,,https://marchespublics.grandest.fr,https://marchespublics.grandest.fr,,False,True,,False,True
21-157035,Préfecture de Police de Paris,None,,,FR,,None,Paris,,,,,pp-die-djb-bmi-polejuridique@interieur.gouv.fr,http://www.prefecture-police-paris.interieur.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
21-157036,SIM Mayotte,None,,Mistoihi SAID,FRY50,Place Zakia MadiBP 91,97600,Mamoudzou,,(+33) 2-69-61-11-13,,(+33) 2-69-61-14-95,mistoihi@sim-mayotte.com,https://www.sim-mayotte.com,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
21-157041,Mairie du Tampon,21974022200019,,,FRY4,256 Rue Hubert Delisle,97430,Le Tampon,,,,,correspondre@aws-france.com,https://agysoft.marches-publics.info,https://agysoft.marches-publics.info,,https://agysoft.marches-publics.info,https://agysoft.marches-publics.info,,True,False,,False,True
21-157042,COMMUNE DE BLANC MESNIL,26930004200026,,,FR106,5 rue Emile Kahn,93150,Le Blanc Mesnil,,,,,correspondre@aws-france.com,https://www.blancmesnil.fr/,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
21-157043,CA DU SAINT QUENTINOIS,20007189200018,,,FRE21,58 boulevard Victor Hugo,02108,Saint-Quentin,,,,,correspondre@aws-france.com,http://www.agglo-saintquentinois.fr/,https://agysoft.marches-pblics.info,,,,,False,True,,False,True
21-157045,Commune de Saint-Denis de la Réunion,21974011500015,,,FRY4,"Direction de la Commande Publique, 18 rue Vallon Hoarau Sainte Clotilde",97490,Saint-Denis,,(+33) 2-62-92-16-70,,(+33) 2-62-92-34-70,achats-publics@saintdenis.re,http://www.saintdenis.re,http://www.saintdenis.re,,,,,False,True,,False,True
21-157046,Ville de Wasquehal,None,,,FRE11,1 rue Michelet,59290,Wasquehal,,(+33) 3-20-65-72-18,,,commande.publique@ville-wasquehal.fr,https://www.ville-wasquehal.fr/,http://ville-wasquehal.e-marchespublics.com,,,,,False,True,,False,True
21-157049,Syndicat de l'Orge (SYORP),None,,,FR104,"163, route de Fleury",91172,Viry-Châtillon,,,,,nadine.ayad@syndicatdelorge.fr,http://www.syndicatdelorge.fr,https://www.marchespublics.sivoa.fr,,,,,False,False,,False,False
21-157052,SOC DE LIVRAISON OUVRAGES OLYMPIQUES,None,,,FR101,18 rue de Londres,75009,Paris,,,,,marches.publics@ouvrages-olympiques.fr,https://www.ouvrages-olympiques.fr/,,,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=799428&orgAcronyme=h6b,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=799428&orgAcronyme=h6b,,False,True,,False,True
21-157054,ETS PUB DU MUS D ORSAY MUS ORANGERIE,None,,,FR101,DAF/SAJMP 62 rue de Lille,75007,Paris,,(+33) 1-53-85-16-34,,,juridique@musee-orsay.fr,http://www.musee-orsay.fr/,,,,,,False,True,,False,True
21-157057,Ville d'Antibes Juan-les-Pins,None,,,FRL03,Direction de la commande publique Bâtiment ' Orange bleu ' 4ème étage 11 boulevard Chancel BP 2205,06606,Antibes cedex,,(+33) 4-92-90-52-87,,,commandepub-gestadm@ville-antibes.fr,https://antibes-juanlespins.com,https://e-marches06.fr,,,,,False,True,,False,True
21-157060,EMA/DCSSA/DAPS-SSA,None,,Mme BARDIEU Mélisande,FRB06,TSA 20003,45404,FLEURY LES AUBRAIS CEDEX,,(+33) -02-38-60-74-55,,,melisande.bardieu@intradef.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
21-157061,Métropole de Lyon,None,,DGS - Direction Ressources Urbain &amp; Environnement / Direction Adjointe Administration &amp; Finances  Service Marchés-Unité VVN/TSU,FRK26,"20, rue du Lac - CS33569",69505,Lyon cedex 03,,,,(+33) 4-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
21-157064,Conseil Régional de la Réunion,23974001200012,,,FRY40,Avenue René Cassin - Moufia BP 67190,97801,Saint denis cedex 9,,(+26)2 -62-48-70-00,,,marches@cr-reunion.fr,https://www.regionreunion.com/,https://marches-publics.regionreunion.com/,,,,,False,True,,False,True
21-157067,REGION OCCITANIE,20005379100014,,,FRJ23,22 boulevard du Maréchal Juin,31406,Toulouse,,,,,marches.publics@laregion.fr,http://www.laregion.fr,https://marchespublics.laregion.fr,,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,,False,True,,False,True
21-157068,Université Bordeaux Montaigne,None,,"M. Lionel LARRE, Président de l'Université via Mme Mayi GONZALEZ, Responsable du Pôle Achats",FRI12,Domaine Universitaire 19 Esplanade des Antilles,33607,Pessac cedex,,(+33) 5-57-12-47-19,,(+33) 5-57-12-46-02,marches.publics@u-bordeaux-montaigne.fr,https://www.u-bordeaux-montaigne.fr/,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-157071,INERIS,None,,,FRE22,Parc technologique alata,60550,Verneuil en halatte,,,,,blandine.babani@ineris.fr,http://www.ineris.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=865128&orgAcronyme=s2d,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=865128&orgAcronyme=s2d,,False,True,,False,True
21-157073,TERRITOIRE D'ENERGIE MAYENNE,None,,,FRG03,Parc Technopolis - Bâtiment R / Rue Louis de Broglie,53810,Change,,,,,christophe.lemarie@te53.fr,http://www.territoire-energie53.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-157074,METROPOLE EUROPEENNE DE LILLE,20009320100016,,Yamina OUAZRI - Direction de la Commande Publique - CSP Technique Services Urbains,FRE11,"2 boulevard des Cités Unies, CS 70043",59040,Lille Cedex,,(+33) 3-20-21-29-94,,,marches.services.urbains@lillemetropole.fr,http://www.lillemetropole.fr/mel.html,https://marchespublics596280.fr/,,,,,False,True,,False,True
21-157075,Ville de Tourcoing,None,,,FRE11,Hôtel de Ville,59200,TOURCOING,,(+33) 3-59-69-71-61,,,marchespublics@ville-tourcoing.fr,http://www.tourcoing.fr,http://mairie-tourcoing.e-marchespublics.com,,,,,False,True,,False,True
21-157077,ACOSS,None,,Romain NICOLAS,FR106,36 rue de Valmy,93108,Montreuil,,,,,romain.nicolas@acoss.fr,https://acoss.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-157079,C.I.V.I.S.,24974007700048,,,FR,http://www.civis.re,97410,Saint-Pierre,,,,,damp@civis.re,http://www.civis.re,,,,,,False,True,,False,True
21-157083,fonds de réserve pour les retraites,None,,Karine Callec / Souad Oussadi,FR,56 rue de Lille,75007,PARIS,,(+33) 1-58-50-99-72,,,ld-frr-dcj@caissedesdepots.fr,https://www.fondsdereserve.fr/fr,https://www.fondsdereserve.fr/fr,,,,,False,True,,False,True
21-157084,Hôpitaux Civils de Colmar,None,,Monsieur le Directeur,FRF12,39 avenue de la Liberté,68024,Colmar,,(+33) 3-89-12-40-00,,,sdm@ch-colmar.fr,http://www.ch-colmar.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
21-157085,Ville de Marseille,None,,,FRL04,Hôtel de Ville - quai du port,13233,Marseille Cedex 20.,,,,,dgaj-dmp@marseille.fr,http://marseille.fr,http://marchespublics.mairie-marseille.fr,,,,,False,True,,False,True
21-157086,epms belna,26220509900019,,Direction,FR,119 belna,22210,PLEMET,,(+33) 2-96-25-76-23,,,belna.leverger@orange.fr,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com/7061814,https://demat.centraledesmarches.com/7061814,https://demat.centraledesmarches.com/7061814,,False,True,,False,True
21-157087,Conseil départemental du Pas-de-Calais,None,,,FRE12,hôtel du Département - rue Ferdinand Buisson,62018,Arras Cedex 9,,(+33) 3-21-21-67-91,,,dcp.secretariat@pasdecalais.fr,https://www.pasdecalais.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
21-157089,Syndicat Intercommunal de Valorisation,None,,,FRE11,ZI 4 - Rue du Galibot,59880,Saint-saulve,,(+33) 3-27-09-06-19,,(+33) 3-27-09-06-18,ecovalor@wanadoo.fr,http://ecovalor.net,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
21-157090,Informatique CDC,77566543300014,,Julie Fauconnier,FR107,4 rue Berthollet,94114,Arcueil cedex,,,,,julie.fauconnier@caissedesdepots.fr,https://www.icdc.caissedesdepots.fr/,https://icdc-caissedesdepots.achatpublic.com/sdm/ent/gen/index.jsp,,,https://icdc-caissedesdepots.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_l3VYM7ajjp,https://icdc-caissedesdepots.achatpublic.com/sdm/ach/pub/affichePub.do?selectedMenu=a-pub&PCSLID=CSL_2021_qTqTBDsFb9&cycNum=0,False,True,,False,True
21-157091,Département du Finistère,22290001100016,,,FRH02,Direction des Routes et Infrastructures de déplacements 32 Bd Dupleix CS 29029,29196,Quimper cedex,,,,,drid.sr@finistere.fr,https://www.finistere.fr/,,,,,,False,True,,False,True
21-157093,RESE de la Charente-Maritime,None,,Service achat,FRI32,131 cours Genêt - CS 30551,17119,Saintes Cedex,,(+33) 5-46-92-39-55,,,marche.public@rese17.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
21-157095,Brest métropole,None,,Division de la Commande Publique,FRH02,"24 rue de Coat-ar-Guéven, CS 73826",29238,Brest cedex 2,,(+33) 2-98-33-54-11,,,marches@brest-metropole.fr,http://www.brest.fr,,,,,,True,False,,False,True
21-157096,METROPOLE D AIX MARSEILLE PROVENCE,None,,,FRL04,58 Boulevard Charles Livon,13007,Marseille,,,,,daja.dsp@ampmetropole.fr,https://ampmetropole.fr,https://marchespublics.ampmetropole.fr,,,,,False,False,,False,False
21-157099,Ville de Grande-Synthe,None,,,FRE11,Place François Mitterrand,59760,Grande-Synthe,,(+33) 3-28-62-77-00,,(+33) 3-28-62-77-12,marches.publics@ville-grande-synthe.fr,http://www.ville-grande-synthe.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
21-157100,GRAND PORT FLUVIO-MARITIME DE L'AXE S,None,,,FRD22,Terre plein de la Barre CS 81413,76067,Le havre,,,,,gpmhmarches@haropaport.com,http://www.haropaports.com/fr/le-havre,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=784013&orgAcronyme=d4t,,,,,False,True,,False,True
21-157102,MINDEF/SGA/DCSID/ESID.TOULON,None,,,,"À l'attention de Mme PLAZY Elodie, BCRM Toulon - ESID TLN - Boîte postale no 71, F",83800,Toulon,,(+33) 4-22-42-44-25,,,esid-toulon.sai.secretaire.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-157103,Département des Alpes-Maritimes,None,,,FRL03,"M. le président du Conseil départemental des Alpes-Maritimes, direction générale adjointe pour les ressources et les moyens -direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - bâtiment Cheiron, 4e étage, bureau 471 Accueil service des marchés au parlophone au rez de chaussée du bâtiment B.P. 3007 (du lundi au vendredi, de 9h30 à 11h45 et de 14h à 16h)",06200,NICE,,,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
21-157105,SYND DESTRUCTION ORDURES MENAGERES OUE,None,,,FRD21,348 rue de la semaille,27300,BERNAY,,(+33) 2-32-43-14-75,,,marlene.cordey@sdomode.fr,https://www.sdomode.fr/,,,https://marchespublics.eure.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=508914&orgAcronyme=b2i,https://marchespublics.eure.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=508914&orgAcronyme=b2i,,False,True,,False,True
21-157106,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens -direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - Bâtiment Cheiron, 4e étage, bureau 471 Accueil service des marchés au parlophone au rez de chaussée du bâtiment B.P. 3007 (du lundi au vendredi, de 9h30 à 11h45 et de 14h à 16h",06200,Nice,,,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
21-157108,Côte d'Azur Habitat,None,,Service Commande Publique,FRL03,53 boulevard René Cassin,06200,Nice,,,,,appel.offres@cda-habitat.fr,http://www.cda-habitat.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-157110,Office des transports de la Corse,None,,Directeur général,FRM01,,20189,Ajaccio,,,,,contact@otc-corse.fr,https://www.achatpublic.com,https://www.achatpublic.com,,,,,False,True,,False,True
21-157113,METROPOLE EUROPEENNE DE LILLE,24590041000011,,Gaëlle BOULOGNE,FRE11,2 boulevard des cités unies,59040,Lille,,(+33) 3-20-21-60-71,,,marches.territoire@lillemetropole.fr,http://www.lillemetropole.fr/mel.html,https://marchespublics596280.fr,,,,,False,True,,False,True
21-157115,S.A.3.M.,52113071600017,,Mme. Aziliz Pellet,FRJ13,45 place Ernest Granier CS 29502,34960,Montpellier cedex 2,,,,,aziliz.pellet@serm-montpellier.fr,http://www.serm-montpellier.fr/,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_UIrZtehJ6S,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_UIrZtehJ6S,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_UIrZtehJ6S,,False,True,,False,True
21-157116,Ile de France Mobilités,28750007800020,,"Laurent PROBST, Directeur Général -Direction Finances et Commande Publique / Commande publique : correspondant Ariana GRUNBAUM,",FR10,39bis-41 rue de Châteaudun,75009,Paris,,(+33) 1-53-59-21-46,,,ariana.grunbaum@iledefrance-mobilites.fr,http://www.iledefrance-mobilites.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-157118,SIAAP,None,,,FR101,2 rue Jules César,75012,Paris,,(+33) 1-44-75-44-33,,,nicolas.sasu@siaap.fr,https://www.siaap.fr,https://marches-publics.siaap.fr,,,,,False,True,,False,True
21-157120,COMMUNE DE PONTARLIER,21250462500014,,,FRC21,56 rue de la République,25304,Pontarlier,,(+33) 3-81-38-81-38,,(+33) 3-81-39-87-16,ccgpmarchespublics@grandpontarlier.fr,http://www.ville-pontarlier.fr/,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,True,False,,False,True
21-157127,Syndicat Départemental d'Energie 18,24180054900057,,Loïc GIRARD-DREMAUX,FRB01,7 Rue Maurice Roy,18000,Bourges,,(+33) 2-48-50-85-40,,,affaires-juridiques@sde18.com,http://www.sde18.com,https://webmarche.solaere.recia.fr/?page=Entreprise.EntrepriseHome,,,,,False,True,,False,True
21-157129,DEPARTEMENT DU TARN ET GARONNE,22820001000012,,,FRJ28,100 Boulevard Hubert Gouze,82000,Montauban,,(+33) 5-63-91-82-00,,,marches-publics@ledepartement82.fr,http://www.ledepartement.fr,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
21-157130,COMMUNE DE NANTES,None,,,FRG01,2 rue de l'Hotel de Ville,44094,Nantes cedex 1,,,,,gaelle.duclau@nantesmetropole.fr,http://www.metropole.nantes.fr,https://marchespublics.nantesmetropole.fr,,https://marchespublics.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,True,False,,False,True
21-157131,CA AGGLO PAYS D'ISSOIRE,20007040700222,,,FRK14,20 rue de la Liberté,63504,Issoire,,(+33) 4-15-62-20-00,,,marches-publics@capissoire.fr,http://www.capissoire.fr/,https://www.marches-publics.info/accueil.htm,,https://www.marches-publics.info/accueil.htm,https://www.marches-publics.info/accueil.htm,,False,True,,False,True
