,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
6181,21-34277,Ville de Pontault-Combault,None,,,FR102,"107, avenue de la République",77347,PONTAULT COMBAULT CEDEX,,(+33) 1-70-05-47-53,,(+33) 1-70-05-49-01,marchespublics@pontault-combault.fr,http://www.maximilien.fr/,http://www.maximilien.fr/,,,,,False,True,,False,True
6182,21-34278,OPH - Var Habitat,None, le Directeur Général -c/o serv.marchés,,,BP29,83040,Toulon,,04-94-61-55-00,,,service-marches@varhabitat.com,http://www.varhabitat.com/,http://www.marches-publics.info,,,,,False,False,,False,False
6183,21-34279,Nantes Métropole,None,,,FR,2 cours du Champ de Mars,44923,Nantes cedex 9,,,,,pierre-charles.pautrat@nantesmetropole.fr,http://www.nantesmetropole.fr,https://www.marchespublics.nantesmetropole.fr,,https://www.marchespublics.nantesmetropole.fr,https://www.marchespublics.nantesmetropole.fr,,False,False,,False,False
6184,21-34280,Ville d'Ugine,None, Monsieur le Maire,,,Place de l'Hôtel de ville BP 2,73401,UGINE,,04-79-37-33-00,,,services.techniques@ugine.com,http://www.ugine.com,http://www.marches-publics.info,,,,,False,False,,False,False
6185,21-34281,COMMUNE DE BOURGOIN JALLIEU,None," CHRIQUI Vincent, Le Maire de Bourgoin-Jailleu",,,"1 rue de l'Hôtel de Ville, CS 62010",38307,Bourgoin-Jallieu Cédex,,04-74-93-00-54,,,marchespublics@bourgoinjallieu.fr,http://www.bourgoinjallieu.fr/,https://www.marches-publics.info/,,,,,False,False,,False,False
6186,21-34282,COMMUNE DE ROUEN,None," MAYER-ROSSIGNOL Nicolas, Pouvoir Adjudicateur",,,"Hôtel de Ville, 2 place du Général de Gaulle, CS31402",76037,ROUEN CEDEX,,02-76-08-90-05,,02-35-08-87-22,commande-publique@rouen.fr,https://www.rouen.fr/,https://www.mpe76.fr,,,,,False,False,,False,False
6187,21-34283,Conseil Général d'Indre et Loire,None, le Président du Conseil départemental,,,Place de la Préfecture,37927,Tours,,02-47-31-42-74,,02-47-31-43-75,commande-publique@departement-touraine.fr,http://www.touraine.fr,http://www.touraine.fr,,,,,False,False,,False,False
6188,21-34284,Centre Hospitalier Angoulême,None, DAVIAUD Muriel,,,Centre Hospitalier d'Angouleme,16959,ANGOULEME,,05-45-24-25-14,,,muriel.daviaud@ch-angouleme.fr,http://ch-angouleme.e-marchespublics.com,http://ch-angouleme.e-marchespublics.com,,,,,False,False,,False,False
6189,21-34285,INSERM,None,N. Maderay,,,Institut Magendie146 rue Léo Saignat,33077,Bordeaux,,,,,,http://www.nouvelle-aquitaine.inserm.fr/,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
6190,21-34286,UNIVERSITE AMIENS PICARDIE JULES VERNE,19801344300017,,,FRE23,1 chemin du Thil,80025,Amiens,,(+33) 3-22-82-72-27,,,florence.doom@u-picardie.fr,https://www.u-picardie.fr/,http://agysoft.marches-publics.info,,,,,False,True,,False,True
6191,21-34287,MAISON DE RETRAITE AU CHENE DE SCAER,None,maison.retraite-scaer@wanadoo.fr,,,"2, rue Louis Pasteur",29390,Scaer,,,,,,,,,,,,False,False,,False,False
6192,21-34288,Conseil Général d'Indre et Loire,None, le Président du Conseil départemental,,,Place de la Préfecture,37927,Tours,,02-47-31-42-74,,02-47-31-43-75,commande-publique@departement-touraine.fr,http://www.touraine.fr,http://www.touraine.fr,,,,,False,False,,False,False
6193,21-34289,COMMUNE DE CASTRES,21810065900018,,,FRJ27,Rue de l'Hôtel de Ville,81115,Castres,,(+33) 5-63-71-58-58,,,correspondre@aws-france.com,http://www.ville-castres.fr,https://www.marches-publics.info,,,,,True,False,,False,True
6194,21-34290,Conseil départemental du Pas-de-Calais,None,,,FR,Rue Ferdinand Buisson,62018,Arras Cedex 9,,,,,dcp.secretariat@pasdecalais.fr,https://marchespublics596280.fr,https://marchespublics596280.fr,,,,,False,True,,False,True
6195,21-34291,CDC de la Plaine d'Estrées,None,"Mme MERCIER Sophie, Présidente",,,"1, rue de la Plaine",60190,ESTREES SAINT DENIS,,03-44-41-31-43,,,correspondre@aws-france.com,https://www.ccplaine-estrees.com/,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
6196,21-34292,Ville du Lamentin,None,Le Maire,,,Place Antonio MACEO,97232,Le Lamentin Martinique,,05-96-30-07-52,,05-96-51-81-75,,http://www.mairie-lelamentin.fr,http://www.e-marchespublics.com,,,,,False,False,,False,False
6197,21-34293,Hautes-Pyrénées Tourisme Environnement,None,Marie-Neige Trey,,,11 rue Gaston Manent,65950,Tarbes,,05-62-56-70-50,,,marie-neige.trey@ha-py.fr,,,,,,,False,False,,False,False
6198,21-34294,VILLE DE SETE,21340301700014,,,FRJ13,"Sète Agglopôle Méditerranée, Direction Commande Publique Mutualisée, 4, avenue d'aigues",34110,Frontignan,,,,(+33) 4-67-46-47-65,correspondre@aws-france.com,http://www.sete.fr/,http://www.agglopole.fr/,,,,,False,True,,False,True
6199,21-34295,VALENCE ROMANS SUD RHONE-ALPES,20006878100166,,,FRK23,"1, Place Jacques Brel",26000,Valence,,,,,correspondre@aws-france.com,http://www.valenceromansagglo.fr/,http://marches-publics.valenceromansagglo.fr,,,,,False,True,,False,True
6200,21-34297,Conseil Général de la Dordogne,22240001200019,,,FRI11,"Service de la commande publique, Hôtel du département , 2 rue Paul-Louis Courier - Cs 11200",24019,Perigueux,,(+33) 5-53-45-49-20,,,cd24.marches@dordogne.fr,http://www.cd24.fr,http://www.marchespublics.dordogne.fr,,,,,False,True,,False,True
6201,21-34298,Campus Condorcet,13001637100036,,,FR10,Bâtiment Hôtel à projet 8 cours des Humanités,93322,Aubervilliers cedex,,(+33) 1-88-12-10-01,,,marches@campus-condorcet.fr,https://www.campus-condorcet.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_vFi0M56XIr&v=1&selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_vFi0M56XIr,,False,True,,False,True
6202,21-34299,Agglomération Région de Compiègne,None,Service Partagé Commande Publique,,,Place de l'hôtel de ville,60321,Compiègne,,,,,service.marches@agglo-compiegne.fr,,https://marches-agglo-compiegne.safetender.com,,,,,False,False,,False,False
6203,21-34300,Commune d'Auriol,None,Mme le Maire,,,"Hôtel de Ville, Place de la Libération",13390,AURIOL,,04-42-04-70-06,,04-42-04-70-75,marchespublics.auriol@wanadoo.fr,http://www.mairie-auriol.com,http://www.mairie-auriol.com,,,,,False,False,,False,False
6204,21-34301,Département de la Haute-Savoie,22740001700074,,,FRK28,23 rue de la Paix,74041,Annecy,,,,,dcpfour-serv@hautesavoie.fr,http://www.hautesavoie.fr,http://www.hautesavoie.fr,,,,,False,True,,False,True
6205,21-34304,Commune d'Auriol,None,Mme le Maire,,,"Hôtel de Ville, Place de la Libération",13390,AURIOL,,04-42-04-70-06,,04-42-04-70-75,marchespublics.auriol@wanadoo.fr,http://www.mairie-auriol.com,http://www.mairie-auriol.com,,,,,False,False,,False,False
6206,21-34305,DEPARTEMENT DU TERRITOIRE DE BELFORT,None,,Direction Commande Publique Marchés,FRC24,6 place de la Révolution Française,90020,Belfort,,(+33) 3-84-90-90-90,,,contact@territoiredebelfort.fr,http://www.marchespublics90.territoiredebelfort.fr,,,,,,False,False,,False,False
6207,21-34306,Commune d'Auriol,None,Mme le Maire,,,"Hôtel de Ville, Place de la Libération",13390,AURIOL,,04-42-04-70-06,,04-42-04-70-75,marchespublics.auriol@wanadoo.fr,http://www.mairie-auriol.com,http://www.mairie-auriol.com,,,,,False,False,,False,False
6208,21-34307,Conseil général de l'Essonne,None,M. Président Le,,,Hôtel du Département Boulevard de France Evry Courcouronnes,91012,Evry cedex,,,,,,http://Essonne.fr,http://Maximilien.fr,,,,,False,False,,False,False
6209,21-34309,COMMUNE DE CHAMBOURCY,None,"M. Pierre MORANGE, Maire",,,Place Charles de Gaulle,78240,Chambourcy,,01-39-22-31-31,,,,http://www.chambourcy.fr,,,,,,False,False,,False,False
6210,21-34310,MAIRIE DE TROYES,None,,,FR,,10026,TROYES CEDEX,,,,,commande.publique@ville-troyes.fr,https://ville-troyes.fr,https://xmarches.fr,,,,,False,False,,False,False
6211,21-34311,VILLE DE MONTROND LES BAINS,None, Le Maire,,,PLACE DU GENERAL DE GAULLE,42210,MONTROND LES BAINS,,,,,,,http://www.montrond-les-bains.fr,,,,,False,False,,False,False
6212,21-34312,CENTRE HOSPITALIER AGEN NERAC,None,"M. Lamamy Julien, CENTRE HOSPITALIER AGEN NERAC",,,ROUTE DE VILLENEUVE,47923,Agen cedex 9,,,,,,,,,,,,False,False,,False,False
6213,21-34313,Museum National d'Histoire Naturelle,None, Service de la Commande Publique,,,57 rue CUVIER,75005,PARIS,,01-71-21-46-56,,01-40-79-56-10,marches@mnhn.fr,https://www.mnhn.fr,https://mnhn.e-marchespublics.com,,,,,False,False,,False,False
6214,21-34315,Région Ile de France,None,"Mme JOUMOND Julie, Région Ile de France",,,"2, rue Simone Veil",93400,Saint ouen,,01-53-85-57-86,,,julie.joumond@iledefrance.fr,https://demat.maximilien.fr,,,,,,False,False,,False,False
6215,21-34316,COMMUNE DE SAINT-AUBERT,None,"M. Gérard Pascal, Maire",,,Mairie rue de l'église,59188,Saint-aubert,,03-27-37-15-06,,03-27-37-04-90,mairie.saintaubert@wanadoo.fr,,https://marchespublics596280.fr,,,,,False,False,,False,False
6216,21-34317,Commune de Loix,None, Lionel Quillet,,,Place du Marché,17111,LOIX,,(+33) 5-46-29-01-06,,(+33) 5-46-29-07-31,contact@loix.fr,http://www.loix.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
6217,21-34318,Ville de Quincy-sous-Sénart,None,Christine GARNIER,,,5 rue de Combs la Ville,91480,Quincy-sous-Sénart,,,,,,http://www.mairie-quincy-sous-senart.fr/fr/marches-publics,https://maximilien.fr,,,,,False,False,,False,False
6218,21-34319,Ville de Dole,None, Monsieur le Maire,,,Place de l'Europe,39100,DOLE,,,,,info@grand-dole.fr,http://dole.e-marchespublics.com,http://dole.e-marchespublics.com,,,,,False,False,,False,False
6219,21-34320,Préfecture de l'Hérault,None,,Severac Philippe,FRJ13,34 place des martyrs de la résistance,34062,Montpellier,,(+33) 4-67-61-68-57,,,philippe.severac@herault.gouv.fr,http://www.herault.gouv.fr,,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
6220,21-34321,CHU Lyon,None,,,FRK26,Hospices Civils de Lyon - Direction des Achats 45 rue Villon CS 48283,69373,Lyon CEDEX 08,,,,,da.uniha@chu-lyon.fr,http://www.chu-lyon.fr,,,,,,True,False,,True,False
6221,21-34322,Communauté de communes de sablé,None,"M. Le Président, Daniel CHEVALIER",,,Hôtel de VillePlace Raphael Elizé,72305,Sablé sur Sarthe Cedex,,,,,marches.publics@sablesursarthe.fr,http://www.sablesursarthe.fr,http://www.sarthe-marchespublics.fr,,,,,False,False,,False,False
6222,21-34323,Communauté de Communes du Vimeu,None,"Mme Aupet Emilie, Service Marchés Publics",,,18 Avenue Albert Thomas BP 60067,80534,Friville-escarbotin cedex,,03-22-30-40-42,,,contact@cc-vimeu.fr,,,,,,,False,False,,False,False
6223,21-34324,MINISTERE DE LA CULTURE,None,Mme TELLIER Alexandra,Alexandra Tellier,,Place du Général de Gaulle,60200,Compiègne,,03-44-38-47-08,,,alexandra.tellier@culture.gouv.fr,http://Chateaudecompiegne.fr,http://marches-publics.gouv.fr,,,,,False,False,,False,False
6224,21-34325,SYNDICAT MIXTE LUMIERE,None,Collin Anne,,,4 rue Gabriel Plançon,25043,Besançon,,03-81-61-50-01,,,contact@syml.fr,http://syml.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
6225,21-34326,Com Com Sud-Hérault,None,,,FRJ13,1 allée du languedoc,34620,PUISSERGUIER,,(+33) 4-67-93-89-54,,,l.leuillet@cc-sud-herault.fr,https://www.cc-sud-herault.fr/,https://www.e-marchespublics.com/,,https://www.e-marchespublics.com/,https://www.e-marchespublics.com/,,False,True,,False,True
6226,21-34327,Agence Nationale de la Recherche,13000250400020,,Monsieur Eric Macé,FR101,"50, avenue Daumesnil",75012,Paris,,(+33) 1-73-54-81-38,,,eric.mace@agencerecherche.fr,http://www.agence-nationale-recherche.fr,https://antiphishing.vadesecure.com/2/ZXJpYy5tYWNlQGFnZW5jZXJlY2hlcmNoZS5mcnxWUkM4MDQ0MzI%3D/www.achatpublic.com/sdm/ent/gen/ent_detail.do%3FPCSLID%3DCSL_2020_rai7KX3OA6%26v%3D1%26selected%3D0,,,,,False,True,,False,True
6227,21-34328,MINDEF/EMA/DC SCA/PFAF CO Rennes,11000201100044,,,FRH03,BP 22,35998,Rennes Cedex 9,,(+33) -12-23-44-60-11,,,pfaf-co-baps2.cds.fct@intradef.gouv.fr,http://Marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=724186&orgAcronyme=g7h,http://Marches-publics.gouv.fr,http://Marches-publics.gouv.fr,False,True,,False,True
6228,21-34329,Département de l'Aude,None, Madame la Présidente du Conseil Départemental de l'Aude,,,Département de l'Aude Allée Raymond Courrière,11855,CARCASSONNE Cedex 9,,(+33) 4-68-11-68-11,,,marches@aude.fr,http://www.aude.fr,,,,,,False,False,,False,False
6229,21-34330,Cacic-public,None, BUREAU Barbara,,,25 rue des granges Galand - BP 101,37551,Saint-Avertin cedex,,02-47-71-08-28,,,barbara.bureau@cacic.fr,,,,,,,False,False,,False,False
6230,21-34331,SEML ALENIS,None,Emmanuel TEIXEIRA,,,1 avenue du forum,11100,Narbonne,,04-68-90-22-50,,,contact@alenis.fr,,,,,,,False,False,,False,False
6231,21-34332,DREAL BFC/SG/DAJCP,None,,,FRC,17E rue Alain Savary - CS 31269,25005,Besançon cedex,,,,,dfap.drealbfc@developpement-durable.gouv.fr,http://www.bourgogne-franche-comte.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr/,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=708342&orgAcronyme=d4t,http://www.marches-publics.gouv.fr/,,False,True,,False,True
6232,21-34333,SAEDEL,None,"M. Desgrouas Nicolas, Chef de Projets",,,1 rue d'Aquitaine,28110,Luce,,02-37-33-75-60,,,k.langlois@saedel.fr,,https://saedel.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
6233,21-34334,Ville de Puteaux,None,,Service des marchés publics,FR105,131 rue de la République,92800,Puteaux,,(+33) 1-46-92-92-53,,,marchespublics@mairie-puteaux.fr,http://Puteaux.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_h1RZH5y1jr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_h1RZH5y1jr,,False,True,,False,True
6234,21-34335,POLE JUDICIAIRE GENDARMERIE NATIONALE,None,Maitre christine,,,caserne lange5 boulevard de l'hautilbp 60036,95001,cergy pontoise cedex,,01-78-47-30-61,,,bao.pjgn@gendarmerie.interieur.gouv.fr,,http://marches-publics.gouv.fr,,,,,False,False,,False,False
6235,21-34337,Hôpitaux Civils de Colmar,None, Monsieur le Directeur,,,39 avenue de la Liberté,68024,Colmar,,(+33) 3-89-12-40-00,,,sdm@ch-colmar.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
6236,21-34339,CAS-VP,None, Cellule des Marchés Service des finances et du contrôle,- Cellule des Marchés - bureau (4333),,"5, boulevard Diderot",75012,Paris,,,,,casvp-did-sfc-cema@paris.fr,,https://marches.maximilien.fr,,,,,False,False,,False,False
6237,21-34340,Voies navigables de France,None,,,FRE11,37 rue du Plat - BP 725,59034,Lille Cédex,,(+33) 3-20-15-49-70,,(+33) 3-20-15-49-71,cp.dt-npdc@vnf.fr,http://www.vnf.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=655697&orgAcronyme=d4t,,,,,False,True,,False,True
6238,21-34342,DSI de Pôle emploi,None,,,FR,70 rue de Lagny,93100,Montreuil,,,,,asiajuridique.00619@pole-emploi.fr,https://www.marches-publics.gouv.fr/,https://www.marches-publics.gouv.fr/,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=723847&orgAcronyme=h8j,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=723847&orgAcronyme=h8j,https://www.marches-publics.gouv.fr,False,True,,False,True
6239,21-34343,SYDEC,None,Monsieur le Président,,,55 rue Martin Luther KingCS 70627,40006,Mont de Marsan Cedex,,,,,,,,,,,,False,False,,False,False
6240,21-34344,COMMUNE DE PESSAC,None,"M. RAYNAL Franck, Maire de la ville de Pessac",,,Place De la Vème République BP 40096,33604,PESSAC CEDEX,,,,,courrier@mairie-pessac.fr,http://www.mairie-pessac.fr,http://marchespublics.bordeaux-metropole.fr/,,,,,False,False,,False,False
6241,21-34345,Commune de PHALSBOURG,None, MONGIN Sébastien,,,Hôtel de Ville - Place d'Armes,57370,PHALSBOURG,,03-87-24-40-00,,,smongin@phalsbourg.fr,http://www.phalsbourg.fr,http://marchespublics-matec57.fr,,,,,False,False,,False,False
6242,21-34346,TRINOVAL,None,"Mme DULARY Stéphanie, Chargée de la Commande Publique",,,Chemin rural 3,80640,Thieulloy l'abbaye,,03-22-90-36-60,,,s.dulary@trinoval.fr,http://www.trinoval.fr,http://Marchespublics596280.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation&orgAcronyme=SOMPO,,,,,False,False,,False,False
6243,21-34348,Noréade,20001759800034,,M. le Président du SIDEN-SIAN et ses régies Noréade,FRE11,23 avenue de la Marne CS 90101,59443,Wasquehal cedex,,(+33) 3-20-66-44-23,,(+33) 3-20-80-25-22,marches@noreade.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_b8_iIPaUJm,https://www.achatpublic.com,,,,,False,True,,False,True
6244,21-34349,CA EVREUX PORTES DE NORMANDIE,None,,,FRD21,"9, rue Voltaire CS 40423",27004,EVREUX CEDEX,,(+33) 2-32-31-92-91,,(+33) 2-32-31-92-28,marches@epn-agglo.fr,https://marchespublics.eure.fr,https://marchespublics.eure.fr,,,,,False,False,,False,False
6245,21-34350,Conseil départemental de la Meuse,None,Service affaires juridiques,,,Place Pierre-François Gossin,55000,Bar-le-Duc,,,,,,,,,,,,False,False,,False,False
6246,21-34351,Ville de Caen,None,,,FRD11,Esplanade Jean-Marie Louvel Cedex 9,14027,CAEN,,,,,spc@caenlamer.fr,http://www.achatpublic.com,https://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_cnzcxTLh9I,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_cnzcxTLh9I,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_cnzcxTLh9I,,False,True,,False,True
6247,21-34352,Ville de Wasquehal,None, Mme le Maire de Wasquehal,,,1 Rue Michelet,59290,WASQUEHAL,,03-20-65-72-18,,,commande.publique@ville-wasquehal.fr,https://www.ville-wasquehal.fr/,http://ville-wasquehal.e-marchespublics.com,,,,,False,False,,False,False
6248,21-34353,REGION OCCITANIE,None,,,FRJ,"22, Boulevard du Maréchal JUIN Cedex 09 Hôtel de Région",31406,TOULOUSE,,,,,marches.publics@laregion.fr,https://marchespublics.laregion.fr,https://marchespublics.laregion.fr,http://www.laregion.fr/,,,,False,True,,False,True
6249,21-34354,Eurométropole de Strasbourg,None,,,FRF11,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,(+33) 3-68-98-50-00,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,,,False,True,,False,True
6250,21-34355,Ville de Marcq-en-Baroeul,None,,Direction des Affaires Juridiques / Service Achat Public / Mme Elsa-May MAIENFISCH,FRE11,103 avenue Foch BP 44029,59704,Marcq en baroeul cedex,,(+33) -20-45-45-82,,,commandepublique@marcq-en-baroeul.fr,https://www.marcq-en-baroeul.org/votre-mairie/achat-public,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_6Lvize6YNy,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_6Lvize6YNy,,False,True,,False,True
6251,21-34356,Cté de Communes Terres des Confluences,None,,,FRJ28,636 rue des Confluences,82100,Castelsarrasin,,(+33) 5-63-32-75-00,,,stephanie.garcia-partal@ville-castelsarrasin.fr,http://www.terresdesconfluences.fr,http://cc-terresdeconfluences.e-marchespublics.com,,,http://cc-terresdeconfluences.e-marchespublics.com,,False,True,,False,True
6252,21-34357,Cté d'agglomération du Boulonnais,None, Balle Carine,,,1 Bd du Bassin Napoléon - BP 755,62321,Boulogne sur Mer Cedex,,03-21-10-36-17,,03-21-10-28-50,cballe@agglo-boulonnais.fr,http://www.agglo-boulonnais.fr/,http://www.agglo-boulonnais.fr/,,,,,False,False,,False,False
6253,21-34358,COMMUNE DE TERGNIER,None, Michel CARREAU,,,Place Paul Doumer,02700,TERGNIER,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=16860,,,,,False,False,,False,False
6254,21-34359,EHPAD RESIDENCE DES CEDRES,None,Mme BRAY Laurence,,,9 rue des quatre nations,18250,Henrichemont,,02-48-26-70-28,,,direction.lescedres@outlook.fr,https://etablissements.fhf/annuaire/hopital-fiche.php?id_struct=412,https://marchesonline.achatpublic.com/sdm/ent/gen/ent_recherche.do,,,,,False,False,,False,False
6255,21-34360,SPR Pays de la Loire,None,"Mme Vidal Bedok Magali, Cheffe de projet",,,7 rue du Général de Bollardière CS 80221,44002,Nantes cedex 2,,,,,,,,,,,,False,False,,False,False
6256,21-34361,Eurométropole de Strasbourg,None,,,FRF11,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,(+33) 3-68-98-50-00,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,,,True,False,,False,True
6257,21-34363,Région Normandie,None,,,FRD,Région Normandie - SITE DE CAEN,14035,CAEN CEDEX,,(+33) 1-02-31-06-89-24,,,sdm-caen@normandie.fr,https://www.normandie.fr/,http://marchespublics.normandie.fr,,http://marchespublics.normandie.fr,http://marchespublics.normandie.fr,,False,True,,False,True
6258,21-34364,Ville de Compiègne,None,Service Partagé de la Commande Publique,,,Place de l'hôtel de ville CS 30009,60321,Compiègne,,,,,service.marches@agglo-compiegne.fr,,https://marches-agglo-compiegne.safetender.com,,,,,False,False,,False,False
6259,17-131947,Cté de Cnes de la Côte d'Albatre,20006983900013,,Services des Marchés Publics,FRD22,48bis route de Veulettes,76450,Cany-barville,,(+33) 2-35-57-95-27,,(+33) 2-35-57-95-29,marches.publics@cote-albatre.com,http://www.achatpublic.com,https://www.achatpublic.com,,,,,False,True,,False,True
6260,21-34366,Ville de Celle Saint Cloud,None,,,FR103,"8E, ave Charles de Gaulle",78170,La Celle Saint Cloud,,(+33) 1-30-78-10-35,,,marchespublics@ville-lacellesaintcloud.fr,https://www.lacellesaintcloud.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
6261,21-34367,Commune de Saint Germain du Puy,None, Baudouin Marie-Christine,,,rue Joliot Curie,18390,Saint-Germain du Puy,,02-48-30-84-18,,,info@saintgermaindupuy.fr,http://www.saintgermaindupuy.fr,http://www.e-marchespublics.com,,,,,False,False,,False,False
6262,21-34368,Etablissement Français du Sang,None,"M. FRAISSINET Olivier, Responsable du service Juridique",,,Contact : Service Juridique et de la Commande Publique - 149 Boulevard Baille,13392,Marseille cedex 05,,334-91-17-28-82,,,marchespublics.alpm@efs.sante.fr,https://dondesang.efs.sante.fr/,,,,,,False,False,,False,False
6263,21-34369,Conseil général de la Haute-Marne,None, Nicolas LACROIX,,,1 rue du Commandant Hugueny - CS 62127,52905,CHAUMONT Cedex,,,,,marches.deb@haute-marne.fr,https://www.xmarches.fr,https://www.xmarches.fr,,,,,False,False,,False,False
6264,21-34371,Atlantic'eau,None, CHAPELAIS SANDRINE,,,7 chemin du Pressoir Chênaie CS 50513,44105,NANTES CEDEX 4,,02-51-89-03-80,,,marches@atlantic-eau.fr,http://atlanticeau.e-marchespublics.com,http://atlanticeau.e-marchespublics.com,,,,,False,False,,False,False
6265,21-34373,Ville de Talant,None,"M. Ruinet Fabian, Maire",,,"1,Place de la Mairie",21240,Talant,,03-80-44-60-00,,03-80-44-60-35,marches@talant.fr,,,,,,,False,False,,False,False
6266,21-34374,COMMUNE DE MAISONS LAFFITTE,None,"Mme GRAFF Thérèse, ville de Maisons-Laffitte",,,"48, avenue de Longueil",78600,Maisons laffitte,,01-34-93-12-43,,01-34-93-12-51,achats@maisonslaffitte.fr,http://www.maisonslaffitte.fr,http://www.maximilien.fr/,,,,,False,False,,False,False
6267,21-34375,Ville de la Seyne sur Mer,None, Marc La Balme,,,Hôtel de VilleQuai Saturnin Fabre,83500,La Seyne sur Mer,,,,,marches-publics@la-seyne.fr,https://www.la-seyne.fr/,https://www.marches-securises.fr,,,,,False,False,,False,False
6268,21-34376,Ville du Passage d'Agen,None, Cellule Marchés Publics - Mairie du Passage d'Agen,,,place du Général de Gaulle - CS 70004,47901,AGEN CEDEX 9,,05-53-77-18-77,,,mairie@ville-lepassage.fr,http://ville-lepassage.e-marchespublics.com,http://ville-lepassage.e-marchespublics.com,,,,,False,False,,False,False
6269,21-34377,ville de Lourdes,None, Service Marchés Publics,,,"2, Rue de l'Hôtel de Ville BP 709",65107,LOURDES,,,,,marchespublicsonline@ville-lourdes.fr,http://www.lourdes.fr,https://lourdes.e-marchespublics.com,,,,,False,False,,False,False
6270,21-34378,Ville de Livry-Gargan,None,,,FR106,3 place François-Mitterrand,93891,Livry-Gargan cedex,,(+33) 1-41-70-88-00,,(+33) 1-45-09-21-15,isabelle.reydant@livry-gargan.fr,https://www.livry-gargan.fr/accueil-3.html,https://livrygargan.e-marchespublics.com,,,,,False,True,,False,True
6271,21-34379,Etablissement Public Foncier IDF,None,,,FR101,4/14 rue Ferrus,75014,Paris,,,,,service-marches@epfif.fr,http://www.epfif.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=723853&orgAcronyme=d4t,http://www.marches-publics.gouv.fr,,False,True,,False,True
