,BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
1443,21-106760,2021-07-31 23:00:00,,2021-08-08 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,True,True,76,,Abbatiale Saint-Ouen De Rouen - Retauration Du Massif Occidental Et Des Vitraux Du Bras Sud Du Transept
1444,21-106760,2021-07-31 23:00:00,,2021-08-08 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,True,True,76,,Abbatiale Saint-Ouen De Rouen - Retauration Du Massif Occidental Et Des Vitraux Du Bras Sud Du Transept
1445,21-106760,2021-07-31 23:00:00,,2021-08-08 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,363,Vitrerie,CF_NIV_SUIV,True,True,76,,Abbatiale Saint-Ouen De Rouen - Retauration Du Massif Occidental Et Des Vitraux Du Bras Sud Du Transept
1446,21-106762,2021-07-31 23:00:00,,2021-09-25 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,27,Bâtiments modulaires,CF_NIV_SUIV,False,False,83,,CCIV2021MODULAIRES
1447,21-106763,2021-07-31 23:00:00,,2021-08-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,406,Délégation de service public,CF_NIV_SUIV,False,False,78,,Concession de l'exploitation des parcs de stationnement et du stationnement payant sur voirie sur le territoire de la Ville de Mantes-la-Jolie
1448,21-106765,2021-07-31 23:00:00,,2021-08-09 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,72,Contrôle technique,CF_NIV_SUIV,False,False,12,,Mission de contrôle technique et réglementaire dans le cadre d'un groupement de commandes coordonné par le conseil départemental de l'Aveyron. (rectificatif)
1449,21-106767,2021-07-31 23:00:00,,2021-09-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,249,Ordures ménagères (prestations),CF_NIV_SUIV,False,True,62,,Traitement des ordures ménagères résiduelles
1450,21-106769,2021-07-31 23:00:00,,2021-09-15 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,186,Logiciel,CF_NIV_SUIV,False,False,69,,Mise en place et gestion d'un centre d'appel externalisé pour la relève du numéro gratuit : 0805 38 38 69
1451,21-106769,2021-07-31 23:00:00,,2021-09-15 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,69,,Mise en place et gestion d'un centre d'appel externalisé pour la relève du numéro gratuit : 0805 38 38 69
1452,21-106773,2021-07-31 23:00:00,,2021-08-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,60,,"Marché 2021-01: Travaux sur les réseaux et ouvrages électriques, éclairage public, télécommunication et signalisation lumineuse tricolore"
1453,21-106773,2021-07-31 23:00:00,,2021-08-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,60,,"Marché 2021-01: Travaux sur les réseaux et ouvrages électriques, éclairage public, télécommunication et signalisation lumineuse tricolore"
1454,21-106775,2021-08-03 23:00:00,,2021-10-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,406,Délégation de service public,CF_NIV_SUIV,False,False,28,,concession de services publics - activités enfance-jeunesse
1455,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,94,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1456,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,75,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1457,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,77,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1458,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,78,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1459,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,91,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1460,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,92,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1461,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,93,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1462,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,95,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1463,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,300,Rayonnage,CF_NIV_SUIV,False,True,94,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1464,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,300,Rayonnage,CF_NIV_SUIV,False,True,75,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1465,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,300,Rayonnage,CF_NIV_SUIV,False,True,77,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1466,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,300,Rayonnage,CF_NIV_SUIV,False,True,78,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1467,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,300,Rayonnage,CF_NIV_SUIV,False,True,91,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1468,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,300,Rayonnage,CF_NIV_SUIV,False,True,92,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1469,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,300,Rayonnage,CF_NIV_SUIV,False,True,93,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1470,21-106777,2021-07-31 23:00:00,,2021-09-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,300,Rayonnage,CF_NIV_SUIV,False,True,95,,"Fourniture livraison, installation et mise en service de rayonnages et mobiliers inox adaptés aux milieux stériles, unités mobiles, Rayonnages fixes et mobiles en acier standard"
1471,21-106778,2021-07-31 23:00:00,,2021-09-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,115,Equipements spécialisés,CF_NIV_SUIV,False,False,69,,Acquisition d'un couplage GC-ICP-MS pour la spéciation des espèces du mercure avec reprise du matériel actuel (ICP-MS et GC)
1472,21-106780,2021-08-01 23:00:00,,2022-07-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,971,,"réalisation étude d'impact croissance intelligente, croissance durable, croissance inclusive (2 pos)"
1473,21-106780,2021-08-01 23:00:00,,2022-07-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,75,,"réalisation étude d'impact croissance intelligente, croissance durable, croissance inclusive (2 pos)"
1474,21-106781,2021-07-31 23:00:00,,2021-09-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,239,Nettoyage de locaux,CF_NIV_SUIV,False,False,33,,PRESTATIONS DE NETTOYAGE DES LOCAUX DE LA VILLE ET DU CCAS DE BRUGES - 2021-BRU026-028
1475,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,60,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1476,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,75,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1477,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,80,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1478,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,59,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1479,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,62,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1480,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,92,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1481,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,94,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1482,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,416,Titres restaurant,CF_NIV_SUIV,False,False,60,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1483,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,416,Titres restaurant,CF_NIV_SUIV,False,False,75,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1484,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,416,Titres restaurant,CF_NIV_SUIV,False,False,80,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1485,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,416,Titres restaurant,CF_NIV_SUIV,False,False,59,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1486,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,416,Titres restaurant,CF_NIV_SUIV,False,False,62,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1487,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,416,Titres restaurant,CF_NIV_SUIV,False,False,92,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1488,21-106782,2021-07-31 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,416,Titres restaurant,CF_NIV_SUIV,False,False,94,,Émission et livraison de titres-restaurant destinés à l'ensemble des agents de la commune de Lamorlaye et de son Centre Communal d'Action Sociale.
1489,21-106785,2021-07-31 23:00:00,,2021-09-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,True,92,,Acquisition d'un utilitaire frigorifique neuf
1490,21-106792,2021-07-31 23:00:00,,2021-08-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,20A,,Construction du Conservatoire Henri Tomasi d'Ajaccio
1491,21-106792,2021-07-31 23:00:00,,2021-08-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,20B,,Construction du Conservatoire Henri Tomasi d'Ajaccio
1492,21-106792,2021-07-31 23:00:00,,2021-08-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,13,,Construction du Conservatoire Henri Tomasi d'Ajaccio
1493,21-106792,2021-07-31 23:00:00,,2021-08-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,6,,Construction du Conservatoire Henri Tomasi d'Ajaccio
1494,21-106793,2021-07-31 23:00:00,,2021-09-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,133,Fibre optique,CF_NIV_SUIV,False,False,92,,Fourniture et maintenance d'un réseau de fibre optique pour la Ville d'Issy-les-Moulineaux
1495,21-106794,2021-07-31 23:00:00,,2021-09-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,76,,Maintenance multitechnique de l'Hôtel du Département de la Seine-Maritime
1496,21-106796,2021-07-31 23:00:00,,2021-09-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,171,Site internet,CF_NIV_SUIV,False,False,92,,Hébergement et maintenance du site internet de la Ville d'Issy-les-Moulineaux
1497,21-106797,2021-07-31 23:00:00,,2021-09-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,251,Outillage,CF_NIV_SUIV,False,False,78,,"Fourniture de pièces détachées, accessoires, consommables ainsi que d'équipements, d'outillages, de quincaillerie, de batteries et piles pour les véhicules, et matériels des atelie"
1498,21-106797,2021-07-31 23:00:00,,2021-09-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,266,Pièces détachées,CF_NIV_SUIV,False,False,78,,"Fourniture de pièces détachées, accessoires, consommables ainsi que d'équipements, d'outillages, de quincaillerie, de batteries et piles pour les véhicules, et matériels des atelie"
1499,21-106797,2021-07-31 23:00:00,,2021-09-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,291,Quincaillerie (articles),CF_NIV_SUIV,False,False,78,,"Fourniture de pièces détachées, accessoires, consommables ainsi que d'équipements, d'outillages, de quincaillerie, de batteries et piles pour les véhicules, et matériels des atelie"
1500,21-106802,2021-07-31 23:00:00,,2021-09-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,False,False,76,,Aménagement du Coeur de Ville de Bois-Guillaume - Désignation d'une équipe de maitrise d'oeuvre urbaine pour la conception et la réalisation d'espaces publics
1501,21-106802,2021-07-31 23:00:00,,2021-09-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,76,,Aménagement du Coeur de Ville de Bois-Guillaume - Désignation d'une équipe de maitrise d'oeuvre urbaine pour la conception et la réalisation d'espaces publics
1502,21-106802,2021-07-31 23:00:00,,2021-09-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365,Voirie,CF_NIV_SUIV,False,False,76,,Aménagement du Coeur de Ville de Bois-Guillaume - Désignation d'une équipe de maitrise d'oeuvre urbaine pour la conception et la réalisation d'espaces publics
1503,21-106803,2021-07-31 23:00:00,,2021-09-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,16,,Assistance à maîtrise d'ouvrage pour l'amélioration de la performance énergétique de 30 collèges de Charente
1504,21-106804,2021-07-31 23:00:00,,2021-09-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,81,,Fourniture de mobilier de bureau pour les services du Département du Tarn
1505,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,160,Impression,CF_NIV_SUIV,False,True,83,,Prestations de location et de maintenance de copieurs et d'imprimantes
1506,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,160,Impression,CF_NIV_SUIV,False,True,13,,Prestations de location et de maintenance de copieurs et d'imprimantes
1507,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,160,Impression,CF_NIV_SUIV,False,True,6,,Prestations de location et de maintenance de copieurs et d'imprimantes
1508,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,185,Location (matériels),CF_NIV_SUIV,False,True,83,,Prestations de location et de maintenance de copieurs et d'imprimantes
1509,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,185,Location (matériels),CF_NIV_SUIV,False,True,13,,Prestations de location et de maintenance de copieurs et d'imprimantes
1510,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,185,Location (matériels),CF_NIV_SUIV,False,True,6,,Prestations de location et de maintenance de copieurs et d'imprimantes
1511,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,83,,Prestations de location et de maintenance de copieurs et d'imprimantes
1512,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,13,,Prestations de location et de maintenance de copieurs et d'imprimantes
1513,21-106807,2021-07-31 23:00:00,,2021-09-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,6,,Prestations de location et de maintenance de copieurs et d'imprimantes
1514,21-106809,2021-07-31 23:00:00,,2021-09-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,30,,"Prestations de maintenance préventive et corrective, fourniture de matériels et de pièces détachées concernant les installations d'appels malades du Ght Cévennes-Gard-Camargue"
1515,21-106810,2021-07-31 23:00:00,,2021-10-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,6,Alimentation en eau potable,CF_NIV_SUIV,False,False,38,,"Travaux d'extension, de renouvellement, de réhabilitation ou de renforcement des canalisations et travaux divers sur les ouvrages communautaires"
1516,21-106810,2021-07-31 23:00:00,,2021-10-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,38,,"Travaux d'extension, de renouvellement, de réhabilitation ou de renforcement des canalisations et travaux divers sur les ouvrages communautaires"
1517,21-106811,2021-07-31 23:00:00,,2021-10-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,175,"Jeux, jouets",CF_NIV_SUIV,False,False,78,,"Rénovation des sols amortissants, entretien et contrôle annuel des aires de jeux"
1518,21-106811,2021-07-31 23:00:00,,2021-10-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,78,,"Rénovation des sols amortissants, entretien et contrôle annuel des aires de jeux"
1519,21-106811,2021-07-31 23:00:00,,2021-10-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,78,,"Rénovation des sols amortissants, entretien et contrôle annuel des aires de jeux"
1520,21-106812,2021-07-31 23:00:00,,2021-10-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,38,,Achat de petits véhicules utilitaires à benne basculante avec motorisation électrique et bicarburation au gaz naturel (Gnv) et essence
1521,21-106813,2021-07-31 23:00:00,,2021-10-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,14,,Transformation d'une ancienne pharmacie en boulangerie
1522,21-106814,2021-07-31 23:00:00,,2021-08-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,92,,Services de téléphonie
1523,21-106815,2021-07-31 23:00:00,,2021-10-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,453,Informatique (assistance),CF_NIV_SUIV,False,False,4,,Prestation d'assistance informatique pour la mairie de Digne les Bains
1524,21-106817,2021-07-31 23:00:00,,2021-09-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,115,Equipements spécialisés,CF_NIV_SUIV,False,False,85,,"Fourniture, installation, mise en service et maintenance d'une station d'avitaillement en hydrogène aux Sables d'Olonne"
