BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-124486,GROUPE HOSPITALIER DU HAVRE,None,"M. MATON MATHIEU, Groupe Hospitalier du Havre",,,BP24,76083,Le havre cedex,,02-32-73-35-19,,02-32-73-44-18,cellule.marchespublics@ch-havre.fr,http://www.ch-havre.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-124488,UGECAM Nord Pas de Calais - Picardie,None,,,FRE,2 rue d'Iéna CS70004,59043,Lille,,,,,jerome.dufour@ugecam.assurance-maladie.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_ETOMfeviNq,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_ETOMfeviNq,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_ETOMfeviNq,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_ETOMfeviNq,,False,True,,False,True
21-124489,MINISTERE DE LA JUSTICE,None,"Mme RONCERAY Alice, Ministère de la justice (Département Immobilier de Paris)",,,1 Quai de la Corse,75004,Paris,,06-16-50-96-29,,,alice.ronceray@justice.gouv.fr,,,,,,,False,False,,False,False
21-124490,Agence de l'Eau RM&C,None,,Secrétariat général / Service des Achats et des Affaires Juridiques / Samiha NUNES,FRK2,2-4 allée de Lodz,69363,Lyon cedex 07,,(+33) 4-72-71-28-58,,,contact.saaj@eaurmc.fr,http://www.eaurmc.fr,,,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=791018&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=791018&orgAcronyme=d4t,False,True,,False,True
21-124491,Ville de Thiais,None,Mme D'ROZA Kathleen,,,7 rue Chèvre d'Autreville,94320,Thiais,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-124492,Hôpitaux Civils de Colmar,None, Monsieur le Directeur,,,39 avenue de la Liberté,68024,Colmar,,(+33) 3-89-12-40-00,,,sdm@ch-colmar.fr,https://www.ch-colmar.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-124493,Plate Forme Achats Finances Nord Est,13001535700010,,Migliore Céline,FRF33,Division achats publics 10 rue d'Asfeld BP 60004,57044,METZ CEDEX 1,,(+33) 3-87-15-51-81,,(+33) 3-87-15-51-53,pfaf-ne.ach.fct@def.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,False,True,,False,True
21-124494,Université François Rabelais de Tours,19370800500478,,Frédérique Lehoux,FRB04,60 rue du Plat d'Etain,37020,Tours cedex,,,,,lesam@univ-tours.fr,http://www.univ-tours.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=820528&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=820528&orgAcronyme=f2h,,False,True,,False,True
21-124495,Mairie de Lys Lez Lannoy,None,,,FRE11,"31, rue Jean Baptiste Lebas",59390,LYS LEZ LANNOY,,(+33) 3-20-75-27-07,,(+33) 3-20-81-82-12,secretariatdumaire@mairie-lyslezlannoy.com,https://lyslezlannoy.fr/,http://www.marchespublics596280.fr,https://lyslezlannoy.fr/,http://www.marchespublics596280.fr,http://www.marchespublics596280.fr,,False,True,,False,True
21-124496,Ville de Montrouge,None,"M. LENGEREAU Etienne, MAIRE",,,43 Avenue de la République,92121,Montrouge cedex,,01-46-12-73-80,,,marches@ville-montrouge.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2020_HziwlwAe4p,,,,,False,False,,False,False
21-124497,Département de Lot-et-Garonne,None,,,FRI14,Hôtel du Département,47922,Agen cedex 9,,,,,danielle.gentillet@lotetgaronne.fr,http://demat-ampa.fr,,,https://demat-ampa.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=570095&orgAcronyme=e1x,https://demat-ampa.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=570095&orgAcronyme=e1x,,False,True,,False,True
21-124498,UGECAM RHONE ALPES,None,,,FRK26,"41, Chemin Ferrand",69370,Saint Didier au Mont d'Or,,(+33) 4-72-52-19-73,,(+33) 4-72-52-19-79,achats.ug-ra@ugecam.assurance-maladie.fr,http://www.ugecam-ra.fr/,https://www.achatpublic.com,http://www.ugecam-ra.fr/,https://www.achatpublic.com,https://www.achatpublic.com,,False,True,,False,True
21-124499,DDT 63,None,Mme ROUANET Emilie,,,51 boulevard Saint Exupery,03403,Yzeure,,,,,,,,,,,,False,False,,False,False
21-124500,Ville de Clamart,None,,Direction de la commande publique,FR105,1-3 avenue Jean Jaurès,92140,Clamart,,,,,marchespublics@clamart.fr,http://www.clamart.fr,http://ville-clamart.e-marchespublics.com,,,http://ville-clamart.e-marchespublics.com,http://ville-clamart.e-marchespublics.com,False,True,,False,True
21-124501,CNRS Délégation Aquitaine,None,"M. HERMES Younis, CNRS Délégation régionale Aquitaine",,,Esplanade des Arts et Métiers BP 105,33402,Talence cedex,,05-57-35-58-00,,,,https://www.aquitaine.cnrs.fr/fr/delegation,https://www.marches-publics.gouv.fr/,,,,,False,False,,False,False
21-124502,Ville de Bourg de Péage,21260057100013,,,FRK23,Rue du Docteur Eynard,26301,Bourg de Péage,,(+33) 4-75-72-74-00,,(+33) 4-75-70-56-33,mboyer@mairiebdp.fr,http://www.bourgdepeage.com/,http://www.bourgdepeage.com/,,http://www.bourgdepeage.com/,http://www.bourgdepeage.com/,,False,True,,False,True
21-124503,Ville du Mans,None, Le Maire,,,"CS 40010 - 16 avenue François Mitterrand, Le Condorcet",72039,LE MANS,,02-43-47-47-47,,02-43-47-37-40,marches@lemans.fr,http://www.lemans.fr,http://www.sarthe-marchespublics.fr,,,,,False,False,,False,False
21-124504,Syndicat Mixte Manche Numérique,None," DESLANDES Serge, Président",,,"235 rue Joseph Cugnot, Zone Delta",50000,Saint LO,,,,,contact@manchenumerique.fr,http://manchenumerique.fr,http://marchespublicsmanche.fr,,,,,False,False,,False,False
21-124505,SMDEA,None,Mme la Présidente,,,Rue du Bicentenaire,09000,SAINT PAUL DE JARRAT,,05-61-04-09-00,,05-61-02-95-85,jl.bedel@smdea.fr,http://smdea09.fr,,,,,,False,False,,False,False
21-124506,CA ROCHEFORT OCEAN,20004176200010,,,FRI32,"Parc des Fourriers, 3 avenue Maurice Chupin, Cs 50224",17304,Rochefort,,(+33) 5-46-82-17-80,,(+33) 5-46-99-76-30,commandepublique@agglo-rochefortocean.fr,http://www.agglo-rochefortocean.fr,https://www.agglo-rochefortocean.fr/marches-publics,,https://www.agglo-rochefortocean.fr/marches-publics,https://www.agglo-rochefortocean.fr/marches-publics,,False,True,,False,True
21-124507,DEPARTEMENT DE LA LOZERE,22480001100013,,,FRJ14,Rue de la Rovère,48001,Mende,,(+33) 4-66-49-66-63,,(+33) 4-66-49-27-86,marches@lozere.fr,http://www.lozere.fr,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
21-124508,Conseil départemental de la Creuse,None,"Mme SIMONET Valérie, Présidente",,,Hôtel du département BP 250,23011,GUERET,,,,,correspondre@aws-france.com,http://www.creuse.fr,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-124509,CDC du Pays de Saint Gilles Cx de Vie,None,M. Le Président,,,ZAE Le Soleil Levant CS 63669 Givrand,85806,Saint gilles croix de vie,,(+33)2-51-55-55-55,,(+33)2-51-54-24-46,l.beynie@payssaintgilles.fr,http://www.payssaintgilles.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
21-124512,Commune de Vallauris Golfe-Juan,21060155500019,,,FRL03,S.Commande Publique Place J. Cavasse,06220,Vallauris,,(+33) 4-93-64-74-50,,(+33) 4-93-64-55-37,juridique@vallauris.fr,http://www.vallauris-golfe-juan.fr,http://www.vallauris-golfe-juan.fr,,http://www.vallauris-golfe-juan.fr,http://www.vallauris-golfe-juan.fr,,False,True,,False,True
21-124513,Ville d'Annecy,20006340200016,,,FRK28,Esplanade de l'Hôtel-de-Ville,74011,Annecy,,(+33) 4-50-33-65-59,,,marchespublics@annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,http://www.annecy.fr,http://www.annecy.fr,,False,True,,False,True
21-124514,VALENCE ROMANS SUD RHONE-ALPES,20006878100166,,,FRK23,"1, Place Jacques Brel",26000,Valence,,,,,correspondre@aws-france.com,http://www.valenceromansagglo.fr/,http://marches-publics.valenceromansagglo.fr,,http://marches-publics.valenceromansagglo.fr,http://marches-publics.valenceromansagglo.fr,,True,False,,False,True
21-124515,CAISSE DES DEPOTS,None, Direction des Achats,,,56 rue de Lille BP 356,75007,PARIS,,,,,correspondre@aws-france.com,http://www.caissedesdepots.fr,https://caissedesdepots.marches-publics.info,,,,,False,False,,False,False
21-124516,DEPARTEMENT HAUTES-PYRENEES,22650001500012,,,FRJ26,"Hotel du département, 7 rue Gaston Manent, Cs71324",65013,Tarbes,,(+33) 5-62-56-78-65,,,commandepublique@ha-py.fr,http://commandepublique.ha-py.fr/,http://commandepublique.ha-py.fr,,http://commandepublique.ha-py.fr,http://commandepublique.ha-py.fr,,False,True,,False,True
21-124517,commune de Brenthonne,None, BURGNARD Michel,,,"Mairie, Chef-Lieu",74890,BRENTHONNE,,04-50-36-12-38,,04-50-39-49-94,mairiebrenthonne@wanadoo.fr,,http://www.mp74.fr,,,,,False,False,,False,False
21-124518,CNFPT,18001404502245,,,FR101,"80 rue de Reuilly, Cs 41232",75578,Paris,,(+33) 1-55-27-44-00,,,commande.publique@cnfpt.fr,http://www.cnfpt.fr,http://www.marches-publics.info,,,,,False,True,,False,True
21-124519,COMMUNE D AIX EN PROVENCE,None," VINCENT Jean-Louis, Maire Adjoint",,,"Place de l'Hôtel de ville, CS 30 715",13100,Aix-en-Provence,,,,,correspondre@aws-france.com,http://www.aixenprovence.fr,http://www.aixenprovence.fr/Consulter-Repondre-a-une-consultation,,,,,False,False,,False,False
21-124520,EPDEF,26620965900017,,,FRE12,1 Rond-Point Baudimont,62000,Arras,,(+33) 3-21-71-51-32,,,correspondre@aws-france.com,http://epdef.fr,https://agysoft.marches-publics.info,,,,,False,True,,False,True
21-124521,Comité régional de la conchyliculture,77779545100049,,,FRH04,"Za Porte Océane, 7 Rue du Danemark",56400,Auray,,(+33) 6-83-20-64-18,,,lisa.arazi@ahavocats.fr,http://www.huitres-de-bretagne.com/,http://www.marches-publics.info/,,,,,False,True,,False,True
21-124522,Mairie du Bouscat,None,"M. BOBET Patrick, Maire de la ville du Bouscat",,,Place Gambetta BP 20045,33110,LE BOUSCAT,,,,,contact.lebouscat@mairie-le-bouscat.fr,http://www.bouscat.fr,https://marchespublics.bordeaux-metropole.fr,,,,,False,False,,False,False
21-124523,COMMUNE DE SOISY SUR SEINE,None,,,FR104,12 Rue Notre Dame,91450,Soisy-sur-seine,,,,,marchespublics@soisysurseine.fr,http://www.soisysurseine.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_JErXIcZgnp,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_JErXIcZgnp,,False,True,,False,True
21-124524,ETS PUBLIC FONCIER NORD PAS DE CALAIS,None, Mme La Directrice,,,594 avenue Willy Brandt,59777,EURALILLE,,03-28-07-25-00,,,marches-publics@epf-npdc.fr,http://www.epf-npdc.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-124525,Commission de régulation de l'énergie,None,"M. COLLET Charlotte, Commission de régulation de l'énergie",,,15 Rue Pasquier,75379,Paris cedex 08,,01-44-50-41-00,,,mp@cre.fr,http://www.cre.fr/marches-publics,https://www.marches-publics.gouv.fr/,,,,,False,False,,False,False
21-124526,Montpellier Méditerranée Métropole,None,,,FRJ13,"50, Place Zeus Cedex 2 CS39556",34961,MONTPELLIER,,,,,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,False,True,,False,True
21-124527,GPM de Nantes - St Nazaire,None,M. Le Président du Directoire,Le president du directoire,,"18, Quai Ernest Renaud BP 18609",44186,Nantes cedex 4,,02-40-44-20-20,,,,http://www.nantes.port.fr/marches-public/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-124528,Cons. Départ. des Hauts-de-Seine,None,"M. Augustin Mathieu, Acheteur Public",,,57 rue des longues raies,92000,Nanterre,,01-76-68-81-37,,,maugustin@hauts-de-seine.fr,https://www.hauts-de-seine.fr/,http://www.hauts-de-seine.fr/commande-publique,,,,,False,False,,False,False
21-124529,SGAMI Sud-Ouest,None,"Mme meyer-thirion valerie, SGAMI Sud Ouest",,,89 cours dupré de saint maur,33041,Bordeaux,,05-56-99-77-40,,,,,,,,,,False,False,,False,False
21-124530,PARIS VALLEE DE LA MARNE,None,,,FR102,5 Cours de l'Arche Guédon à Torcy,77207,Marne-la-vallée cedex,,(+33) 1-60-37-24-24,,(+33) 1-60-37-24-34,marches@agglo-pvm.fr,https://www.agglo-pvm.fr/,,,,,,False,True,,False,True
21-124531,Département du Val de Marne,None,,Monsieur le Président du Conseil départemental du Val-de-Marne,FR107,Direction des bâtiments,94054,Créteil Cedex,,,,,db-saf-marches@valdemarne.fr,http://www.valdemarne.fr,http://www.valdemarne.fr/marches-publics,,,,,False,True,,False,True
21-124532,URSSAF de l'HERAULT,None,,,FRJ1,23 ALLEE DELOS - TSA99999,34965,Montpellier cedex 2,,(+33) 4-67-75-91-03,,,celine.duboux@urssaf.fr,http://Urssaf.fr,https://meoss.achatpublic.com/sdm/ent/gen/index.jsp,,https://meoss.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_SPns-kgPkm,http://Meoss.fr,,False,True,,False,True
21-124533,Museum National d'Histoire Naturelle,None,,,FR101,57 rue CUVIER,75005,PARIS,,(+33) 1-40-79-32-45,,(+33) 1-40-79-56-10,marches@mnhn.fr,http://www.mnhn.fr,https://mnhn.e-marchespublics.com,,,,,False,True,,False,True
21-124534,GRAND PORT MARITIME DE MARSEILLE,77555848900016,,,FRL04,"23, place de la Joliette, Cs 81965",13226,Marseille,,,,,correspondre@aws-france.com,http://www.marseille-port.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
21-124535,COMMUNE DE PUISSEGUIN,None,"M. PASQUON Jean Michel, Maire",,,"22, avenue Beausejour",33570,Puisseguin,,05-57-55-22-20,,,mairie.puisseguin@orange.fr,,http://demat-ampa.fr,,,,,False,False,,False,False
21-124536,GRAND PARIS SEINE ET OISE,None,"M. COGNET Raphael, Président de la Communauté urbaine Grand Paris Seine & Oise",,,Immeuble Autoneum - Rue des chevries,78410,Aubergenville,,,,,commandepublique@gpseo.fr,http://www.gpseo.fr,https://www.maximilien.fr/,,,,,False,False,,False,False
21-124537,SPM - DSAF - BCP,None,,,FR101,20 av de Ségur - TSA 70723,75334,Paris cedex 07,,(+33) 1-42-75-80-00,,,bam.oe@pm.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=823576&orgAcronyme=d2v,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=823576&orgAcronyme=d2v,,False,True,,False,True
21-124538,Evodia,None,,,FRF34,11 rue Gilbert Grandval,88000,Epinal,,(+33) 3-29-34-36-61,,,cbarbier@evodia.org,http://evodia.org,http://evodia.e-marchespublics.com,,http://evodia.e-marchespublics.com,http://evodia.e-marchespublics.com,,False,True,,False,True
21-124539,DIR INTERDEPARTEMENTALE ROUTES NORD 59,None,"Mme TAILLIEZ Lucie, DIR Nord",,,44 ter rue jean bart cs 20275,59019,Lille,,03-20-49-63-44,,03-20-49-60-68,,http://www.dir-nord.developpement-durable.gouv.fr,,,,,,False,False,,False,False
21-124540,Commune d'ESPALION,None,Mme Souyri Marion,,,Place de la Résistance,12500,Espalion,,05-65-51-10-45,,,marion.mairie-espalion@orange.fr,http://www.espalion.fr,http://www.e-occitanie.fr,,,,,False,False,,False,False
21-124541,SIVU musée Louveciennes-Marly-le-Roi,None,"M. Marques Baptiste, Directeur de la Commande Publique",,,"Hôtel de ville, 16 rue de Pontoise",78100,Saint-germain-en-laye,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-124542,MINDEF/SGA/DCSID/DID FdF,None,"M. COIQUE Ketty, DID de Fort-de-France",,,Morne Desaix - BP 614,97261,Fort-de-france cedex,,05-96-39-54-82,,05-96-39-52-51,,,,,,,,False,False,,False,False
21-124543,Le Syndicat Intercommunal d'aménagemen,None,"M. Marques Baptiste, Directeur de la Commande Publique",,,16 rue de Pontoise,78100,Saint-germain-en-laye,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-124544,Ville de L'Isle-Jourdain,None, PICOT WINICK,,,HOTEL DE VILLE,32600,L'ISLE JOURDAIN,,05-62-07-73-34,,,winick.picot@mairie-islejourdain.fr,https://www.mairie-islejourdain.fr/,http://mairie-islejourdain32.e-marchespublics.com,,,,,False,False,,False,False
21-124545,Commune de Gray,None,"M. Christophe Laurençot, Maire",,,1 Place charles de gaulle,70100,Gray,,03-84-65-69-27,,,carla.jolyot@ville-gray.fr,http://www.ternum-bfc.fr,http://www.gray.fr,,,,,False,False,,False,False
21-124546,EPCMDN-Versailles,None,"Mme Haasper Mélissa, Juriste commande publique","Direction administrative, financière et juridique (DAFJ) - Service de la commande publique & des achats.",,RP 834,78008,Versailles cedex,,,,,commande-publique@chateauversailles.fr,http://www.chateauversailles.fr/homepage,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_uVBYdqxdVR,,,,,False,False,,False,False
21-124547,GROUPEMENT D'INTERET PUBLIC ARRONAX,None,,,FR,"1 , rue ARONNAX",44817,Saint-herblain,,(+33) 2-28-21-21-21,,,orsonneau@arronax-nantes.fr,https://www.arronax-nantes.fr/,https://marchesonline.achatpublic.com/sdm/ent/gen/ent_recherche.do,,https://publication.marchesonline.com/publication/extern/apcConsultationAcces.do?idConsultation=MzUzODgyNQ%3D%3D,https://publication.marchesonline.com/publication/extern/apcConsultationAcces.do?idConsultation=MzUzODgyNQ%3D%3D,https://publication.marchesonline.com/publication/extern/apcConsultationAcces.do?idConsultation=MzUzODgyNQ%3D%3D,False,True,,False,True
21-124548,GRENOBLE-ALPES METROPOLE,20004071500019,,,FRK24,"Le Forum - Cs 50053, 3 rue Malakoff",38031,Grenoble,,,,,correspondre@aws-france.com,http://www.lametro.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,True,False,,False,True
21-124549,Ville de Ruaudin,21720260500010,,,FRG04,1 Place François Mitterrand,72230,Ruaudin,,(+33) 2-43-75-75-75,,,mairie@ruaudin.com,http://wwwruaudin.fr,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
21-124550,COMMUNAUTE D AGGL BEZIERS MEDITERRANEE,24340076900093,,,FRJ13,39 Boulevard de Verdun,34536,Béziers,,,,,correspondre@aws-france.com,http://www.beziers-mediterranee.fr/,http://agglobeziers.marches-publics.info,,http://agglobeziers.marches-publics.info,http://agglobeziers.marches-publics.info,,True,False,,False,True
21-124551,SYAGE,25910085700038,,,FR104,17 rue Gustave Eiffel,91230,Montgeron,,(+33) 1-69-83-72-00,,,service.marches@syage.org,http://www.syage.org,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,True,,False,True
21-124552,COMMUNE DE CHAMPIGNY SUR MARNE,21940017300015,,,FR107,14 rue Louis Talamoni,94507,Champigny-sur-Marne,,,,,correspondre@aws-france.com,http://www.champigny94.fr,http://www.champigny94.fr/economie-et-emploi/vie-economique/marches-publics,,http://www.champigny94.fr/economie-et-emploi/vie-economique/marches-publics,http://www.champigny94.fr/economie-et-emploi/vie-economique/marches-publics,,False,True,,False,True
21-124553,Ville de Verrières-le-Buisson,None, Le Maire,,,"Hôtel de Ville, Place Charles de Gaulle BP 86",91371,Verrières-Le-Buisson,,01-69-53-78-00,,01-60-11-90-30,juridique@verrieres-le-buisson.fr,https://www.verrieres-le-buisson.fr/,https://www.marches-publics.info/,,,,,False,False,,False,False
21-124554,Commune de Saint-Raphaël,None, M. Le Maire,,,place Sadi Carnot BP 80160,83700,Saint-Raphaël,,04-94-19-71-45,,,marchespublics@ville-saintraphael.fr,http://www.ville-saintraphael.fr,http://www.ville-saintraphael.fr,,,,,False,False,,False,False
21-124555,SMEDAR,25760437100019,,,FRD22,"40 boulevard Stalingrad, Cs90213",76121,Le Grand-Quevilly Cedex,,(+33) 2-32-10-43-68,,(+33) 2-32-10-43-85,marches.publics@smedar.fr,http://www.smedar.fr,https://mpe76.marches-publics.info/,,https://mpe76.marches-publics.info/,https://mpe76.marches-publics.info/,,False,True,,False,True
21-124556,Conseil départemental du Cantal,22150001000014,,,FRK12,28 avenue Gambetta,15000,Aurillac,,(+33) 4-71-46-20-20,,,correspondre@aws-france.com,http://cantal.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
21-124557,GHT CHU CLERMONT FERRAND,None," HOELTGEN Didier, Directeur Général",,,58 rue Montalembert,63003,CLERMONT-FERRAND,,04-73-75-07-50,,,correspondre@aws-france.com,https://www.chu-clermontferrand.fr/,https://www.agysoft.marches-publics.info/,,,,,False,False,,False,False
21-124558,Commune de Vallauris Golfe-Juan,21060155500019,,,FRL03,S.Commande Publique Place J. Cavasse,06220,Vallauris,,(+33) 4-93-64-74-50,,(+33) 4-93-64-55-37,juridique@vallauris.fr,http://www.vallauris-golfe-juan.fr,http://www.vallauris-golfe-juan.fr,,http://www.vallauris-golfe-juan.fr,http://www.vallauris-golfe-juan.fr,,False,True,,False,True
21-124559,DEPARTEMENT DES HAUTES-ALPES,None, Le Président,,,"Hôtel du Département, Place Saint-Arnoux, CS 66005",05008,GAP,,,,,correspondre@aws-france.com,http://marchespublics.hautes-alpes.fr,http://marchespublics.hautes-alpes.fr,,,,,False,False,,False,False
21-124560,DEPARTEMENT DE LA SAVOIE,22730001900014,,,FRK27,"Château des Ducs de Savoie, Cs 31802",73018,Chambery,,(+33) 4-79-96-73-73,,,correspondre@aws-france.com,http://www.savoie.fr,http://www.savoie.fr/marches-publics,,,,,False,True,,False,True
21-124561,COMMUNE DE GENNEVILLIERS,None," Clochette Philippe, Adjoint au maire",,,177 avenue Gabriel Péri BP 217,92230,Gennevilliers,,01-40-85-68-17,,,correspondre@aws-france.com,http://www.ville-gennevilliers.fr,http://marches-publics.ville-gennevilliers.fr/,,,,,False,False,,False,False
21-124562,SPL d'Efficacité Energétique,21010053300012,,,FRK21,Place de l'Hôtel de Ville,01012,Bourg En Bresse,,,,,pauline.gravoille@spl-oser.fr,http://bourgenbresse.fr,http://ledauphine.marchespublics-eurolegales.com/,,http://ledauphine.marchespublics-eurolegales.com/,http://ledauphine.marchespublics-eurolegales.com/,,False,True,,False,True
21-124563,CHU de Martinique,None,,Marguerite Madelaine,FR,CS 90632,97261,Fort-de-France Cedex,,(+33) 5-96-55-20-23,,(+33) 5-96-75-72-99,marguerite.madelaine@chu-martinique.fr,http://www.chu-martinique.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-124564,Commune de Sevrier,21740267600019,,,FRK28,2000 route d'Albertville,74320,Sevrier,,(+33) 4-50-19-01-10,,(+33) 4-50-19-01-20,mairie@sevrier.fr,http://www.mp74.fr,http://www.mp74.fr,,http://www.mp74.fr,http://www.mp74.fr,,False,True,,False,True
21-124565,Ville d'Aussillon,21810021200016,,,FRJ27,Boulevard de la Mairie,81208,Aussillon,,(+33) 5-63-97-71-82,,,service.compta@ville-aussillon.fr,http://www.ville-aussillon.fr,http://www.ladepeche-marchespublics.fr/,,http://www.ladepeche-marchespublics.fr/,http://www.ladepeche-marchespublics.fr/,,False,True,,False,True
21-124566,GPM de Nantes - St Nazaire,None,M. Le Président du Directoire,Le president du directoire,,"18, Quai Ernest Renaud BP 18609",44186,Nantes cedex 4,,02-40-44-20-20,,,,http://www.nantes.port.fr/marches-public/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-124567,Commune de Rueil-Malmaison,None,,Jeanne DWORZECKI,FR105,13 boulevard du maréchal Foch,92501,Rueil-Malmaison,,(+33) 1-47-14-54-09,,(+33) 1-47-32-66-08,marches.publics@mairie-rueilmalmaison.fr,https://www.villederueil.fr/fr,https://marches.maximilien.fr,,,,,False,True,,False,True
21-124569,BRGM,None,"M. SCHNEIDER Vincent, BRGM",,,3 av. Claude-Guillemin,45060,Orléans,,02-38-64-30-95,,,v.schneider@brgm.fr,https://www.brgm.fr/,,,,,,False,False,,False,False
21-124570,ville de Goussainville,None, le Maire,,,1 Place de la Charmeuse BP 10030,95191,GOUSSAINVILLE,,01-39-94-60-00,,,pascale.boehm@ville-goussainville.fr,http://www.ville-goussainville.fr,http://www.ville-goussainville.fr,,,,,False,False,,False,False
21-124571,Ville de Tallard,None," BOREL Daniel, Maire",,,1 Place Charles de Gaulle BP 26,05130,TALLARD,,04-92-54-10-14,,04-92-54-00-81,pasturel.ville-tallard@orange.fr,http://www.ville-tallard.fr,,,,,,False,False,,False,False
21-124572,SPL ARAC OCCITANIE,None, OUEST SITE,,,"Mandataire agissant au nom et pour le compte de la région Occitanie, représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole DELGA, 55 Avenue Louis Bréguet - CS 24020",31028,Toulouse,,,,,contact@arac-occitanie.fr,http://www.arac-occitanie.fr,http://marches-publics.info,,,,,False,False,,False,False
21-124573,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None,"Mme MALHERBE Hermeline, Présidente du Conseil d'administration du SDIS 66",,,1 rue du Lieutenant Gourbault BP 19935,66962,PERPIGNAN,,04-68-63-78-63,,,nathalie.gubert@sdis66.fr,http://www.sdis66.fr/,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-124574,SOC DE LA MOBILITE DE AGGL TOULOUSAINE,None, Service Commande Publique,,,"21 boulevard de la Marquette, BP 10416",31004,Toulouse,,05-61-14-48-50,,,commande-publique@tisseo-ingenierie.fr,http://www.tisseo.fr,http://tisseo.marches-publics.info/,,,,,False,False,,False,False
