BOAMP_AVIS_NUM,D_16_01_Renseignementscomplementaires_Commandeelectroniqueoui,D_16_02_Renseignementscomplementaires_Commandeelectroniquenon,D_16_03_Renseignementscomplementaires_Facturationelectroniqueoui,D_16_04_Renseignementscomplementaires_Facturationelectroniquenon,D_16_05_Renseignementscomplementaires_Paiementelectroniqueoui,D_16_06_Renseignementscomplementaires_Paiementelectroniquenon,D_16_07_Renseignementscomplementaires_Renscomplement,D_16_08_Renseignementscomplementaires_Proceduresrecoursprecision,D_16_09_Renseignementscomplementaires_Adressescomplementaires,D_16_09_01_Renseignementscomplementaires_Adressescomplementaires_Adresse,D_16_09_01_01_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type,D_16_09_01_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admintech,D_16_09_01_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admin,D_16_09_01_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Tech,D_16_09_01_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Renseignements,D_16_09_01_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Documents,D_16_09_01_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Envoyeroffres,D_16_09_01_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Instancerecours,D_16_09_01_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Organemediation,D_16_09_01_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Rensrecours,D_16_09_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Denomination,D_16_09_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codeidentnational,D_16_09_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Correspondant,D_16_09_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Contact,D_16_09_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Adresse,D_16_09_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Cp,D_16_09_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Ville,D_16_09_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Pays,D_16_09_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codenuts,D_16_09_01_11_Renseignementscomplementaires_Adressescomplementaires_Adresse_Tel,D_16_09_01_12_Renseignementscomplementaires_Adressescomplementaires_Adresse_Poste,D_16_09_01_13_Renseignementscomplementaires_Adressescomplementaires_Adresse_Fax,D_16_09_01_14_Renseignementscomplementaires_Adressescomplementaires_Adresse_Mel,D_16_09_01_15_Renseignementscomplementaires_Adressescomplementaires_Adresse_Url
21-158059,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.agysoft.marches-publics.info -. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Pau,None,,,50 Cours Lyautey,64010,Pau,,,(+33) 5-59-84-94-40,,(+33) 5-59-02-49-93,greffe.ta-pau@juradm.fr,
21-158060,False,False,False,False,False,False,"Pour tout renseignement complémentaire concernant cette consultation, les candidats transmettent impérativement leur demande par l'intermédiaire du profil d'acheteur du pouvoir adjudicateur, dont l'adresse URL est la suivante : http://www.eu-supply.com/pecq.aspCette demande doit intervenir au plus tard 10 jours avant la date limite de réception des offres.Une réponse sera alors adressée, à toutes les entreprises ayant retiré le dossier ou l'ayant téléchargé après identification, 6 jours au plus tard avant la date limite de réception des offres.Une visite des sites est obligatoire.Afin de bien appréhender les difficultés liées aux sites (état de l'existant) les candidats doivent obligatoirement effectuer une visite de différents sites.En raison du nombre important de sites concernés par le marché, la visite sera limitée à 4 structures représentatives :-L'Hôtel de Ville-Le groupe scolaire Normandie-Niemen,-Gymnase Marcel Villeneuve-Les Ateliers Municipaux.Le jour de la visite, les candidats devront se présenter aux services techniques sis 24, rue de Paris - 78230 Le Pecq.La prise de rendez-vous auprès des services techniques au 01.30.61.66.35 est obligatoire avant le 17/12/2021 (la visite pouvant être postérieure à cette date). L'attestation de visite sera remise aux candidats à l'issue de la visite. Elle devra être remise par les candidats dans leur offre.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,http://www.eu-supply.com/pecq.asp
21-158060,False,False,False,False,False,False,"Pour tout renseignement complémentaire concernant cette consultation, les candidats transmettent impérativement leur demande par l'intermédiaire du profil d'acheteur du pouvoir adjudicateur, dont l'adresse URL est la suivante : http://www.eu-supply.com/pecq.aspCette demande doit intervenir au plus tard 10 jours avant la date limite de réception des offres.Une réponse sera alors adressée, à toutes les entreprises ayant retiré le dossier ou l'ayant téléchargé après identification, 6 jours au plus tard avant la date limite de réception des offres.Une visite des sites est obligatoire.Afin de bien appréhender les difficultés liées aux sites (état de l'existant) les candidats doivent obligatoirement effectuer une visite de différents sites.En raison du nombre important de sites concernés par le marché, la visite sera limitée à 4 structures représentatives :-L'Hôtel de Ville-Le groupe scolaire Normandie-Niemen,-Gymnase Marcel Villeneuve-Les Ateliers Municipaux.Le jour de la visite, les candidats devront se présenter aux services techniques sis 24, rue de Paris - 78230 Le Pecq.La prise de rendez-vous auprès des services techniques au 01.30.61.66.35 est obligatoire avant le 17/12/2021 (la visite pouvant être postérieure à cette date). L'attestation de visite sera remise aux candidats à l'issue de la visite. Elle devra être remise par les candidats dans leur offre.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Versailles,None,,,56. avenue de Saint Cloud,78011,Versailles,,,01-39-20-54-00,,01-39-20-54-87,greffe.ta-versailles@juradm.fr,http://versailles.tribunal-administratif.fr
21-158060,False,False,False,False,False,False,"Pour tout renseignement complémentaire concernant cette consultation, les candidats transmettent impérativement leur demande par l'intermédiaire du profil d'acheteur du pouvoir adjudicateur, dont l'adresse URL est la suivante : http://www.eu-supply.com/pecq.aspCette demande doit intervenir au plus tard 10 jours avant la date limite de réception des offres.Une réponse sera alors adressée, à toutes les entreprises ayant retiré le dossier ou l'ayant téléchargé après identification, 6 jours au plus tard avant la date limite de réception des offres.Une visite des sites est obligatoire.Afin de bien appréhender les difficultés liées aux sites (état de l'existant) les candidats doivent obligatoirement effectuer une visite de différents sites.En raison du nombre important de sites concernés par le marché, la visite sera limitée à 4 structures représentatives :-L'Hôtel de Ville-Le groupe scolaire Normandie-Niemen,-Gymnase Marcel Villeneuve-Les Ateliers Municipaux.Le jour de la visite, les candidats devront se présenter aux services techniques sis 24, rue de Paris - 78230 Le Pecq.La prise de rendez-vous auprès des services techniques au 01.30.61.66.35 est obligatoire avant le 17/12/2021 (la visite pouvant être postérieure à cette date). L'attestation de visite sera remise aux candidats à l'issue de la visite. Elle devra être remise par les candidats dans leur offre.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Versailles,None,,,56. avenue de Saint Cloud,78011,Versailles,,,01-39-20-54-00,,01-39-20-54-87,greffe.ta-versailles@juradm.fr,http://versailles.tribunal-administratif.fr
21-158065,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://achat.maregionsud.fr -Les prestations feront l'objet d'un marché unique.En application de l'article L2113-11 du code de la commande publique, le choix de ne pas allotir ce marché est justifié par le(s) motif(s) suivant(s) : l'objet du marché ne permet pas l'identification de prestations distinctes. En effet, les prestations font l'objet de phases d'exécution qui s'enchainent et requièrent des compétences spécifiques en économie du climat et en économie des transports.Le marché est à prix mixtes : il est pour partie à prix global et forfaitaire et pour partie en accord-cadre à bons de commande.Pour la partie accord-cadre :Le montant minimum de l'accord-cadre est de 20 000 Euros HTLe montant maximum de l'accord-cadre est de 60 000 Euros HT. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Marseille,None,,,"22, 24 rue Breteuil",13281,Marseille,,,(+33) 4-91-13-48-13,,(+33) 4-91-81-13-87,greffe.ta-marseille@juradm.fr,http://marseille.tribunal-administratif.fr
21-158065,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Cette consultation bénéficie du Service DUME.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://achat.maregionsud.fr -Les prestations feront l'objet d'un marché unique.En application de l'article L2113-11 du code de la commande publique, le choix de ne pas allotir ce marché est justifié par le(s) motif(s) suivant(s) : l'objet du marché ne permet pas l'identification de prestations distinctes. En effet, les prestations font l'objet de phases d'exécution qui s'enchainent et requièrent des compétences spécifiques en économie du climat et en économie des transports.Le marché est à prix mixtes : il est pour partie à prix global et forfaitaire et pour partie en accord-cadre à bons de commande.Pour la partie accord-cadre :Le montant minimum de l'accord-cadre est de 20 000 Euros HTLe montant maximum de l'accord-cadre est de 60 000 Euros HT. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Comité consultatif Inter-régional de Règlement Amiable des Litiges (Cciral) : Préfecture de la région Provence - Alpes - Côte d'Azur - Secrétariat général pour les affaires régionales,None,,,"Place Félix-Baret , Cs 80001",13282,Marseille,,,(+33) 4-84-35-45-54,,(+33) 4-84-35-44-60,catherine.pietri@paca.pref.gouv.fr,http://www.paca.pref.gouv.fr
21-158071,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.marches-publics.info/ -Les offres seront examinées au regard des critères et selon la pondération suivante (note totale sur 100 points) :CRITERE 1 : Valeur technique de l'offre - noté sur 60 points, appréciée sur la base du cadre de réponse technique, et décomposée comme suit :- Sous-critère 1 (10 points) : Moyens Humains (Expérience et qualité des profils d'intervenants proposés dans l'équipe dédiée (sur la base des CV) pour l'exécution de l'ensemble des prestations),- Sous-critère 2 (10 points) : Méthodologie Organisationnelle (Organisation des membres de l'Equipe dédiée auprès du maitre d'ouvrage ONV et OLS propriétaire des biens à auditer - pour l'exécution de l'ensemble des prestations),- Sous-critère 3 (10 points) : Une note méthodologique synthétique décrivant la démarche adoptée pour la réalisation de la mission d'Assistance à maitrise d'ouvrage, la compréhension des enjeux et les points de vigilance,- Sous-critère 4 (20 points) : Proposition d'une grille type de programme de travaux préconisés par l'audit technique - prestation no1 (Sous forme de tableau, schéma ou diagramme illustrant la compréhension du livrable attendu),- Sous-critère 5 (10 points) : Proposition d'une grille type de programme de travaux préconisés par l'audit Energétique Règlementaire et l'Audit énergétique selon cahier des charges ADEME - prestation no4 et prestation no5 (sous forme de tableau, schéma ou diagramme illustrant la compréhension du livrable attendu).CRITERE 2 : Prix - noté sur 40 points, apprécié sur la base du "" Détail Quantitatif Estimatif "" figurant dans le Cadre de réponse financier. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal Judiciaire de Paris,None,,,Parvis du Tribunal de Paris,75859,Paris,,,(+33) 1-44-32-51-51,,,,https://www.cours-appel.justice.fr/paris
21-158072,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
21-158074,False,False,False,False,False,False,"Durée du contrat: 1 an reconductible 3 fois, soit durée maximale de 4 ansDate de signature du contrat : 30/11/2021Lot 1 : Minimum annuel : 7 826 euro(s) Ht (montant Dpgf valorisé avec l'attributaire) -Maximum annuel : 58 200 euro(s) HtLot 2 : Minimum annuel : 1 561,50 euro(s) Ht (montant Dpgf valorisé avec l'attributaire) -Maximum annuel : 13 900 euro(s) HtLot 3 : Minimum annuel : 3 467,50 euro(s) Ht (montant Dpgf valorisé avec l'attributaire)-Maximum annuel : 15 700 euro(s) Ht. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.","un recours en référé précontractuel avant la signature du marché, par application des articles L.551-1 à L.551-12 du Code de Justice Administrative,un référé contractuel prévu aux articles L.551-13 à L.551-23 du Cja, et pouvant être exercé dans les délais prévus à l'article R. 551-7 du Cja.un recours en contestation de la validité du contrat vous est ouvert, devant le même tribunal, dans les deux mois qui suivent la publication de l'avis d'attribution du marché. Le tribunal administratif peut être saisi par l'application informatique 'Télérecours citoyens' accessible à l'adresse internet www.telerecours.frPrécisions concernant les délais d'introduction des recours au niveau de l'attribution :un référé contractuel prévu aux articles L551-13 à 23 du code de justice administrative au plus tard le 31ème jour suivant la publication de l'avis d'attribution(R551-7 du Cja).un recours en contestation de validité du contrat dans les 2 mois suivant la présente publication.Le tribunal administratif peut être saisi par l'application informatique 'Télérecours citoyens', accessible à l'adresse internet www.telerecours.frLes contrats sont consultables conformément à l'arrêt Tarn et Garonne, après rendez-vous pris par écrit (courrier/fax/mail) auprès du service de la commande publique (cf. adresse supra)",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Toulon,None,,,5 rue Racine,83041,Toulon,,,(+33) 4-94-42-79-30,,(+33) 4-94-42-79-89,greffe.ta-toulon@juradm.fr,
21-158074,False,False,False,False,False,False,"Durée du contrat: 1 an reconductible 3 fois, soit durée maximale de 4 ansDate de signature du contrat : 30/11/2021Lot 1 : Minimum annuel : 7 826 euro(s) Ht (montant Dpgf valorisé avec l'attributaire) -Maximum annuel : 58 200 euro(s) HtLot 2 : Minimum annuel : 1 561,50 euro(s) Ht (montant Dpgf valorisé avec l'attributaire) -Maximum annuel : 13 900 euro(s) HtLot 3 : Minimum annuel : 3 467,50 euro(s) Ht (montant Dpgf valorisé avec l'attributaire)-Maximum annuel : 15 700 euro(s) Ht. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.","un recours en référé précontractuel avant la signature du marché, par application des articles L.551-1 à L.551-12 du Code de Justice Administrative,un référé contractuel prévu aux articles L.551-13 à L.551-23 du Cja, et pouvant être exercé dans les délais prévus à l'article R. 551-7 du Cja.un recours en contestation de la validité du contrat vous est ouvert, devant le même tribunal, dans les deux mois qui suivent la publication de l'avis d'attribution du marché. Le tribunal administratif peut être saisi par l'application informatique 'Télérecours citoyens' accessible à l'adresse internet www.telerecours.frPrécisions concernant les délais d'introduction des recours au niveau de l'attribution :un référé contractuel prévu aux articles L551-13 à 23 du code de justice administrative au plus tard le 31ème jour suivant la publication de l'avis d'attribution(R551-7 du Cja).un recours en contestation de validité du contrat dans les 2 mois suivant la présente publication.Le tribunal administratif peut être saisi par l'application informatique 'Télérecours citoyens', accessible à l'adresse internet www.telerecours.frLes contrats sont consultables conformément à l'arrêt Tarn et Garonne, après rendez-vous pris par écrit (courrier/fax/mail) auprès du service de la commande publique (cf. adresse supra)",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Ccra : Préfecture de la région Provence - Alpes - Côte d'Azur - Secrétariat général pour les affaires régionales (Sgar),None,,,"Place Felix Baret, Cs 80001",13282,Marseille,,,(+33) 4-84-35-45-54,,,catherine.pietri@paca.gouv.fr,
21-158075,False,False,False,False,False,False,Cet avis vaut publication de la conclusion du marché. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,""" - Référé précontractuel prévu aux articles L. 551-1 à L. 551-12 du code de justice administrative et pouvant être exercé avant la signature du contrat.- Référé contractuel prévu aux articles L.551-13 à L.551-23 du code de justice administrative, et pouvant être exercé dans les délais prévus à l'article R. 551-7 du Cja.- Recours en contestation de validité du contrat, issu de la jurisprudence 'Tarn-et-Garonne' dans un délai de 2 mois à compter des mesures de publicité appropriées. """,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Rouen,None,,,53 avenue Gustave Flaubert,76000,Rouen,,,(+33) 2-35-58-35-00,,(+33) 2-35-58-35-03,greffe.ta-rouen@juradm.fr,
21-158076,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Montreuil,None,,,"7, rue Catherine Puig (au niveau du 206, rue de Paris)",93558,Montreuil,,,(+33) 1-49-20-20-00,,(+33) 1-49-20-20-99,greffe.ta-montreuil@juradm.fr,
21-158077,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Cayenne,None,,,"7, rue Schoelcher",97305,Cayenne,,,(+33) 5-94-25-49-70,,(+33) 5-94-25-49-71,greffe.ta-cayenne@juradm.fr,
21-158077,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Cayenne,None,,,"7, rue Schoelcher",97305,Cayenne,,,(+33) 5-94-25-49-70,,(+33) 5-94-25-49-71,greffe.ta-cayenne@juradm.fr,
21-158078,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,"Référé pré-contractuel prévu aux articles L.551-1 à L.551-12 du Code de justice administrative (Cja), et pouvant être exercé avant la signature du contrat. Référé contractuel prévu aux articles L.551-13 à L.551-23 du Cja, et pouvant être exercé dans les délais prévus à l'article R. 551-7 du Cja. Recours pour excès de pouvoir contre une décision administrative prévu aux articles R. 421-1 à R. 421-7 du Cja, et pouvant être exercé dans les 2 mois suivant la notification ou publication de la décision de l'organisme (le recours ne peut plus, toutefois, être exercé après la signature du contrat). Recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Montpellier,None,,,"6, rue Pitot",34063,Montpellier,,,(+33) 4-67-54-81-00,,(+33) 4-67-54-74-10,greffe.ta-montpellier@juradm.fr,
21-158080,False,False,False,False,False,False,"Les critères de jugement :Lot 1 : Prix 55 %, Moyens humains 30%, Moyens matériels 15%Lot 2 : Prix 35 %, Moyens techniques 32%, Moyens humains 33 %Nb offres reçues : Pme (4) - par voie élec (4)Parution Joue : 2021/S 166-434937, Boamp N°21-115024 du 27/8/21.Il s'agit d'un accord cadre à bons de commandes avec maximum, passé dans le cadre d'un groupement de commande, avec les organismes suivants :- le Mans Métropole (le coordonnateur): Lot 1 : 50 000 H.T/an maximum, N° de marché 54938 / Lot 2 : 55 000 euro(s) H.T/an maximum, N° de marché 54939- la Ville du Mans : Lot 1 : 200 000 H.T/an maximum, N° de marché 11527 / Lot 2 : 300 000 euro(s) H.T/an maximum, N° de marché 11528L'accord-cadre est conclu pour une période initiale courant de sa date de notification au 31/12/21. Reconductible pour 3 périodes d'une durée d'un an.Le marché est consultable au siège du pouvoir adjudicateur sur demande auprès du service des Marchés Publics. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Nantes,None,,,"6, allée de l'Ile-Gloriette",44041,Nantes,,,(+33) 2-40-99-46-00,,(+33) 2-40-99-46-58,greffe.ta-nantes@juradm.fr,http://nantes.tribunal-administratif.fr
21-158080,False,False,False,False,False,False,"Les critères de jugement :Lot 1 : Prix 55 %, Moyens humains 30%, Moyens matériels 15%Lot 2 : Prix 35 %, Moyens techniques 32%, Moyens humains 33 %Nb offres reçues : Pme (4) - par voie élec (4)Parution Joue : 2021/S 166-434937, Boamp N°21-115024 du 27/8/21.Il s'agit d'un accord cadre à bons de commandes avec maximum, passé dans le cadre d'un groupement de commande, avec les organismes suivants :- le Mans Métropole (le coordonnateur): Lot 1 : 50 000 H.T/an maximum, N° de marché 54938 / Lot 2 : 55 000 euro(s) H.T/an maximum, N° de marché 54939- la Ville du Mans : Lot 1 : 200 000 H.T/an maximum, N° de marché 11527 / Lot 2 : 300 000 euro(s) H.T/an maximum, N° de marché 11528L'accord-cadre est conclu pour une période initiale courant de sa date de notification au 31/12/21. Reconductible pour 3 périodes d'une durée d'un an.Le marché est consultable au siège du pouvoir adjudicateur sur demande auprès du service des Marchés Publics. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Comité Consultatif de règlement amiable des différends ou litiges relatifs aux marchés publics,None,,,22 mail Pablo Picasso,44042,Nantes,,,(+33) 2-53-46-79-83,,(+33) 2-53-46-79-79,paysdl.ccira@direccte.gouv.fr,http://pays-de-la-loire.direccte.gouv.fr
21-158080,False,False,False,False,False,False,"Les critères de jugement :Lot 1 : Prix 55 %, Moyens humains 30%, Moyens matériels 15%Lot 2 : Prix 35 %, Moyens techniques 32%, Moyens humains 33 %Nb offres reçues : Pme (4) - par voie élec (4)Parution Joue : 2021/S 166-434937, Boamp N°21-115024 du 27/8/21.Il s'agit d'un accord cadre à bons de commandes avec maximum, passé dans le cadre d'un groupement de commande, avec les organismes suivants :- le Mans Métropole (le coordonnateur): Lot 1 : 50 000 H.T/an maximum, N° de marché 54938 / Lot 2 : 55 000 euro(s) H.T/an maximum, N° de marché 54939- la Ville du Mans : Lot 1 : 200 000 H.T/an maximum, N° de marché 11527 / Lot 2 : 300 000 euro(s) H.T/an maximum, N° de marché 11528L'accord-cadre est conclu pour une période initiale courant de sa date de notification au 31/12/21. Reconductible pour 3 périodes d'une durée d'un an.Le marché est consultable au siège du pouvoir adjudicateur sur demande auprès du service des Marchés Publics. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Nantes,None,,,"6, allée de l'Ile-Gloriette",44041,Nantes,,,(+33) 2-40-99-46-00,,(+33) 2-40-99-46-58,greffe.ta-nantes@juradm.fr,
21-158080,False,False,False,False,False,False,"Les critères de jugement :Lot 1 : Prix 55 %, Moyens humains 30%, Moyens matériels 15%Lot 2 : Prix 35 %, Moyens techniques 32%, Moyens humains 33 %Nb offres reçues : Pme (4) - par voie élec (4)Parution Joue : 2021/S 166-434937, Boamp N°21-115024 du 27/8/21.Il s'agit d'un accord cadre à bons de commandes avec maximum, passé dans le cadre d'un groupement de commande, avec les organismes suivants :- le Mans Métropole (le coordonnateur): Lot 1 : 50 000 H.T/an maximum, N° de marché 54938 / Lot 2 : 55 000 euro(s) H.T/an maximum, N° de marché 54939- la Ville du Mans : Lot 1 : 200 000 H.T/an maximum, N° de marché 11527 / Lot 2 : 300 000 euro(s) H.T/an maximum, N° de marché 11528L'accord-cadre est conclu pour une période initiale courant de sa date de notification au 31/12/21. Reconductible pour 3 périodes d'une durée d'un an.Le marché est consultable au siège du pouvoir adjudicateur sur demande auprès du service des Marchés Publics. Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,Ville du Mans,None,,,"Ville du Mans, 16 avenue François Mitterrand, Cs40010",72039,Le Mans,,FRG04,(+33) 2-43-47-37-31,,(+33) 2-43-47-37-40,marches@lemans.fr,http://www.lemans.fr
21-158081,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,"Référé pré-contractuel prévu aux articles L.551-1 à L.551-12 du Code de justice administrative (CJA), et pouvant être exercé avant la signature du contrat. Référé contractuel prévu aux articles L.551-13 à L.551-23 du CJA, et pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA. Recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique.",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Strasbourg,None,,,31 avenue de la Paix BP 51038,67070,Strasbourg,,,(+33) 3-88-21-23-23,,,greffe.ta-strasbourg@juradm.fr,http://www.strasbourg.tribunal-administratif.fr
21-158083,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
21-158084,False,False,False,False,False,False,"	La date limite de remise des offres a été initialement fixée au 25/10/2021 à 12 heures puis prorogée, une première fois, jusqu'au 9 novembre 2021 à 12 heures, une deuxième fois jusqu'au 30 novembre 2021 à 12 heures,  une troisième fois jusqu'au 09 décembre 2021 à 12 heures  et une quatrième fois jusqu'au 17 décembre 2021 à 12h.Une visite sur site est possible mais non obligatoire et ce au titre des 6 lots. Les modalités des visites sont indiquées à l'article 8.3 du RC. . Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
21-158085,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
21-158088,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Caen,None,,,Rue Arthur Le Duc,14000,CAEN,,,,,,,
21-158089,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,Référé précontractuel : article L551-1 et suivants du code de justice administrative ;- référé contractuel : article L551-13 et suivants du code de justice administrative ;- le recours en contestation de la validité du marché par un tiers peut être intenté dans un délai de 2 mois à compter des mesures de publicité appropriées,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Paris,None,,,7 rue de Jouy,75181,Paris,,,,,,greffe.ta-paris@juradm.fr,http://paris.tribunal-administratif.fr/
21-158089,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 30 novembre 2021.,Référé précontractuel : article L551-1 et suivants du code de justice administrative ;- référé contractuel : article L551-13 et suivants du code de justice administrative ;- le recours en contestation de la validité du marché par un tiers peut être intenté dans un délai de 2 mois à compter des mesures de publicité appropriées,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Comité consultatif national de règlement amiable des litiges relatifs aux marchés publics,None,,,6 rue Louise-Weiss,75703,Paris,,,,,,,
