BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-112223,Centre hospitalier de Perpignan,None,"M. MAYOL Barthélemy, DIRECTEUR DU C.H. PERPIGNAN",DIRECTION DES ACHATS Cellule des Marchés Publics,,"CENTRE HOSPITALIER DE PERPIGNAN - 20, AVENUE DU LANGUEDOC - B.P. 49954",66046,Perpignan cedex 09,,04-68-61-64-37,,04-68-61-64-80,serveco.marches@ch-perpignan.fr,https://www.ch-perpignan.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-112224,Plate Forme Achats Finances Nord Est,None,"M. Boubay Pascal, Plate Forme Commissariat Est",,,Bureau achat public - 10 rue d'Asfeld - BP 60004,57044,Metz cedex 1,,03-87-15-51-89,,,pfaf-ne.ach.fct@def.gouv.fr,,,,,,,False,False,,False,False
21-112225,Cons. Départ. des Hauts-de-Seine,None,,Direction de la commande publique,FR105,57 rue des Longues Raies,92000,Nanterre,,,,,cporras@hauts-de-seine.fr,http://www.hauts-de-seine.net,http://www.maximilien.fr,,,,,False,True,,False,True
21-112227,Conseil Régional de la Réunion,23974001200012,,,FRY40,HOTEL DE REGION PIERRE LAGOURGUE Avenue René Cassin - Moufia BP 67190,97801,Saint denis cedex 9,,(+26)2 -02-62-48-70-00,,(+26)2 -02-62-48-70-71,marches@cr-reunion.fr,https://www.regionreunion.com/,https://marches-publics.regionreunion.com/,,https://marches-publics.regionreunion.com,https://marches-publics.regionreunion.com,https://marches-publics.regionreunion.com,False,True,,False,True
21-112229,COM DE COMMUNES COUSERANS PYRENEES,None, Jean-Noël VIGNEAU Président,,,1 rue de l'Hôtel Dieu,09190,SAINT LIZIER,,,,,marche.public@couserans-pyrenees.fr,https://couserans-pyrenees.fr,,,,,,False,False,,False,False
21-112231,Commune Dabo,None, WEBER Eric,,,1 place de l'Eglise,57850,Dabo,,03-87-07-40-12,,,mairie@dabo.fr,http://dabo.e-marchespublics.com,http://dabo.e-marchespublics.com,,,,,False,False,,False,False
21-112232,CARSAT Centre Ouest,None,,,FRI23,37 Avenue du Président René Coty,87048,Limoges cedex,,,,,corinne.lameyre@carsat-centreouest.fr,https://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-112233,Cons. Départ. des Hauts-de-Seine,None,Mme SOUAMES Samia,,,57 rue des Longues Raies,92000,Nanterre,,,,,,http://www.hauts-de-seine.fr,,,,,,False,False,,False,False
21-112234,ECOLE NAL SUP DES MINES DE ST ETIENNE,None,"Mme Augagneur Florence, Gestionnaire marchés publics",,,158 Cours Fauriel,42100,Saint-etienne,,,,,,,,,,,,False,False,,False,False
21-112236,Ville de Saint Junien,None,,,FRI23,2 Place Auguste Roche,87200,Saint Junien,,(+33) 5-55-43-00-25,,,pdelbos@saint-junien.fr,http://www.saint-junien.fr,http://saint-junien.e-marchespublics.com,,http://saint-junien.e-marchespublics.com,http://saint-junien.e-marchespublics.com,,False,True,,False,True
21-112237,DRAGAGES PORTS,None,"M. GUELLEC Jean-Pierre, DRAGAGES PORTS",,,38 boulevard des Belges,76107,Rouen,,02-32-76-45-50,,02-32-76-45-52,marche@dragages-ports.fr,,,,,,,False,False,,False,False
21-112238,Agence Régionale de Santé BFC,None,Cordelier Bénédicte,,,Le Diapason - 2 place des Savoirs,21035,Dijon Cedex,,,,,,,,,,,,False,False,,False,False
21-112239,VILLE DE COLMAR,None, COLSON Mathieu,,,1 place de la Mairie,68021,Colmar,,03-89-20-68-36,,,mathieu.colson@colmar.fr,http://colmar.e-marchespublics.com,http://colmar.e-marchespublics.com,,,,,False,False,,False,False
21-112240,COMMUNE DE NANTES,None,Madame le Maire,,,2 rue de l'hôtel de Ville,44094,Nantes Cedex 1,,,,,benedicte.ritter@nantesmetropole.fr,http://www.metropole.nantes.fr,http://www.marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
21-112241,Ville d'Audenge,None,"M. Madera Laure, MAIRIE D'AUDENGE",,,24 allées de Boissière,33980,Audenge,,,,,,https://www.ville-audenge.fr/,,,,,,False,False,,False,False
21-112244,COMMUNE DE GREZIEU LA VARENNE,None," ROMIER BERNARD, MAIRE",,,"16, avenue Emile Evellier",69290,GREZIEU LA VARENNE,,04-78-57-16-05,,,correspondre@aws-france.com,http://www.mairie-grezieulavarenne.fr/,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-112245,Ville d'Annecy,20006340200016,,,FRK28,Esplanade de l'Hôtel-de-Ville,74011,Annecy,,(+33) 4-50-33-65-59,,,marchespublics@annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,http://www.annecy.fr,http://www.annecy.fr,,False,True,,False,True
21-112246,Ville d'Annecy,20006340200016,,,FRK28,Esplanade de l'Hôtel-de-Ville,74011,Annecy,,(+33) 4-50-33-65-59,,,marchespublics@annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,http://www.annecy.fr,http://www.annecy.fr,,False,True,,False,True
21-112247,SIARCE,None," DUGOIN Xavier, Président",,,58-60 rue Fernand Laguide,91100,Corbeil-Essonnes,,01-60-89-82-20,,01-64-96-41-42,admin-juridic@siarce.fr,http://www.siarce.fr,https://www.agysoft.marches-publics.info,,,,,False,False,,False,False
21-112248,Centre Hospitalier de Lens,None," DONIUS Bruno, Directeur Général",,,99 Route de La Bassée,62307,Lens,,,,,correspondre@aws-france.com,https://www.ght-artois.fr/,https://marches-publics.info/,,,,,False,False,,False,False
21-112249,REGIE DES EAUX ODYSSI,45156429800011,,,FRY2,"7-9 Rue des Arts et Métiers, Bat Flore Gaillard-Lot Dillon",97200,Fort de France,,,,,correspondre@aws-france.com,https://www.odyssi.fr/,https://www.odyssi.fr/odyssi/marche-public,,,,,False,True,,False,True
21-112250,TOULOUSE METROPOLE,24310051800170,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,,,,False,True,,False,True
21-112252,Ville de Crépy-en-Valois,21600175000019,,,FRE22,Hôtel de Ville,60803,Crepy-En-Valois,,,,,correspondre@aws-france.com,http://www.crepyenvalois.fr/,https://www.agysoft.marches-publics.info/,,,,,True,False,,False,True
21-112253,Ville d'Annecy,20006340200016,,,FRK28,Esplanade de l'Hôtel-de-Ville,74011,Annecy,,,,,marchespublics@annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,,,,False,True,,False,True
21-112254,Ville d'Annecy,20006340200016,,,FRK28,Esplanade de l'Hôtel-de-Ville,74011,Annecy,,(+33) 4-50-33-65-59,,,marchespublics@annecy.fr,http://www.annecy.fr,http://www.annecy.fr,,,,,False,True,,False,True
21-112255,MINDEF/SGA/SPAC/S-Direction des achats,None,,,FR101,"60, boulevard du Général Martial Valin - CS 21623",75009,Paris cedex 15,,(+33) 9-88-67-71-66,,,spac-sda.bpi.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
21-112256,CA DE GRAND CHATELLERAULT,None," Monsieur le Président,",,,78 boulevard de Blossac,86100,Châtellerault,,(+33) 5-49-20-30-00,,,,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-112257,SGAP de Marseille,None,Mme OUAKKAT Oumayma,,,"299, chemin de Sainte-Marthe",13311,Marseille cedex 14,,04-91-21-56-13,,,oumayma.ouakkat@interieur.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=810856&orgAcronyme=g6l,,,,,,False,False,,False,False
21-112258,Centre Hospitalier Jacques Puel,None,Mme GUIRAL Muriel,,,avenue de l'hôpital,12027,Rodez cedex 9,,05-65-55-28-12,,,m.guiral@ch-rodez.fr,,http://www.klekoon.com,,,,,False,False,,False,False
21-112260,MINDEF/EMA/DC SCA/PFAF CO Rennes,None,,,FRH03,BP 22,35998,Rennes cedex 9,,(+33) 2-23-44-55-34,,,pfc-ouest-dap-bps.charge-rel-entr.fct@intradef.gouv.fr,http://marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=755649&orgAcronyme=g7h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=755649&orgAcronyme=g7h,,False,True,,False,True
21-112261,Centre Hospitalier d'Auxerre,None,Cellule de la Commande Publique et du Contentieux Contractuel du GHT UNYON,,,"Etablissement Support du GHT UNYON2, Boulevard de VerdunBP 69",89011,Auxerre Cedex,,(+33)3-86-48-65-99,,(+33)3-86-48-48-94,marches.publics@ch-auxerre.fr,http://www.ght-unyon.fr,http://www.maximilien.fr,,,,,False,False,,False,False
21-112262,Mont-de-Marsan Agglomération,None,,,FR,575 Avenue du Maréchal Foch,40000,Mont de Marsan,,,,,marchespublics@montdemarsan-agglo.fr,https://montdemarsan-agglo.fr,https://marchespublics.landespublic.org,,,,,False,True,,False,True
21-112263,SIEEP HAUTE CORSE,None,"M. LAURELLI Jean Charles, Directeur",,,S.I.E.E.P - VILLA ALBA Montée de l' Impératrice Eugénie,20200,Bastia,,(+33) 4-95-34-85-50,,,sieephc@sieep-hc.fr,https://www.achatspublicscorse.com,https://www.achatspublicscorse.com:443/1371,,,,,False,False,,False,False
21-112264,SYTRAIVAL,None,,,FR,130 RUE BENOIT FRACHON,69400,VILLEFRANCHE SUR SAONE,,(+33) 4-74-68-82-59,,,contact@sytraival.com,https://www.sytraival.com,https://www.klekoon.com,,https://www.klekoon.fr,https://www.klekoon.com,https://www.klekoon.com,False,True,,False,True
21-112265,CRMA Grand Est,None, Craye Mathieu,,,5 Boulevard de la Défense - CS85840,57078,Metz cedex 03,,03-87-39-31-09,,03-87-62-71-25,mcraye@cma-moselle.fr,http://reseaucma.e-marchespublics.com,http://reseaucma.e-marchespublics.com,,,,,False,False,,False,False
21-112268,GRAND NANCY CONGRES ET EVENEMENTS,None,,,FRF31,"1, Place de la République",54000,NANCY,,(+33) 3-83-36-82-10,,,crl@destination-nancy.com,https://www.grandnancy-congresetevenements.com/,http://destination-nancy.e-marchespublics.com/,https://www.grandnancy-congresetevenements.com/,http://destination-nancy.e-marchespublics.com/,,,False,True,,False,True
21-112270,COMMUNE D AMIENS,None,Mme le maire,,,Place de l'Hôtel de ville BP 2720,80000,Amiens,,,,,,,,,,,,False,False,,False,False
21-112271,SPM - DSAF - BCP,None,,,FR101,"20 av de Ségur - TSA 70723, F - PARIS CEDEX 07",75334,Paris cedex 07,,(+33) 1-42-75-80-00,,,bam.oe@pm.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=809241&orgAcronyme=d2v,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=809241&orgAcronyme=d2v,,False,True,,False,True
21-112272,Cté de Communes du Pays de Ste-Odile,None,,,FRF11,38 RUE MARECHAL KOENIG B.P. 85,67213,Obernai,,,,,ccpso@ccpso.com,http://Ccpso.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-112274,Ville de Le Moule,None,Marie-Christine SIMION,,,Rue Joffre,97160,Le Moule,,,,,service-achat@mairie-lemoule.fr,,,,,,,False,False,,False,False
21-112277,Etablissement Français du Sang,None,,,FRI,Enora Park - Bâtiment 4 - 198 avenue du Haut Lévêque - CS 20020,33615,Pessac cedex,,,,,marches-publics.al@efs.sante.fr,http://www.dondusang.net,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-112278,Communauté Urbaine Caen la mer,None, Service passation des contrats,,,"16, Rue Rosa Parks Cedex 9 CS 52700",14050,CAEN,,,,,spc@caenlamer.fr,http://www.caenlamer.fr/,http://www.achatpublic.com/,,,,,False,False,,False,False
21-112279,Hôpitaux Civils de Colmar,None, Monsieur le Directeur,,,39 avenue de la Liberté,68024,Colmar,,(+33) 3-89-12-40-00,,,,https://www.ch-colmar.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-112280,COM DE COMMUNES COUSERANS PYRENEES,None, Monsieur le Président,,,1 rue de l'Hôtel Dieu,09190,SAINT LIZIER,,,,,marche.public@couserans-pyrenees.fr,https://couserans-pyrenees.fr,,,,,,False,False,,False,False
21-112281,CC DES PAYSAGES DE LA CHAMPAGNE,None,,,FRF23,4 Boulevard des Varennes,51700,DORMANS,,,,,hsauvegrain@ccpc51.fr,https://www.xmarches.fr,https://www.xmarches.fr,,,,,False,True,,False,True
21-112283,MAIRIE DE CHATOU,None,,,FR103,3 rue des Beaunes,78400,Chatou,,(+33) 1-34-80-46-31,,,commandepublique@mairie-chatou.fr,http://www.chatou.fr,http://www.maximilien.fr,,http://www.maximilien.fr,https://marches.maximilien.fr/index.php?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=795936&orgAcronyme=a1b,http://www.maximilien.fr,False,True,,False,True
21-112284,MEDAD_DGAC_SNIA,None,Monsieur le Directeur du Service National d'Ingénierie Aéroportuaire,,,82 rue des Pyrénées,75970,Paris cedex 20,,,,,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-112285,METZ METROPOLE,None," GROSDIDIER François, Président",,,"1 place du Parlement, CS 30353",57011,Metz,,,,,marchespublics@metzmetropole.fr,http://www.metzmetropole.fr,,,,,,False,False,,False,False
21-112286,COMMUNAUTE D AGGL BEZIERS MEDITERRANEE,None," MENARD Robert, Président",,,39 Boulevard de Verdun,34536,Béziers,,,,,correspondre@aws-france.com,http://www.beziers-mediterranee.fr/,http://agglobeziers.marches-publics.info,,,,,False,False,,False,False
21-112287,Communauté Urbaine Caen la Mer,None,Monsieur le Président,,,16 rue Rosa Parks,14000,Caen,,,,,,,http://www.achatpublic.com/,,,,,False,False,,False,False
21-112288,Commune de Beaufort,None," FRISON ROCHE Christian, Maire",,,24 Place du Château de Randens BP 02,73270,BEAUFORT,,04-79-38-33-15,,04-79-38-35-17,dirst@mairie-beaufort73.com,http://www.mairie-beaufort73.com,,,,,,False,False,,False,False
21-112289,CENTRE HOSPITALIER PIERRE OUDOT,26380006200238,,,FRK24,"30, avenue du Médipôle",38302,Bourgoin-Jallieu,,(+33) 4-69-15-70-50,,,correspondre@aws-france.com,http://www.ch-bourgoin.fr/,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,False,True,,False,True
21-112290,COMMUNE DE PESSAC,None,,,FRI12,CCAS DE PESSAC - 22 boulevard Saint-Martin - BP 44,33603,Pessac Cedex,,,,,courrier@mairie-pessac.fr,http://www.mairie-pessac.fr,http://marchespublics.bordeaux-metropole.fr/,,,,,False,False,,False,False
21-112291,CENTRE HOSPITALIER AINAY LE CHATEAU,None," HOELTGEN Didier, Directeur Général",,,6 Bis rue Pavé,03360,AINAY LE CHATEAU,,,,,correspondre@aws-france.com,https://www.chs-ainay.fr/,https://www.agysoft.marches-publics.info/,,,,,False,False,,False,False
21-112292,Ville d'Orléans,None, le Maire,,,Place de l'Etape,45040,Orléans,,02-38-78-40-30,,,marches.publics@orleans-metropole.fr,http://www.orleans-metropole.fr/,http://marches-publics.orleans.fr/accueil.htm,,,,,False,False,,False,False
21-112293,COMMUNE DE MAMERS,21720180500017,,,FRG04,"Place de la république, Cs60135",72600,Mamers,,(+33) 2-43-31-50-00,,,mairie.mamers@wanadoo.fr,http://www.mairie-mamers.fr,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
21-112294,COMMUNE DE GRENOBLE,None, le Maire,,,11 Boulevard Jean Pain,38021,GRENOBLE,,,,,marches.publics@grenoble.fr,http://www.grenoble.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-112295,COMMUNE DE GENNEVILLIERS,21920036700015,,,FR105,177 avenue Gabriel Péri,92230,Gennevilliers,,(+33) 1-40-85-68-17,,,correspondre@aws-france.com,http://www.ville-gennevilliers.fr,http://marches-publics.ville-gennevilliers.fr/,,,,,False,True,,False,True
21-112297,COMMUNE DE CHAMPIGNY SUR MARNE,54004571300018,,,FR107,14 rue Louis Talamoni,94500,Champigny Sur Marne,,,,,correspondre@aws-france.com,http://www.champigny94.fr/,http://www.champigny94.fr/economie-et-emploi/vie-economique/marches-publics,,,,,False,True,,False,True
21-112298,Mairie de Niort,None,"M. Le Maire, Maire",,,1 Place Martin BASTARD CS 58755,79027,Niort cedex,,05-49-78-73-62,,,marches.publics@mairie-niort.fr,http://www.vivre-a-niort.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-112299,COMMUNE DE SAVIGNE L EVEQUE,None,"Mme LAMBERT ROSELYNE, DGA",,,112 grande rue,72460,Savigné l'Evêque,,02-43-27-50-28,,02-43-27-44-10,roselyne.lambert@savigneleveque.com,http://www.savigneleveque.com,,,,,,False,False,,False,False
21-112300,COMMUNE DE SAVIGNE L EVEQUE,None,"Mme LAMBERT ROSELYNE, DGA",,,112 grande rue,72460,Savigné l'Evêque,,02-43-27-50-28,,02-43-27-44-10,roselyne.lambert@savigneleveque.com,http://www.savigneleveque.com,,,,,,False,False,,False,False
21-112301,COMMUNE DE VENISSIEUX,21690259300013,,,FRK26,5 avenue Marcel Houël,69200,Vénissieux,,(+33) 4-72-21-44-44,,,servicemarches@ville-venissieux.fr,https://www.ville-venissieux.fr,http://www.marches-publics.info/,,,,,False,True,,False,True
21-112302,COMMUNE DE VENISSIEUX,21690259300013,,,FRK26,5 avenue Marcel Houël,69200,Vénissieux,,(+33) 4-72-21-44-44,,,servicemarches@ville-venissieux.fr,https://www.ville-venissieux.fr,http://www.marches-publics.info/,,,,,False,True,,False,True
21-112303,COMMUNE DE VENISSIEUX,None,"Mme PICARD Michèle, Maire",,,5 avenue Marcel Houël,69200,Vénissieux,,04-72-21-44-44,,,servicemarches@ville-venissieux.fr,https://www.ville-venissieux.fr,,,,,,False,False,,False,False
21-112304,COMMUNE DE VENISSIEUX,None,"Mme PICARD Michèle, Maire",,,5 avenue Marcel Houël,69200,Vénissieux,,04-72-21-44-44,,,servicemarches@ville-venissieux.fr,https://www.ville-venissieux.fr,,,,,,False,False,,False,False
21-112305,COMMUNE DE VILLEPARISIS,None," BOUCHE Frédéric, Maire",,,"32 rue de Ruzé, CS 50105",77273,VILLEPARISIS,,,,,correspondre@aws-france.com,https://villeparisis.fr/,https://www.marches-publics.info,,,,,False,False,,False,False
21-112306,COMMUNE DE GRAND COURONNE,None," CHARLEMEIN Guillaume, Adjoint au Maire en charge des Achats Publics",,,place Jean Salen,76530,GRAND-COURONNE,,02-32-11-64-30,,,correspondre@aws-france.com,http://www.grand-couronne.fr,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-112307,Communauté d'Agglomération Caux vallée,None,Mme GILARDONI,,,Maison de l'intercommunalitéBP 20062,76170,Lillebonne,,,,,,,http://www.achatpublic.com,,,,,False,False,,False,False
21-112308,CC TERRE D4eau,None, Christian PREVOT,,,58 rue des anciennes halles,88140,BULGNEVILLE,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=18896,,,,,False,False,,False,False
21-112311,Etablissement Français du Sang,None,,,FRI12,"198 Avenue du Haut Lévêque, Enora Park, Bâtiment 4, CS 20020",33615,PESSAC,,,,,marches-publics.al@efs.sante.fr,https://www.dondesang.efs.sante.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-112314,CH Verdun Saint-Mihiel,None,,Véronique SCHILTZ,FRF32,2 rue d'Anthouard,55107,VERDUN Cedex,,(+33) 3-29-76-87-48,,,cellule-marches@pssm.fr,http://www.chvsm.org/,https://chvsm.e-marchespublics.com,,https://chvsm.e-marchespublics.com,https://chvsm.e-marchespublics.com,,False,True,,False,True
21-112315,Etablissement Français du Sang,None,,,FRI12,198 avenue du Haut Lévêque - Enora Park - Bâtiment 4 - CS 20020,33615,Pessac cedex,,,,,marches-publics.al@efs.sante.fr,http://www.dondusang.efs.sante.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-112316,Régie Remontées Mécaniques Montgenèvre,None,,,FRL02,PLACE DE L'OBELISQUE,05100,MONTGENEVRE,,(+33) 4-92-21-54-72,,(+33) 4-92-21-91-94,b.troche@rm-montgenevre.com,http://rm-montgenevre.e-marchespublics.com,http://rm-montgenevre.e-marchespublics.com,,http://rm-montgenevre.e-marchespublics.com,http://rm-montgenevre.e-marchespublics.com,,False,True,,False,True
21-112317,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,None,"Mme BART Delphine, Directrice, pouvoir Adjudcateur",,,Route de la corniche BP 40139,64701,Hendaye cedex,,05-59-48-26-92,,,hnd-cellule-des-marches@aphp.fr,,,,,,,False,False,,False,False
21-112319,Ville de Velaux,None,M. GUERIN Yannick,,,"997, AV JEAN MOULIN",13880,VELAUX,,,,,,https://www.velaux.fr/,https://www.laprovencemarchespublics.com:443/6947,,,,,False,False,,False,False
21-112320,COM COM DU PAYS DE LALBENQUE LIMOGNE,None,,,FRJ25,38 PLACE DE LA BASCULE,46230,LALBENQUE,,(+33) 5-65-24-22-50,,,contact@ccpll.fr,http://www.cc-lalbenque-limogne.fr,http://www.marches-publics.info46.com,,,,,False,True,,False,True
21-112321,Conseil Départemental des Landes,None,Monsieur le Président du Conseil Départemental,,,23 Rue Victor Hugo,40025,Mont-de-Marsan,,05-58-05-40-40,,,marchespublics@landes.fr,http://www.landes.fr,,,,,,False,False,,False,False
21-112322,Autorité des Marchés Financiers,None,,,FR1,"17, place de la Bourse",75082,Paris cedex 02,,(+33) 1-53-45-64-16,,,a.gilbert@amf-france.org,https://www.amf-france.org/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_J5UdjO8i7t,https://www.achatpublic.com/,False,True,,False,True
21-112323,Bordeaux Métropole,None,,,FRI12,Esplanade Charles de Gaulle,33045,BORDEAUX,,,,,dacp@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,https://marchespublics.bordeaux-metropole.fr,http://marchespublics.bordeaux-metropole.fr,https://marchespublics.bordeaux-metropole.fr,http://marchespublics.bordeaux-metropole.fr,,False,True,,False,True
21-112324,S E E R SOC EXPL ENERGIES RENOUVELABLE,None,"M. LABUSSIERE Chantal, SEER GRIGNY-VIRY",,,Tour Paris Lyon-Bercy 173-175 rue de Bercy,75588,Paris cedex 12,,01-70-60-90-59,,,clabussiere@splseer.fr,https://www.sipperec.fr/,https://marches.maximilien.fr/,,,,,False,False,,False,False
21-112325,COMMUNAUTE COMMUNES REG BAR SUR AUBE,None, Philippe BORDE,,,4 Boulevard du 14 Juillet,10202,BAR SUR AUBE CEDEX,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=18898,,,,,False,False,,False,False
21-112326,CGSSM,None,"M. le Directeur Général de la Caisse Générale de Sécurité Sociale de la Martinique, Département Marchés",,,Place d'Armes,97210,Lamentin cedex 02,,05-96-66-50-89,,,marchespublics@cgss-martinique.fr,http://www.cgss-martinique.fr,https://www.achatpublic.com,,,,,False,False,,False,False
21-112327,CONSERVATOIRE ESPACES NATURELS HDF,None,,,FRE23,1 place Ginkgo - Village Oasis,80480,DURY,,(+33) 3-21-01-93-40,,,g.delforge@cen-hautsdefrance.org,http://cen-hautsdefrance.org,https://cen-hdf.e-marchespublics.com,,,,,False,True,,False,True
21-112328,GROUPE HOSPITALIER DU HAVRE,None,,,FRD22,BP24,76083,Le havre cedex,,(+33) 2-32-73-30-19,,(+33) 2-32-73-44-18,cellule.marchespublics@ch-havre.fr,http://www.ch-havre.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-112329,S.E.R.L,None,,SERL (Florent Montoya),FRK26,Boulevard E.Deruelle CS 13312,69427,Lyon cedex03,,(+33) 4-72-61-50-00,,,f.montoya@serl.fr,http://www.serl.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-112331,ville d'Argenteuil,None,,,FR108,12 boulevard Léon Feix,95100,Argenteuil,,,,,dcp@ville-argenteuil.fr,https://www.achatpublic.com/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_6ZQdQWRkyB,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_6ZQdQWRkyB,,False,True,,False,True
21-112332,Métropole Toulon Provence Méditerranée,24830054300217,,,FRL05,"Hotel De La Metropole, 107 boulevard Henri Fabre, Cs 30536",83041,Toulon,,(+33) 4-94-05-58-24,,(+33) 4-94-46-72-30,marchespublics@metropoletpm.fr,http://www.marches-publics.info,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,True,,False,True
21-112333,COMMUNE D AJACCIO,None," Marcangeli Laurent, Maire",,,2 avenue Antoine Serafini,20304,Ajaccio,,04-95-52-53-04,,,correspondre@aws-france.com,http://www.ajaccio.fr,https://www.marches-publics.info,,,,,False,False,,False,False
21-112334,Ville de Levallois,21920044100018,,,FR105,"Hôtel de Ville, Place de la République",92300,Levallois,,(+33) 1-49-68-30-00,,(+33) 1-47-59-03-96,marches@ville-levallois.fr,http://www.ville-levallois.fr,http://www.ville-levallois.fr,,http://www.ville-levallois.fr,http://www.ville-levallois.fr,,False,True,,False,True
21-112335,Ville de Montluçon,21030185900018,,,FRK11,"Cité Administrative , Esplanade Georges Pompidou, 1, rue des Conches",03106,Montlucon,,(+33) 4-70-02-55-00,,,correspondre@aws-france.com,http://www.montlucon.com,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
21-112336,COLLECTIVITE TERRITORIALE DE GUYANE,20005267800014,,,FRY3,"Hôtel de la Collectivité Territoriale de Guyane, Carrefour de Suzini, Cs 47025",97307,Cayenne,,(+33) 5-94-30-06-00,,(+33) 5-94-31-95-22,correspondre@aws-france.com,https://www.ctguyane.fr/,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,False,True,,False,True
21-112337,Ville de L'Isle-Adam,21950313300015,,,FR108,45 Grande Rue,95290,L'Isle-Adam,,(+33) 1-34-08-19-55,,,s.lacombe@ville-isle-adam.fr,http://www.ville-isle-adam.fr/,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
21-112338,Conseil Général du Var,None,"Mme CHAUVET Agnès, Directeur",,,"Direction des solutions numériques, 390 avenue des Lices , CS 41303",83000,TOULON,,,,,grs-aws-dm@var.fr,http://var.fr,http://var.fr,,,,,False,False,,False,False
