BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
21-4879,2021-01-15 00:00:00,,2021-04-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,44,,Missions de Maîtrise d'oeuvre pour les réseaux et les ouvrages de la Direction du Cycle de l'Eau de la Carene
21-488,2021-01-04 00:00:00,,2021-01-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,2,,AMO POUR LE REAMENAGEMENT DU PORT DE PLAISANCE DE SAINT-QUENTIN ET SES ABORDS
21-4880,2021-01-12 00:00:00,,2021-04-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,186,Logiciel,CF_NIV_SUIV,False,False,44,,Acquisition et maintenance d'un logiciel de suivi-évaluation des politiques publiques
21-4881,2021-01-12 00:00:00,,2021-04-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,False,44,,Relance - Travaux de rénovation des couvertures Maison de quartier de Mean Penhoet
21-4882,2021-01-12 00:00:00,2021-02-02 12:30:00,2021-03-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,56,,Dans le cadre de l'exploitation du Musée national de la Marine sur son site de Port-Louis et d'une recherche constante de développement de l'offre culturelle et d'ouverture au plus
21-4883,2021-01-15 00:00:00,,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,75,,Saisie de données comptables
21-4884,2021-01-15 00:00:00,,2021-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,972,,"accord-cadre mono-attributaire a bons de commande portant sur des prestations de services de telecommunications tres haut debit, internet et de telephonie fixe (rectificatif)"
21-4885,2021-01-13 00:00:00,2021-02-01 17:00:00,2021-02-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,195,Maçonnerie,CF_NIV_SUIV,False,False,54,,Travaux de construction et de restauration de murs en pierre sèche à Dieulouard (54)-.
21-4885,2021-01-13 00:00:00,2021-02-01 17:00:00,2021-02-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,253,Ouvrage d'infrastructure,CF_NIV_SUIV,False,False,54,,Travaux de construction et de restauration de murs en pierre sèche à Dieulouard (54)-.
21-4887,2021-01-15 00:00:00,,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,72,Contrôle technique,CF_NIV_SUIV,False,False,84,,ORANGE (84) - Base Aérienne 115 - Capitaine de Seyne Accueil d'un escadron rafale Missions de contrôle technique
21-4887,2021-01-15 00:00:00,,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,84,,ORANGE (84) - Base Aérienne 115 - Capitaine de Seyne Accueil d'un escadron rafale Missions de contrôle technique
21-4888,2021-01-15 00:00:00,,2021-02-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,13,,RENOUVELLEMENT DU CONTRAT MULTI-TECHNIQUE DU COMMISSARIAT DE NOAILLE A MARSEILLE
21-4888,2021-01-15 00:00:00,,2021-02-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,84,,RENOUVELLEMENT DU CONTRAT MULTI-TECHNIQUE DU COMMISSARIAT DE NOAILLE A MARSEILLE
21-4888,2021-01-15 00:00:00,,2021-02-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,83,,RENOUVELLEMENT DU CONTRAT MULTI-TECHNIQUE DU COMMISSARIAT DE NOAILLE A MARSEILLE
21-4888,2021-01-15 00:00:00,,2021-02-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,30,,RENOUVELLEMENT DU CONTRAT MULTI-TECHNIQUE DU COMMISSARIAT DE NOAILLE A MARSEILLE
21-4888,2021-01-15 00:00:00,,2021-02-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,True,13,,RENOUVELLEMENT DU CONTRAT MULTI-TECHNIQUE DU COMMISSARIAT DE NOAILLE A MARSEILLE
21-4888,2021-01-15 00:00:00,,2021-02-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,True,84,,RENOUVELLEMENT DU CONTRAT MULTI-TECHNIQUE DU COMMISSARIAT DE NOAILLE A MARSEILLE
21-4888,2021-01-15 00:00:00,,2021-02-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,True,83,,RENOUVELLEMENT DU CONTRAT MULTI-TECHNIQUE DU COMMISSARIAT DE NOAILLE A MARSEILLE
21-4888,2021-01-15 00:00:00,,2021-02-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,True,30,,RENOUVELLEMENT DU CONTRAT MULTI-TECHNIQUE DU COMMISSARIAT DE NOAILLE A MARSEILLE
21-4891,2021-01-13 00:00:00,2021-02-03 12:00:00,2021-02-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,117,Etanchéité,CF_NIV_SUIV,False,False,44,,gymnase mangin beaulieu - réfection des couvertures
21-4892,2021-01-15 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,974,,Accord-cadre d'acquisition de camions grue de 19 T pour le Conseil Départemental
21-4893,2021-01-13 00:00:00,2021-01-29 16:00:00,2021-01-29 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,185,Location (matériels),CF_NIV_SUIV,False,False,33,,Location d'un Finisseur d'Intervention Rapide (FIR) sans chauffeur par le Parc Routier DépartementalRef : 1997
21-4894,2021-01-13 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,44,,Construction d'un Pôle Enfance
21-4895,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,976,,Aménagement d'une zone mixte d'activités économiquesétudes de maîtrise d'oeuvre urbaine et environnementale
21-4895,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,976,,Aménagement d'une zone mixte d'activités économiquesétudes de maîtrise d'oeuvre urbaine et environnementale
21-4895,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,976,,Aménagement d'une zone mixte d'activités économiquesétudes de maîtrise d'oeuvre urbaine et environnementale
21-4896,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,266,Pièces détachées,CF_NIV_SUIV,False,False,37,,"Fourniture De Pieces Detachees, De Pneumatiques, Accessoires Et Prestations Associees, Pour L'Entretien, La Reparation Et L'Equipement De La Flotte Du Conseil Departemental D'Indre"
21-4897,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,69,Consommables médicaux,CF_NIV_SUIV,False,False,974,,Acquisition D'équipements De Protection Faciale Destines Au Personnel De La Ville Et Aux Administres Pour 2021 et 2022
21-4897,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,153,Hygiène (articles),CF_NIV_SUIV,False,False,974,,Acquisition D'équipements De Protection Faciale Destines Au Personnel De La Ville Et Aux Administres Pour 2021 et 2022
21-4897,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,343,Textile,CF_NIV_SUIV,False,False,974,,Acquisition D'équipements De Protection Faciale Destines Au Personnel De La Ville Et Aux Administres Pour 2021 et 2022
21-4898,2021-01-15 00:00:00,,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,974,,AOO. GESTION DU CENTRE DE TRI SUD A PIERREFONDS ET INSTALLATIONS ASSOCIEES
21-4898,2021-01-15 00:00:00,,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,404,Déchets non ménagers (prestations),CF_NIV_SUIV,False,False,974,,AOO. GESTION DU CENTRE DE TRI SUD A PIERREFONDS ET INSTALLATIONS ASSOCIEES
21-4899,2021-01-13 00:00:00,2021-02-08 12:00:00,2021-02-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,203,Matériel électrique,CF_NIV_SUIV,False,False,6,,marché de fourniture de matériel électrique et d'équipements pour installations électriques.
21-49,2021-01-07 00:00:00,,2021-02-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,True,False,8,,Marché de maîtrise d'oeuvre relative aux travaux de réfection des réseaux des casernes de gendarmerie de charleville-mézières (08) et de vouziers (08)
21-490,2021-01-04 00:00:00,2021-01-27 17:00:00,2021-01-27 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,82,,MISSION DE MAITRISE D'OEUVRE POUR LA REHABILITATION DU BATIMENT DE LA BANQUE DE FRANCE
21-4900,2021-01-17 00:00:00,,2021-02-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,69,Consommables médicaux,CF_NIV_SUIV,False,False,21,,"appel d'offres ouvert no 2031 : fourniture de dispositifs médicaux stériles à usage unique : drapage, habillage opératoire et obejts de pansements."
21-4900,2021-01-17 00:00:00,,2021-02-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,69,Consommables médicaux,CF_NIV_SUIV,False,False,52,,"appel d'offres ouvert no 2031 : fourniture de dispositifs médicaux stériles à usage unique : drapage, habillage opératoire et obejts de pansements."
21-4901,2021-01-15 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,78,,Entretien des réseaux d'assainissement et controles des raccordements
21-4901,2021-01-15 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,75,,Entretien des réseaux d'assainissement et controles des raccordements
21-4901,2021-01-15 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,95,,Entretien des réseaux d'assainissement et controles des raccordements
21-4901,2021-01-15 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,78,,Entretien des réseaux d'assainissement et controles des raccordements
21-4901,2021-01-15 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,75,,Entretien des réseaux d'assainissement et controles des raccordements
21-4901,2021-01-15 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,95,,Entretien des réseaux d'assainissement et controles des raccordements
21-4902,2021-01-15 00:00:00,,2021-01-29 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,True,77,,"Travaux, entretien et maintenance dans les bâtiments intercommunaux de la Communauté d'agglomération PARIS-VALLEE DE LA MARNE"
21-4903,2021-01-15 00:00:00,,2021-02-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,38,Bois,CF_NIV_SUIV,False,True,62,,fourniture de matériels et de matériaux divers pour les bâtiments communaux
21-4903,2021-01-15 00:00:00,,2021-02-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,198,Matériaux de construction,CF_NIV_SUIV,False,True,62,,fourniture de matériels et de matériaux divers pour les bâtiments communaux
21-4903,2021-01-15 00:00:00,,2021-02-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,263,Peinture (fourniture),CF_NIV_SUIV,False,True,62,,fourniture de matériels et de matériaux divers pour les bâtiments communaux
21-4903,2021-01-15 00:00:00,,2021-02-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,291,Quincaillerie (articles),CF_NIV_SUIV,False,True,62,,fourniture de matériels et de matériaux divers pour les bâtiments communaux
21-4904,2021-01-19 00:00:00,2021-02-18 12:00:00,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,72,Contrôle technique,CF_NIV_SUIV,False,False,67,,mission de contrôle technique pour la restructuration des unités techniques de bouxwiller et sarre-union.
21-4905,2021-01-15 00:00:00,,2021-02-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,27,Bâtiments modulaires,CF_NIV_SUIV,False,False,33,,Achat et travaux d'installation de bâtiments modulaires (surface inférieure à 150 mètres carrés) pour divers sites
21-4906,2021-01-15 00:00:00,,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,25,,"marché de service relatif à la prestation d'assurance ""dommages aux biens et risques annexes"" pour les besoins du groupement de commandes ville de besançon - grand besançon métropole"
21-4907,2021-01-15 00:00:00,,2021-04-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,212,Matériel médical,CF_NIV_SUIV,False,False,49,,Acquisition d'un système ultrasons haute résolution pour l'imagerie du petit animal
21-4908,2021-01-13 00:00:00,,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,False,17,,formation obligatoire des assistants maternels
21-4909,2021-01-15 00:00:00,,2021-02-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,88,,Marché de Maitrise d'oeuvre pour la construction d'un immeuble de bureaux de 1500 mètres carrés destinés à accueillir les services de la MSA à Epinal (88)
21-4909,2021-01-15 00:00:00,,2021-02-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,54,,Marché de Maitrise d'oeuvre pour la construction d'un immeuble de bureaux de 1500 mètres carrés destinés à accueillir les services de la MSA à Epinal (88)
21-4909,2021-01-15 00:00:00,,2021-02-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,57,,Marché de Maitrise d'oeuvre pour la construction d'un immeuble de bureaux de 1500 mètres carrés destinés à accueillir les services de la MSA à Epinal (88)
21-491,2021-01-04 00:00:00,,2021-03-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,345,Tous corps d'état,CF_NIV_SUIV,False,False,92,,"Travaux d'extension et de restructuration du bâtiment communal "" Les écuries "" à La Garenne-Colombes - 4 lots"
21-4912,2021-01-15 00:00:00,,2021-04-15 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,90,,maintenance d'un accélérateur de particules clinac 293576
21-4913,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,24,Amiante,CF_NIV_SUIV,False,False,1,,GESTION DES DECHETS NON CONFORMES AMIANTES
21-4913,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,24,Amiante,CF_NIV_SUIV,False,False,69,,GESTION DES DECHETS NON CONFORMES AMIANTES
21-4913,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,1,,GESTION DES DECHETS NON CONFORMES AMIANTES
21-4913,2021-01-15 00:00:00,,2021-04-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,69,,GESTION DES DECHETS NON CONFORMES AMIANTES
21-4915,2021-01-15 00:00:00,,2021-01-30 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,199,Matériaux routiers,CF_NIV_SUIV,False,False,32,,Fourniture et transport de matériaux routiers
21-4916,2021-01-15 00:00:00,,2021-02-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,165,Installation portuaire,CF_NIV_SUIV,False,False,75,,Fourniture de bornes d'alimentation en eau et électricité à quai et services associés
21-4916,2021-01-15 00:00:00,,2021-02-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,165,Installation portuaire,CF_NIV_SUIV,False,False,76,,Fourniture de bornes d'alimentation en eau et électricité à quai et services associés
21-4917,2021-01-13 00:00:00,,2021-02-19 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,False,False,85,,Désamiantage et démolition du bâtiment 'piscine de la soudinière' (rectificatif)
21-4917,2021-01-13 00:00:00,,2021-02-19 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,479,Amiante (désamiantage),CF_NIV_SUIV,False,False,85,,Désamiantage et démolition du bâtiment 'piscine de la soudinière' (rectificatif)
21-4918,2021-01-15 00:00:00,,2021-02-09 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,71,,Acquisition de box à chevaux démontables et chapiteaux pour la Ville de Mâcon
21-4919,2021-01-15 00:00:00,,2021-02-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,62,,marché de traitement des biodéchets et des déchets verts produits sur le territoire du sevadec
21-492,2021-01-04 00:00:00,2021-01-25 16:00:00,2021-01-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,89,"Dératisation, désinsectisation",CF_NIV_SUIV,False,False,57,,"DÉRATISATION ET DÉSINSECTISATION DES RÉSEAUX, OUVRAGES D'ASSAINISSEMENT ET COURS D'EAU"
21-4920,2021-01-15 00:00:00,,2021-02-23 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,86,,fourniture et installation d'abris vélos sécurisés ou ouverts (rectificatif)
21-4921,2021-01-15 00:00:00,,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,199,Matériaux routiers,CF_NIV_SUIV,False,False,23,,"Fourniture, livraison et stockage d'émulsion de bitume pour le département de la Creuse"
21-4922,2021-01-17 00:00:00,,2021-02-19 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,59,,concours restreint de maîtrise d'oeuvre sur esquisse pour la construction de la nouvelle école élémentaire gilliard-voltaire.
21-4923,2021-01-13 00:00:00,2021-02-03 12:00:00,2021-02-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,False,False,73,,"Numéro de la consultation : 2020-TX-0048 Rénovation, extension ou amélioration des réseaux humides"
21-4923,2021-01-13 00:00:00,2021-02-03 12:00:00,2021-02-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,False,False,38,,"Numéro de la consultation : 2020-TX-0048 Rénovation, extension ou amélioration des réseaux humides"
21-4923,2021-01-13 00:00:00,2021-02-03 12:00:00,2021-02-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,False,False,69,,"Numéro de la consultation : 2020-TX-0048 Rénovation, extension ou amélioration des réseaux humides"
21-4923,2021-01-13 00:00:00,2021-02-03 12:00:00,2021-02-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,False,False,74,,"Numéro de la consultation : 2020-TX-0048 Rénovation, extension ou amélioration des réseaux humides"
21-4924,2021-01-22 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,20B,,fourniture de réactifs pour le service assainissement de la communauté de communes de marana-golo
21-4924,2021-01-22 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,20A,,fourniture de réactifs pour le service assainissement de la communauté de communes de marana-golo
21-4924,2021-01-22 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,301,Réactifs,CF_NIV_SUIV,False,False,20B,,fourniture de réactifs pour le service assainissement de la communauté de communes de marana-golo
21-4924,2021-01-22 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,301,Réactifs,CF_NIV_SUIV,False,False,20A,,fourniture de réactifs pour le service assainissement de la communauté de communes de marana-golo
21-4924,2021-01-22 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,335,Station d'épuration (exploitation),CF_NIV_SUIV,False,False,20B,,fourniture de réactifs pour le service assainissement de la communauté de communes de marana-golo
21-4924,2021-01-22 00:00:00,,2021-02-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,335,Station d'épuration (exploitation),CF_NIV_SUIV,False,False,20A,,fourniture de réactifs pour le service assainissement de la communauté de communes de marana-golo
21-4925,2021-01-13 00:00:00,2021-02-11 12:00:00,2021-02-11 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,117,Etanchéité,CF_NIV_SUIV,True,True,6,,Travaux de réfection de l'étanchéité des toitures-terrasses inaccessibles - terminal 2
21-4926,2021-01-15 00:00:00,,2021-02-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,443,"Electricité, gaz (fourniture)",CF_NIV_SUIV,False,False,82,,Marché pour la fourniture et l'acheminement en électricité et services associés
21-4927,2021-01-13 00:00:00,2021-02-16 12:00:00,2021-02-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,349,Travaux dans l'eau,CF_NIV_SUIV,False,False,31,,20V0232PA - Travaux de réhabilitation de la rampe de mise à l'eau de Saint Michel
21-4928,2021-01-24 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,188,Laboratoire (matériel),CF_NIV_SUIV,False,True,13,,acquisition de portoirs ventilés pour le centre d'exploration fonctionnelle scientifique (cefos). faculté des sciences médicales et paramédicales de marseille.
