BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-83595,REGION ILE DE FRANCE,None,,"Direction de la Commande Publique - service passation des marchés de fournitures, services et formation professionnelle",FR106,2 Rue Simone Veil,93400,Saint-ouen-sur-Seine,,(+33) 1-01-53-85-55-89,,,virginie.ridel@iledefrance.fr,http://www.iledefrance.fr/marches-publics/,https://marches.maximilien.fr,,,,,False,True,,False,True
21-83596,COMMUNE DE TAVERNY,None,,,FR108,2 place Charles de Gaulle,95150,Taverny,,,,,marche@ville-taverny.fr,http://www.ville-taverny.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com,https://www.achatpublic.com,https://www.achatpublic.com,False,True,,False,True
21-83597,MONT DE MARSAN AGGLOMERATION,None,Service Commande Publique,,,"575, avenue du Maréchal Foch",40000,Mont de Marsan,,05-58-05-87-61,,,marchespublics@montdemarsan-agglo.fr,http://www.montdemarsan-agglo.fr,https://marchespublics.landespublic.org,,,,,False,False,,False,False
21-83598,ECOLE NATIONALE SUPERIEURE MARITIME,None,,,FR,10 quai Frissard,76600,Le havre,,(+33) -09-70-00-03-51,,,marches.publics@supmartime.fr,http://www.supmaritime.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=780363&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=730693&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=730693&orgAcronyme=d4t,False,True,,False,True
21-83599,Conseil Départemental de l AVEYRON,None,,,FRJ22,Direction des Routes et des Infrastructures - Route du Monastère - CS10024,None,Flavin,,(+33) 5-65-59-34-20,,,st.marches.admin@aveyron.fr,http://www.aveyron.fr,http://www.aveyron.fr,,,,,False,True,,False,True
21-83600,COMMUNE DE TOULOUSE,21310555400017,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse.fr/,https://www.agysoft.marches-publics.info,,,,,False,True,,False,True
21-83601,ville de Montmedy,None, Schmitt Quentin,,,Place Raymond Poincaré BP90038,55600,Montmédy,,03-29-80-10-40,,03-29-80-10-40,dgs@montmedy.fr,,,,,,,False,False,,False,False
21-83602,Conseil Départemental des Vosges,None,Sandrine ROUYER,,,"8, rue de la Préfecture",88088,Epinal cédex 09,,03-29-29-88-88,2042,,commandepublique@vosges.fr,http://www.vosges.fr,https://www.xmarches.fr,,,,,False,False,,False,False
21-83603,Conseil départemental de la Creuse,None,"Mme SIMONET Valérie, Présidente",,,Hôtel du département BP 250,23011,GUERET,,,,,correspondre@aws-france.com,http://www.creuse.fr,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-83604,Conseil Départemental du Rhône,22690001700014,,,FRK26,29-31 cours de la Liberté,69483,Lyon,,(+33) 4-72-61-77-77,,,correspondre@aws-france.com,https://www.rhone.fr/,https://www.rhone.fr/,,https://www.rhone.fr/,https://www.rhone.fr/,,False,True,,False,True
21-83605,Cté d'agglo. de la Région Dieppoise,None," BOULIER Patrick, Président",,,"4, Boulevard du Général de Gaulle BP 50166",76204,DIEPPE CEDEX,,02-32-90-20-25,,,commande.publique@agglodieppe-maritime.com,http://www.agglodieppe-maritime.com,https://www.mpe76.fr,,,,,False,False,,False,False
21-83607,Ville de Lyon,None, Le Maire,,,Direction générale et Secrétariat général,69205,LYON,,,,,,http://www.marchespublics.lyon.fr,http://marches2.lyon.fr,,,,,False,False,,False,False
21-83608,COM D AGGLO REG NAZAIRIENNE ESTUAIRE,None," SAMZUN DAVID, Monsieur le Président",,,4 av. du Commandant l'Herminier,44605,Saint-Nazaire,,,,02-40-00-40-38,marchespublics@agglo-carene.fr,http://www.agglo-carene.fr/,http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.html,,,,,False,False,,False,False
21-83609,Ville de Juvignac,None,M. le Maire Jean-Luc SAVY,,,CCAS 997 les Allées de l'Europe,34990,juvignac,,04-67-10-40-48,,,marchespublics@juvignac.fr,,http://https:/www.marches-securises.fr,,,,,False,False,,False,False
21-83610,Ville de Lyon,21690123100011,,,FRK26,"Direction de la Commande publique, 10 quai Jean Moulin",69205,Lyon cedex 01,,(+33) 4-72-10-30-30,,,marchespublics@mairie-lyon.fr,http://www.marchespublics.lyon.fr,http://marches2.lyon.fr,,http://marches2.lyon.fr,http://marches2.lyon.fr,,False,True,,False,True
21-83611,Communauté Urbaine Caen la mer,None, Service passation des contrats,,,"16, Rue Rosa Parks Cedex 9 CS 52700",14050,CAEN,,,,,spc@caenlamer.fr,http://www.caenlamer.fr/,http://www.achatpublic.com/,,,,,False,False,,False,False
21-83612,Ville d'Orléans,None, le Maire,,,Place de l'Etape,45040,Orléans,,02-38-78-40-30,,,marches.publics@orleans-metropole.fr,http://www.orleans-metropole.fr/,http://marches-publics.orleans.fr/accueil.htm,,,,,False,False,,False,False
21-83613,Département de Lot-et-Garonne,None,,Madame Danielle Gentillet,FRI14,1633 avenue Maréchal Leclerc,47922,Agen cedex 9,,(+33) 5-53-69-39-08,,,danielle.gentillet@lotetgaronne.fr,http://demat-ampa.fr,http://demat-ampa.fr,,,,,False,True,,False,True
21-83614,COMMUNE CHAMPS SUR MARNE,None,"Mme TALLET Maud, Maire de Champs-sur-Marne",,,1 mail Jean Ferrat BP 1,77427,Marne-la-Vallée,,01-64-73-48-48,,01-64-73-48-12,correspondre@aws-france.com,http://www.ville-champssurmarne.fr,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-83616,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None," WEITEN Patrick, Président du Conseil d'Administration",,,3 RUE DE BORT LES ORGUES BP 50083,57072,METZ,,03-87-79-45-00,,,marches-publics@sdis57.fr,http://www.sdis57.fr,http://www.agysoft.marches-publics.info,,,,,False,False,,False,False
21-83617,Département de l'Oise,None,,,FRE22,Direction générale adjointe Finances et Modernisation - Direction de la commande publique - Centre administratif François Bénard - Avenue de l'Europe - 1 rue Cambry CS 80941,60000,Beauvais,,(+33) 3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,https://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,True,,False,True
21-83619,CENTRE HOSPITALIER GENERAL DE CHARTRES,None," BEST Pierre, Directeur du Centre Hospitalier",,,"34, rue du docteur Maunoury BP 30407",28018,Chartres,,02-37-30-30-20,,02-37-30-31-17,correspondre@aws-france.com,http://www.ch-chartres.fr/,https://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-83620,Métropole Toulon Provence Méditerranée,24830054300217,,,FRL05,"Hotel De La Metropole, 107 boulevard Henri Fabre, Cs 30536",83041,Toulon,,(+33) 4-94-93-83-00,,(+33) 4-94-93-83-83,marchespublics@metropoletpm.fr,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,True,,False,True
21-83621,CC DES VILLES SOEURS,None,Le Président,,,12 avenue Jacques Anquetil,76260,eu,,,,,,,,,,,,False,False,,False,False
21-83622,Ville de Sallanches,None,,Monsieur le Maire,FRK28,30 quai de l'hôtel de ville,74700,SALLANCHES,,,,,contact@sallanches.fr,http://www.sallanches.fr,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
21-83623,ENSOSP,18009249600025,,,FRL04,1070 rue du Lieutenant Parayre,13798,Aix En Provence,,,,,daaj.commande-publique@ensosp.fr,http://www.ensosp.fr/Sp,http://www.marches-publics.info/,,,,,False,True,,False,True
21-83624,MAIRIE DE POLLIONNAY,None," TISSOT Philippe, MAIRE",,,113 rue des écoles,69290,POLLIONNAY,,04-78-48-12-09,,,correspondre@aws-france.com,http://www.pollionnay.fr/,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-83625,Service Interarmées des Munitions,None," SIMu, Service Interarmées des Munitions",,,Allée des matelots CS 10702,78013,Versailles,,,,,simu-versailles.marches-achats.fct@intradef.gouv.fr,https://www.defense.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-83626,Département de la Marne,None,,,FRF23,"CS 30454 - 02bis, Rue de Jessaint",51038,Châlons-en-Champagne cedex,,,,,marchespublics@marne.fr,http://www.marne.fr,http://www.xmarches.fr,,,,,False,True,,False,True
21-83627,CTRE NAT DE LA RECHERCHE SCIENTIFIQUE,None,"Mlle LAKS Valerie, CNRS Délégation Paris Villejuif",,,7 rue Guy Môquet,94800,Villejuif,,01-49-58-34-29,,,valerie.laks@cnrs.fr,,,,,,,False,False,,False,False
21-83628,Ville d'Anglet,21640024200014,,Service Commande Publique,FRI15,BP 303,64600,Anglet,,(+33) 5-59-58-72-61,,,ajcp@anglet.fr,http://www.anglet.fr,http://www.demat-ampa.fr,,,,,False,True,,False,True
21-83629,Commune de PEZILLA-LA-RIVIERE,None," BILLES Jean-Paul, Maire",,,"Hôtel de Ville, 31 B, Avenue du Canigou",66370,PEZILLA-LA-RIVIERE,,04-68-92-00-10,,04-68-92-88-47,mairie.pezilla.la.riviere@wanadoo.fr,http://www.mairie-pezilla-riviere.fr,http://www.mairie-pezilla-riviere.fr,,,,,False,False,,False,False
21-83630,COMMUNAUTE D AGL DU PUY EN VELAY,20007341900083,,,FRK13,16 place de la Libération,43003,Le Puy-en-Velay,,,,,correspondre@aws-france.com,http://www.lepuyenvelay.fr,https://agysoft.marches-publics.info,,,,,False,True,,False,True
21-83631,Commune de PEZILLA-LA-RIVIERE,None," BILLES Jean-Paul, Maire",,,"Hôtel de Ville, 31 B, Avenue du Canigou",66370,PEZILLA-LA-RIVIERE,,04-68-92-00-10,,04-68-92-88-47,mairie.pezilla.la.riviere@wanadoo.fr,http://www.mairie-pezilla-riviere.fr,http://www.mairie-pezilla-riviere.fr,,,,,False,False,,False,False
21-83634,CdC Latitude Nord Gironde,None,"M. du Canton de Saint-Savin CdC, CdC Latitude Nord Gironde",,,2 rue Ganne,33920,Saint savin,,05-57-58-67-11,,,,http://www.latitude-nord-gironde.fr/,,,,,,False,False,,False,False
21-83635,Ville d'Arles,None," de Carolis Patrick, Maire",,,Hôtel de ville BP 90196,13637,Arles,,,,,correspondre@aws-france.com,http://www.ville-arles.fr,http://marches-publics.info,,,,,False,False,,False,False
21-83636,Commune de PEZILLA-LA-RIVIERE,None," BILLES Jean-Paul, Maire",,,"Hôtel de Ville, 31 B, Avenue du Canigou",66370,PEZILLA-LA-RIVIERE,,04-68-92-00-10,,04-68-92-88-47,mairie.pezilla.la.riviere@wanadoo.fr,http://www.mairie-pezilla-riviere.fr,http://www.mairie-pezilla-riviere.fr,,,,,False,False,,False,False
21-83637,COMMUNE D ISTRES,21130047000419,,,FRL04,"1, Esplanade Bernardin Laugier",13808,Istres,,(+33) 4-13-29-50-00,,(+33) 4-13-29-58-17,correspondre@aws-france.com,http://www.istres.fr,https://www.marches-publics.info/accueil.htm,,,,,False,True,,False,True
21-83638,COMMUNE DE SOUSTONS,None,Degert Delphine,,,9 place de l'hotel de ville,40140,Soustons,,05-58-41-50-11,,,grh@mairie-soustons.fr,http://mairie-soustons.fr,https://marchespublics.landespublic.org,,,,,False,False,,False,False
21-83640,DEPARTEMENT HAUTES-PYRENEES,None," PÉLIEU Michel, Le President",,,"Hotel du département, 7 rue Gaston Manent, CS71324",65013,TARBES,,05-62-56-78-65,,,commandepublique@ha-py.fr,http://commandepublique.ha-py.fr/,http://commandepublique.ha-py.fr,,,,,False,False,,False,False
21-83642,SDED 52,None, SANCHEZ-PEREZ Manuella,,,"40 bis, avenue du Maréchal Foch",52000,CHAUMONT,,03-25-35-09-26,,03-25-35-09-26,manuela.sanchez@sded52.fr,http://sded52.e-marchespublics.com,http://sded52.e-marchespublics.com,,,,,False,False,,False,False
21-83643,Conseil régional des Pays de la Loire,None,,,FRG0,1 rue de la Loire,44966,Nantes Cedex 9,,(+33) 2-28-20-58-38,,,demandedce@paysdelaloire.fr,http://www.paysdelaloire.fr,https://marchespublics.paysdelaloire.fr,,https://marchespublics.paysdelaloire.fr/,https://marchespublics.paysdelaloire.fr/,https://marchespublics.paysdelaloire.fr/,False,True,,False,True
21-83644,Agence de l'Eau Artois - Picardie,None,"Mme BATAILLE, Chargée d'affaires",Service comptabilité budgétaire et commande publique,,"200 Rue Marceline, BP 80818",59508,Douai cedex,,03-27-99-90-00,,,d.bataille@eau-artois-picardie.fr,http://www.eau-artois-picardie.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-83645,MINARM/DGA/DO/S2A,None, DGA/DO/S2A/PROD/DA-BA MINISTERE DES ARMEES,,,Ministère des armées - Direction générale de l'armement - Direction des opérations - Service des achats d'armement / division achats /Toulouse/Balma 47 rue Saint Jean BP93123,31131,Balma cedex,,,,,dga-s2a-toulouse.achats.fct@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-83646,CA Nîmes Métropole,None,,,FRJ12,1 rue du colisée,30000,Nîmes,,(+33) 4-34-03-57-00,,,commande-publique-agglo@nimes-metropole.fr,https://www.marches-securises.fr/,https://www.marches-securises.fr/,,https://www.marches-securises.fr/,https://www.marches-securises.fr/,,False,True,,False,True
21-83647,CA QUIMPER BRETAGNE OCCIDENTALE,20006812000019,,Service commande publique,FRH02,44 Place St Corentin CS 26004,29107,Quimper cedex,,,,,marches.publics@quimper.bzh,http://www.quimper-bretagne-occidentale.bzh/,http://Marches.megalis.bretagne.bzh,,http://Marches.megalis.bretagne.bzh/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=150758&orgAcronyme=f9g,http://Marches.megalis.bretagne.bzh/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=150758&orgAcronyme=f9g,,False,True,,False,True
21-83648,Région Bretagne,None,"M. Couturier Laurent, Adjoint au Directeur des voies navigables",,,283 avenue du Général PattonCS 21101,35711,Rennes cedex 7,,02-99-27-10-10,,,seftra-marches@bretagne.bzh,http://www.bretagne.bzh,http://www.megalisbretagne.org,,,,,False,False,,False,False
21-83649,PREFECTURE DES YVELINES,None,M. VEZAT Cécile,,,"1, rue Jean Houdon",78210,Versailles,,,,,,,,,,,,False,False,,False,False
21-83650,Communauté d'agglomération de Moulins,None,,,FRK11,8 place du Maréchal de Lattre de Tassigny,03000,MOULINS,,(+33) 4-70-48-50-46,,,marchespublics@agglo-moulins.fr,http://www.agglo-moulins.fr,http://agglo-moulins.e-marchespublics.com,,http://agglo-moulins.e-marchespublics.com,http://agglo-moulins.e-marchespublics.com,,False,True,,False,True
21-83651,CHU DE POITIERS,None,,,FRI34,2 rue de la milétrie CS 90577,86021,Poitiers cedex,,(+33) 5-49-44-31-84,,,salome.galea@chu-poitiers.fr,http://chu-poitiers.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=780526&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=780526&orgAcronyme=x7c,,False,True,,False,True
21-83652,Université de Reims Champagne Ardenne,None,,,FRF23,2 avenue Robert Schuman,51100,Reims,,(+33) 3-26-91-85-01,,,direction.achats@univ-reims.fr,http://www.univ-reims.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=780108&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=780108&orgAcronyme=f2h,,False,True,,False,True
21-83653,Territoires vendômois,None, Le Président de Territoires vendômois,,,"Hôtel de ville et de communautéParc Ronsard, BP 20107",41106,Vendôme,,(+33) 2-54-89-42-00,,(+33) 2-54-89-42-01,courrier@catv41.fr,http://www.territoiresvendomois.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-83654,Ministère de l'éducation nationale,11004301500012,,Mission des achats,FR101,"Ministère de léducation nationale, de la jeunesse et des sports et Ministère de lenseignement supérieur, de la recherche et de linnovation - Secrétariat général Mission des Achats pour la Direction du numérique pour léducation  Sous-direction du socle numérique - 61-65 rue Dutot",75015,Paris,,(+33) 1-55-55-70-45,,,benoit.moitry@education.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-83655,CHI de Clermont,None,direction des affaires logistiques,,,02 rue des finets,60600,Clermont,,03-44-77-51-33,,,stachats-mail@chi-clermont.fr,,https://achat-sante.safetender.com/#/home,,,,,False,False,,False,False
21-83656,PREFECTURE DES YVELINES,None,M. VEZAT Cécile,Mme Cécile VEZAT ou Céline TARDY-RIALLAND,,1 RUE JEAN HOUDON,78000,Versailles,,,,,sgcd-action-sociale@yvelines.gouv.fr,,,,,,,False,False,,False,False
21-83657,ONERA - Direction des Achats,None,M. CIPRIAN Vincent,,,2 avenue Edouard Belin,31055,Toulouse,,,,,vincent.ciprian@onera.fr,,,,,,,False,False,,False,False
21-83658,Cté de communes OSARTIS MARQUION,None,M. le Président de la Cté de communes OSARTIS-MARQUION,,,ZA Rue Jean Monnet,62490,Vitry-en-Artois,,03-21-60-06-00,,,administration@cc-osartis.com,http://www.cc-osartis.com,http://www.cc-osartis.com/marches/index.aspx,,,,,False,False,,False,False
21-83659,CAS-VP,None,,,FR101,5 Boulevard Diderot,75589,PARIS Cedex 12,,,,,casvp-did-sfc-cema@paris.fr,https://marches.maximilien.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr/,https://marches.maximilien.fr/,,False,True,,False,True
21-83660,Ville de Bouguenais,None, Madame Le Maire,,,1 RUE DE LA COMMUNE DE PARIS 1871 - BP 4109,44341,BOUGUENAIS CEDEX,,,,,,http://www.bouguenais.fr/,http://ville-bouguenais.e-marchespublics.com,,,,,False,False,,False,False
21-83662,UPHF,None,Boulinguiez Julie,,,Campus du Mont Houy,59313,Valenciennes cedex 09,,,,,,,,,,,,False,False,,False,False
21-83663,SEC GAL POUR L ADM MIN INTERIEUR OUEST,None,"M. JOURDAN AUGUSTE, SGAMI OUEST",,,"28, rue de la Pilate CS 40725",35207,Rennes cedex 2,,,,,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
21-83664,DEPARTEMENT DE LA SEINE SAINT DENIS,22930008201453,,,FR106,"Hôtel du Département, 3 esplanade Jean Moulin",93000,Bobigny,,(+33) 1-43-93-93-93,,,commande-publique@seinesaintdenis.fr,https://seinesaintdenis.fr,https://marchespublics.seinesaintdenis.fr,,https://marchespublics.seinesaintdenis.fr,https://marchespublics.seinesaintdenis.fr,,False,True,,False,True
21-83665,CROUS de Bordeaux,None,M. Commande publique Service de la,,,18 rue du Hamel Cs11616,33080,Bordeaux cedex,,,,,service.marches-publics@crous-bordeaux.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-83666,Trois Vals Aménagement,None,,,FRB05,,41000,BLOIS,,,,,societe@3vals-amenagement.fr,http://www.3vals-amenagement.fr,,,,,,False,False,,False,False
21-83667,EPCMDN-Versailles,1800462600014,,,FR103,RP 834,78008,Versailles cedex,,,,,bmdpj@chateauversailles.fr,http://www.chateauversailles.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_xRRU_PnAJJ&v=1&selected=0,,,,,False,True,,False,True
21-83668,Ville de Villers-lès-Nancy,None,"M. WERNER François, Maire",,,Esplanade Simone Veil,54601,Villers-lès-Nancy,,03-83-92-12-12,,,marchespublics@villerslesnancy.fr,,https://marchespublics.grand-nancy.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=8201&orgAcronyme=villers,,,,,False,False,,False,False
21-83669,ACOSS,None,,,FR10,36 rue de Valmy,93108,Montreuil,,,,,secretariat-cia@acoss.fr,https://acoss.achatpublic.com,https://acoss.achatpublic.com/sdm/ent/gen/index.jsp,,https://acoss.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_qwN9KbYsgl,https://acoss.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_qwN9KbYsgl,https://acoss.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_qwN9KbYsgl,False,True,,False,True
21-83671,VILLE DE PARIS,None,"M. BALA Philippe, Chef de la Section Locale d'Architecture des 5ème et 13ème arrondissements",,,"Direction Constructions Publiques et Architecture - Section Locale d'Architecture des 5ème et 13ème arrondissements 62, rue Corvisart",75013,Paris,,01-45-87-67-25,,01-71-18-75-04,francois.gaillot@paris.fr,https://marches.maximilien.fr,,,,,,False,False,,False,False
21-83672,COMMUNE DE SAINT MARCEL,None," PODRAZA Hervé, Maire",,,"55, route de Chambray",27950,SAINT-MARCEL,,(+33) 2-32-64-32-50,,(+33) 2-32-51-40-81,mairie@marcel27.fr,http://www.saint-marcel27.fr,http://saint-marcel27.e-marchespublics.com/,,,,,False,False,,False,False
21-83673,Nanterre Coop Habitat,None,Christelle BERAIL,,,93 avenue Joliot-Curie,92000,Nanterre,,,,,marches-publics@nanterre-coop-habitat.fr,http://www.omhlm-nanterre.fr/,https://marches.maximilien.fr/,,,,,False,False,,False,False
21-83674,Union des Groupements d'Achats Publics,77605646700587,,Monsieur Filipe GONCALVES,FR102,"1, Boulevard Archimède",77444,Marne-La-Vallée cedex 2,,(+33) 1-64-73-20-99,,,figoncalves@ugap.fr,http://www.ugap.fr,http://Marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=792809&orgAcronyme=a2w,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=792809&orgAcronyme=a2w,,False,True,,True,False
21-83675,CPAM LAVAL,None,,,FRG03,,None,LAVAL,,,,,logistique.cpam-laval@assurance-maladie.fr,https://www.ameli.fr/,https://meoss.achatpublic.com/sdm/ent/gen/index.jsp,,https://meoss.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_r3aktw-Izv,https://meoss.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_r3aktw-Izv,,False,True,,False,True
21-83676,Hospices Civils de Beaune,None,,,FRC11,Avenue guigone de salins,21200,Beaune,,,,,lst.equ.marches.se@ch-beaune.fr,http://hospices-de-beaune.com/,https://www.ternum-bfc.fr/,,,,,False,True,,False,True
21-83677,Agglomération Maubeuge Val de Sambre,None,M. Benjamin Saint-Huile Président,,,"1, Place du Pavillon BP 50234",59603,Maubeuge cedex,,03-27-53-01-00,59603,03-27-53-01-10,marches-publics@amvs.fr,http://www.agglo-maubeugevaldesambre.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-83679,Conseil départemental de l'Orne,22610001400134,,,FRD13,27 Bd de Strasbourg CS 30528,61017,Alençon,,,,,achats.marches@orne.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_VgVxe8xD_c,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_VgVxe8xD_c,,False,True,,False,True
21-83680,INRAE - Centre PACA,None,M. Le Président de Centre,,,228 route de l'aérodromeDomaine st paul - site agropacCS 40509,84914,Avignon cedex 9,,,,,,,,,,,,False,False,,False,False
21-83681,Centre Hospitalier Émile Roux,None, CELLULE DES MARCHES,,,"12, Boulevard du docteur Chantemesse BP 20352",43012,Le puy en velay cédex,,04-71-04-38-02,,04-71-04-38-90,marchespublics@ch-lepuy.fr,http://www.ch-lepuy.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-83682,VILLE DE PARIS,None,"Mme CAPPE Magali, Chef de la SLA20",,,"Direction Constructions Publiques et Architecture- Section Locale d'Architecture du 20ème- 154, rue des Pyrénées",75020,Paris,,,,,dpa-sla20-marchespublics@paris.fr,,https://marches.maximilien.fr,,,,,False,False,,False,False
21-83683,Ville de Strasbourg,None,,,FRF11,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,(+33) 3-68-98-51-19,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,False,True,,False,True
21-83684,CHI de Clermont,None,direction des affaires logistiques,,,02 rue des finets,60600,Clermont,,03-44-77-51-33,,,stachats-mail@chi-clermont.fr,,https://achat-sante.safetender.com/#/home,,,,,False,False,,False,False
21-83685,Ville de Strasbourg,None, Madame la Maire de Strasbourg,,,"1, Parc de l'Etoile",67076,STRASBOURG CEDEX,,03-68-98-51-19,,,marchespublics@strasbourg.eu,https://www.strasbourg.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
21-83686,Musée de l'Armée,None,"M. Balthazar Baptiste, Juriste",,,129 rue de Grenelle,75700,Paris sp 07,,01-44-42-48-63,,,baptiste.balthazar@musee-armee.fr,http://www.musee-armee.fr/,,,,,,False,False,,False,False
21-83687,Ville de Caen,None,,,FRD11,Esplanade Jean-Marie Louvel Cedex 9,14027,CAEN,,,,,spc@caenlamer.fr,http://www.achatpublic.com,https://www.achatpublic.com,,,,,True,False,,False,True
21-83688,CENTRE HOSPITALIER REGIONAL D ORLEANS,None,"M. VATAN Loïc, Responsable cellule juridique des marchés",,,Direction achat logistique et patrimoine 14 avenue de l'hopital CS 86709,45067,Orleans cedex 2,,02-38-74-43-94,,,cellule.marches-dal@chr-orleans.fr,http://chr-orleans.fr,,,,,,False,False,,False,False
21-83689,INST NAL RECHERCHES ARCHEOLOGIQUES PRE,None,,Mme KOLOMIAN Vartouhi,FR,"121, rue d'Alésia - CS 20007",75685,Paris cedex 14,,(+33) 1-40-08-80-45,,,service-marches-publics@inrap.fr,http://www.inrap.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-83690,Communauté d'Agglomération de Bastia,None,,,FRM02,Port de Toga CS 60097,20291,BASTIA CEDEX,,(+33) 4-95-55-18-23,,,marchespublics@agglo-bastia.fr,http://www.bastia-agglomeration.com/marchespublics,http://www.bastia-agglomeration.com/marchespublics,http://www.bastia-agglomeration.com/,http://www.bastia-agglomeration.com/,http://www.bastia-agglomeration.com/,,False,True,,False,True
21-83692,Mairie de FERRIERES EN BRIE,21770181200018,,,FR102,Place Auguste TREZY,77164,FERRIERES EN BRIE,,(+33) 1-64-66-31-14,,(+33) 1-64-66-04-82,mairie@ferrieresenbrie.fr,http://www.klekoon.com,http://www.klekoon.com,,http://www.klekoon.com,http://www.klekoon.com,http://www.klekoon.com,False,True,,False,True
