BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
21-159238,2021-12-02 00:00:00,2022-01-11 12:30:00,2022-01-11 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,83,,MISSION DE MAITRISE D?OEUVRE POUR LA CONSTRUCTION D'UN CENTRE OPERATIONNEL DE LA PROPRETE ANTENNE DE GIGNAC LA NERTHE / MARIGNANNE / ST VICTORETLe présent marché a pour objet une opération de c
21-159238,2021-12-02 00:00:00,2022-01-11 12:30:00,2022-01-11 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,84,,MISSION DE MAITRISE D?OEUVRE POUR LA CONSTRUCTION D'UN CENTRE OPERATIONNEL DE LA PROPRETE ANTENNE DE GIGNAC LA NERTHE / MARIGNANNE / ST VICTORETLe présent marché a pour objet une opération de c
21-159239,2021-12-02 00:00:00,2021-12-24 16:00:00,2021-12-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,474,Véhicules (location),CF_NIV_SUIV,False,False,33,,Location longue durée et maintenance d'un autocar d'occasion sans chauffeur de 55 à 59 places
21-159241,2021-12-02 00:00:00,2022-01-14 16:00:00,2022-01-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,38,Bois,CF_NIV_SUIV,False,False,91,,Fourniture de bois pour le SDIS de l'Essonne
21-159242,2021-12-02 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,47,,Fourniture et travaux d'installation d'un bâtiment modulaire
21-159243,2021-12-02 00:00:00,2022-01-06 11:00:00,2022-01-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,91,,Etude pour la mise en oeuvre du schéma directeur de jalonnement cyclable et du schéma de stationnement vélo sur le territoire de Coeur d'Essonne Agglomération
21-159244,2021-12-02 00:00:00,2022-01-07 12:00:00,2022-01-07 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,54,,PRESTATIONS DE SERVICES SYLVICOLES-.
21-159244,2021-12-02 00:00:00,2022-01-07 12:00:00,2022-01-07 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,350,Travaux forestiers,CF_NIV_SUIV,False,False,54,,PRESTATIONS DE SERVICES SYLVICOLES-.
21-159245,2021-12-02 00:00:00,2021-12-20 08:00:00,2021-12-20 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,False,False,91,,Fourniture et livraison d'une tondeuse frontale à ramassage centralisé.
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,30,Bardage,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,53,Carrelage,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,169,Isolation,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,269,Plâtrerie,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,319,Sanitaire,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,321,Serrurerie,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159246,2021-12-02 00:00:00,2021-12-23 12:00:00,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,True,41,,Travaux de rénovation énergétique du gymnase des Grands Prés à Vendôme
21-159247,2021-12-04 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,59,,Fourniture de matériel d'éclairage
21-159248,2021-12-04 00:00:00,,2022-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,4,,Levés post-inondation: recueil des laisses de crues et cartographie des zones inondées
21-159248,2021-12-04 00:00:00,,2022-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,5,,Levés post-inondation: recueil des laisses de crues et cartographie des zones inondées
21-159248,2021-12-04 00:00:00,,2022-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,6,,Levés post-inondation: recueil des laisses de crues et cartographie des zones inondées
21-159248,2021-12-04 00:00:00,,2022-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,13,,Levés post-inondation: recueil des laisses de crues et cartographie des zones inondées
21-159251,2021-12-02 00:00:00,2022-01-05 12:00:00,2022-01-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,75,,"Opération 202002440 : Travaux de création d'une ombrière sur la cour de l'école maternelle sise 18, rue du Surmelin 75020 Paris"
21-159251,2021-12-02 00:00:00,2022-01-05 12:00:00,2022-01-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,False,75,,"Opération 202002440 : Travaux de création d'une ombrière sur la cour de l'école maternelle sise 18, rue du Surmelin 75020 Paris"
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,54,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,67,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,68,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,88,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,57,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,10,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,51,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,52,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159252,2021-12-02 00:00:00,2022-01-07 16:00:00,2022-01-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,True,8,,"Le marché public a pour objet ll'chat de prestations de formations professionnelles ayant pour thème le "" bien-être au travail "" destinées aux personnels de l'EFS Grand Est."
21-159253,2021-12-04 00:00:00,,2022-01-11 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,True,972,,Etudes de dangers des systèmes d'endiguement de la CACEM et études hydrauliques
21-159254,2021-12-04 00:00:00,,2022-01-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,75,,Acquisition d'une plateforme d'analyse de fichiers au profit des ministères
21-159255,2021-12-02 00:00:00,2022-01-17 12:00:00,2022-01-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,58,,"L opération de travaux a pour objet la création d un atelier de découpe et de transformation de produitsagricoles, à Saint Benin d Azy (58). Le projet correspond à une surface d environ 580m² et .."
21-159256,2021-12-04 00:00:00,,2022-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,95,,Prestations de télécommunications pour les services de la ville d'Osny
21-159257,2021-12-04 00:00:00,,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,971,,Contrat de maîtrise d'oeuvre pour l'aménagement de la voie 46 à Saint-Jean vers Tourterelle - Tranche 2
21-159257,2021-12-04 00:00:00,,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,971,,Contrat de maîtrise d'oeuvre pour l'aménagement de la voie 46 à Saint-Jean vers Tourterelle - Tranche 2
21-159258,2021-12-02 00:00:00,,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,False,6,,La présente consultation concerne les travaux de réaménagement du bâtiment Nord et de la construction d'un pavillon d'accueil neuf au Port Gallice à Antibes Juan-les-Pins.
21-159258,2021-12-02 00:00:00,,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,6,,La présente consultation concerne les travaux de réaménagement du bâtiment Nord et de la construction d'un pavillon d'accueil neuf au Port Gallice à Antibes Juan-les-Pins.
21-159258,2021-12-02 00:00:00,,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,333,Signalétique,CF_NIV_SUIV,False,False,6,,La présente consultation concerne les travaux de réaménagement du bâtiment Nord et de la construction d'un pavillon d'accueil neuf au Port Gallice à Antibes Juan-les-Pins.
21-159259,2021-12-04 00:00:00,,2022-01-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,150,Habillement,CF_NIV_SUIV,False,False,6,,FOURNITURE DE POLOS TECHNIQUES POUR LE SDIS DES ALPES-MARITIMES
21-159261,2021-12-02 00:00:00,,2022-01-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,171,Site internet,CF_NIV_SUIV,False,False,75,,Il s'agit de la refonte du site intranet d'Uniformation.
21-159262,2021-12-04 00:00:00,,2022-01-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,27,,SERVICES D'ASSURANCES
21-159263,2021-12-04 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,70,Construction navale,CF_NIV_SUIV,False,False,74,,Remise en état d'un bateau polyvalent de secours
21-159263,2021-12-04 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,217,Matériel de secours et d'incendie,CF_NIV_SUIV,False,False,74,,Remise en état d'un bateau polyvalent de secours
21-159264,2021-12-02 00:00:00,2022-01-03 12:00:00,2022-02-28 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,69,,Exploitation et Maintenance des Installations de courant faible
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,38,Bois,CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,38,Bois,CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,309,Revêtements muraux,CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,309,Revêtements muraux,CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,360,Ventilation,CF_NIV_SUIV,False,False,4,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159265,2021-12-02 00:00:00,2022-01-24 12:00:00,2022-01-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,360,Ventilation,CF_NIV_SUIV,False,False,83,,Travaux d'aménagement du site Point Sublime - Couloir Samson Construction de la maison de site
21-159266,2021-12-04 00:00:00,,2022-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,False,False,6,,Démolition du Ponton 12 et des appontements fixes du quai des milliardairesPort Vauban
