BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-15691,Communauté de Communes du Petit Caux,None,,https://www.achatpublic.com,FRD22,3 rue du Val des Comtes Saint Martin en Campagne,76370,Petit-Caux,,(+33) 2-35-83-17-57,,,accueil@mairie-petit-caux.fr,https://www.mairie-petit-caux.fr/portail/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_hERVDM7V2B,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_hERVDM7V2B,https://www.achatpublic.com/,False,True,,False,True
21-15693,SEMCODA,None," Daubié Romain, Président Directeur Général",,,"50 rue du pavillon, CS 91007",01000,Bourg-en-Bresse,,04-74-22-40-66,,,correspondre@aws-france.com,http://www.semcoda.com,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-15694,CHI Toulon La Seyne sur Mer,None,,,FRL05,"54, rue Henri Sainte Claire Deville - CS 31412",83056,Toulon cedex 9,,,,,marches-ght83@ch-toulon.fr,https://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=702817&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=702817&orgAcronyme=x7c,,False,True,,False,True
21-15695,COMMUNE DE PESSAC,None,,,FRI12,Place De la Vème République BP 40096,33604,PESSAC CEDEX,,,,,courrier@mairie-pessac.fr,http://www.mairie-pessac.fr,http://marchespublics.bordeaux-metropole.fr/,http://marchespublics.bordeaux-metropole.fr/,http://marchespublics.bordeaux-metropole.fr/,http://marchespublics.bordeaux-metropole.fr/,,False,True,,False,True
21-15696,CDC Argentan Intercom,20006845000010,,Président,FR,Maison des Entreprises et des Territoires - 12 route de Sées - BP 90220,61205,Argentan cedex,,(+33) 2-33-12-25-25,,,juridique@argentan-intercom.fr,https://www.argentan-intercom.fr/,https://centraledesmarches.com/,https://centraledesmarches.com/,https://centraledesmarches.com/,https://centraledesmarches.com/,,True,False,,False,True
21-15697,CTRE HOSP UNIVERSITAIRE ANGERS,None,,"Cellule juridique des contrats, à l'attention de Mme La Directrice Générale du CHU d'Angers",FRG02,4 rue Larrey,49933,Angers cédex 9,,(+33) -02-41-35-78-18,,(+33) -02-41-35-55-04,cjcght49@chu-angers.fr,https://www.chu-angers.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-15698,GCS INTER HOSPITALIER DES ARDENNES,None,,,FR,45 Avenue Manchester BP 10900,08011,CHARLEVILLE-MEZIERES,,(+33) -24-58-76-61,,(+33) -03-24-58-70-36,linda.discrit@ch-nord-ardennes.fr,http://www.klekoon.com,,,http://www.klekoon.com,http://www.klekoon.com,,False,True,,False,True
21-15699,COMSOPGN,None,,,FRB03,"54, rue de la Guignière - BP201",36300,Le blanc,,(+33) 2-45-72-80-82,,,smc.bdm.cafn.le-blanc@gendarmerie.interieur.gouv.fr,https://www.marches-publics.gouv.fr/,,,,,,False,True,,False,True
21-15700,Ville de Fort de France,None,"M. LAGUERRE Didier, Maire",,,Rue Victor Sévère - BP 646,97262,Fort-de-france cedex,MQ,05-96-59-60-00,,05-96-60-91-69,contact@fortdefrance.fr,http://www.fortdefrance.fr,https://fortdefrance.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-15701,mairie de vachères,None,Alain CLAPIER,,,Place de la Mairie,04110,Vachères,,04-92-75-62-15,,,mairievach@wanadoo.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_BFIa18hWr0,,,,,,False,False,,False,False
21-15702,CCIACS,None,,CCIL d'Ajaccio,FRM02,Rue Adolphe Landry CS 10210,20293,Bastia cedex,,(+33) 4-95-51-55-55,,,da-commandepublique@sudcorse.cci.fr,http://www.2a.cci.fr,,,,,,False,True,,False,True
21-15704,SERTRID,None,M. le Président du SERTRID,,,34 rue de l'industrie,90140,Bourogne,,03-84-36-46-90,,,contact@sertrid.fr,http://www.sertrid.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-15707,Ville de Fort de France,None,"M. LAGUERRE Didier, Maire",,,Rue Victor Sévère - BP 646,97262,Fort-de-france cedex,MQ,,,,contact@fortdefrance.fr,http://www.fortdefrance.fr,https://fortdefrance.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-15708,Syndicat Départemental EAU47,None,"Mme CONILH Magali, Syndicat Départemental EAU47",,,997 avenue du Docteur Jean Bru,47031,Agen cedex,,05-53-68-44-02,,05-53-68-44-07,m.conilh@eau47.fr,http://www.eau47.fr/,http://demat-ampa.fr,,,,,False,False,,False,False
21-15710,CCI GRAND EST,None,"M. Président Le, CCI GRAND EST",,,"10, place Gutenberg - CS 20003",67085,Strasbourg cedex,,,,,marchespublics@grandest.cci.fr,http://www.grandest.cci.fr,,,,,,False,False,,False,False
21-15711,AGCE NAL DE SECU MEDICAMENT PROD SANTE,None,"M. ROCHETTE Thomas, Agence Nationale de sécurité du médicament et des produits de santé",,,143/147 boulevard Anatole France,93285,Saint denis,,01-57-87-30-00,,,,http://ansm.sante.fr/,,,,,,False,False,,False,False
21-15712,Vichy Communauté,None,M. le Président,,,"9, Place Charles de GaulleCS 92956",03209,Vichy,,,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_HWWAkgGn5Z,,,,,False,False,,False,False
21-15713,Conseil général de la Haute-Marne,None, Nicolas LACROIX,,,1 rue du Commandant Hugueny - CS 62127,52905,CHAUMONT Cedex,,,,,service.juridique@haute-marne.fr,https://www.xmarches.fr,https://www.xmarches.fr,,,,,False,False,,False,False
21-15715,Union des Groupements d'Achats Publics,TVAFR51776056467,,Direction des achats - Département mobilier de bureau et collectif. A l'attention de Madame CHOUTET Flavia,FR102,"1, Boulevard Archimède - Champs sur Marne",77444,Marne-la-vallée Cedex 2,,(+33) 1-64-73-79-24,,,fchoutet@ugap.fr,http://www.ugap.fr,http://www.marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=373721&orgAcronyme=a2w,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=373721&orgAcronyme=a2w,,False,True,,True,False
21-15716,MINISTERE DE LA JUSTICE,None,M. Boite Générique Boite Générique,,,"19, Rue Crépet CS 70607",69366,LYON,,,,,sec.disp-lyon-dpe@justice.fr,https://www.justice.fr/,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-15717,Ville de Besançon,None,"Mme VIGNOT Anne, Maire",,,"2, rue Mégevand",25034,BESANCON,,03-81-61-50-50,,03-81-61-50-99,besancon@besancon.fr,http://www.besancon.fr,https://www.marches.grandbesancon.fr,,,,,False,False,,False,False
21-15718,REGIE DES EAUX DU PAYS D AIX,None,,,FRL04,185 AVENUE DE PEROUSE,13100,Aix en provence,,,,,marchespublics@eauxdupaysdaix.fr,http://eaux.aixenprovence.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_Q0pD9z0x6r&v=1&selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_415QUPjfUg,,False,True,,False,True
21-15719,Conseil général d'Eure et Loir,None, Le Président,,,"Direction de la commande publique, des affaires juridiques et des assemblées - Service de l'achat public",28028,Chartres,,,,,dcp@eurelien.fr,http://www.eurelien.fr,http://www.eurelien.fr/marches-publics,,,,,False,False,,False,False
21-15720,COMMUNE DE LIMOGES,None," LOMBERTIE Emile Roger, Maire",,,9 place Léon Betoulle,87031,LIMOGES CEDEX 1,,05-55-45-93-85,,05-55-45-93-35,correspondre@aws-france.com,http://www.ville-limoges.fr/,http://marchespublics.limoges.fr,,,,,False,False,,False,False
21-15721,APHM pour le compte du CH Martigues,26130019800015,,,FRL04,"Dsl Cellule Marchés, 3 bd des Rayettes",13698,Martigues,,,,,correspondre@aws-france.com,http://www.ch-martigues.fr,http://marchespublics.ght13.fr/,,http://marchespublics.ght13.fr/,http://marchespublics.ght13.fr/,,False,True,,False,True
21-15722,RESE de la Charente-Maritime,None,Service achat,,,131 cours Genêt - CS 30551,17119,Saintes Cedex,,05-46-92-39-55,,,,,https://www.marches-securises.fr,,,,,False,False,,False,False
21-15726,OPH Plaine Commune Habitat,None,,Pôle Commande Publique,FR106,5 bis rue Danièle Casanova,93200,Saint-Denis,,(+33) 1-48-13-61-00,,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,True,,False,True
21-15727,CENTRE HOSPITALIER SAINT BRIEUC,None, Monsieur le Directeur,,,"10, rue Marcel Proust",22027,SAINT-BRIEUC,,,,,correspondre@aws-france.com,https://www.ch-stbrieuc.fr/,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
21-15729,OFFICE PUBLIC DE L HABITAT DE L AUDE,27110003400013,,,FRJ11,"1 Place Saint Etienne, Cs 40021",11890,Carcassonne,,(+33) 4-68-10-32-62,,,correspondre@aws-france.com,https://www.habitat-audois.fr,https://agysoft.marches-publics.info/,,,,,False,True,,False,True
21-15730,CC Saint Pourcain Sioule Limagne,None,"Mme POUZADOUX Véronique, Présidente",,,29 rue Marcelin Berthelot,03500,Saint-Pourçain-sur-Sioule,,04-70-47-67-20,,,commandepublique@ccspsl.fr,http://www.comcompayssaintpourcinois.fr/,http://www.marches-publics.allier.fr,,,,,False,False,,False,False
21-15731,CA ROCHEFORT OCEAN,None," BLANCHÉ Hervé, Président",,,"Parc des Fourriers, 3 avenue Maurice Chupin, CS 50224",17304,ROCHEFORT,,05-46-82-17-80,,05-46-99-76-30,commandepublique@agglo-rochefortocean.fr,http://www.agglo-rochefortocean.fr,https://www.agglo-rochefortocean.fr/marches-publics,,,,,False,False,,False,False
21-15732,Conseil général d'Eure et Loir,None, Le Président,,,"Direction de la commande publique, des affaires juridiques et des assemblées - Service de l'achat public",28028,Chartres,,,,,dcp@eurelien.fr,http://www.eurelien.fr,http://www.eurelien.fr/marches-publics,,,,,False,False,,False,False
21-15733,direst,None,,,FRF31,"10 et 16, Promenade des canaux - BP 82120",54021,Nancy cedex,,(+33) 3-83-50-96-00,,,pole-administratif-marches.bgam.sg.dire@developpement-durable-gouv.fr,http://www.enroute.developpement-durable.gouv.fr/,https://www.marches-publics.gouv.fr/,,,,,False,True,,False,True
21-15734,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None, Béatrice HOUSSAY,,,25 boulevard Maréchal Juin,14077,Caen,,(+33) 2-31-57-10-37,,,beatrice.houssay@calvados.fr,http://www.calvados.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-15735,Communauté d'Agglomération du Sicoval,None,"M. Président du Sicoval le, Président",,,110 rue Marco Polo,31670,Labège,,,,,commande.publique@sicoval.fr,http://www.sicoval.fr,https://webmarche.adullact.org,,,,,False,False,,False,False
21-15736,Communauté Urbaine d'Arras,None,,,FRE12,LA CITADELLE 146 Allée du Bastion de la Reine - CS 10345,62026,Arras cedex,,(+33) 3-21-21-86-50,,(+33) 3-21-50-59-95,b.hulot@cu-arras.org,https://www.cu-arras.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_JRhHX2aF8y,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_JRhHX2aF8y,,False,True,,False,True
21-15738,DEPARTEMENT DU CALVADOS,None, Guillaume BRIANT,,,9 rue Saint-Laurent,14000,Caen,,(+33) 2-31-57-10-07,,,guillaume.briant@calvados.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-15739,OPH Plaine Commune Habitat,None,Pôle Commande Publique,,,www.oph-plainecommunehabitat.frwww.maximilien.fr,93200,Saint-Denis,,01-48-13-61-00,,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,False,,False,False
21-15740,CHU DE LILLE,None,,Madame Chloé DEFRAEYE Direction des Ressources Physiques - Direction des Achats Service Marchés 1 Rue Philippe Marache CS 70001 59037 Lille cedex,FRE11,2 Avenue Oscar Lambret CS 70001,59037,Lille cedex,,(+33) -32-04-45-73,,,chloe.defraeye@chru-lille.fr,http://www.chu-lille.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=688224&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=688224&orgAcronyme=x7c,,False,True,,False,True
21-15741,Rambouillet Territoires,20007334400067,,Mme JUNG Marie-France,FR103,22 rue Gustave Eiffel,78511,Rambouillet cedex,,(+33) 1-34-57-20-63,,,marches@rt78.fr,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=784003&orgAcronyme=d5x,http://www.rt78.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=784003&orgAcronyme=d5x,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=784003&orgAcronyme=d5x,,True,False,,False,True
21-15743,Communauté Urbaine d'Arras,None,,,FRE12,La Citadelle 146 Allée du Bastion de la Reine CS 10345,62026,Arras cedex,,(+33) 3-21-21-86-55,,(+33) 3-21-50-59-95,j.sipura@cu-arras.org,http://www.cu-arras.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_BZHSt2U5eo,,False,True,,False,True
21-15744,MINISTERE DE LA JUSTICE,None,"Mme RONCERAY Alice, Ministère de la justice (Département Immobilier de Paris)",,,1 Quai de la Corse,75004,Paris,,06-16-50-96-29,,,,,,,,,,False,False,,False,False
21-15746,Ville de Paris,None,,Service Achats 3 - Entretien de l'Espace Public,FR101,7 avenue de la Porte d'Ivry,75013,Paris,,,,,dfa-bmep@paris.fr,https://www.paris.fr,http://Marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=785282&orgAcronyme=r8t,http://Marches.maximilien.fr,,False,True,,False,True
21-15747,Ville de Rennes,None,,,FRH03,Place de la Mairie CS 63126,35031,RENNES CEDEX,,,,,scp-commandepublique@rennesmetropole.fr,http://metropole.rennes.fr/,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,,False,True,,False,True
21-15748,GRENOBLE-ALPES METROPOLE,20004071500019,,,FRK24,"Le Forum - Cs 50053, 3 rue Malakoff",38031,Grenoble,,,,,correspondre@aws-france.com,http://www.grenoblealpesmetropole.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-15749,OPH Plaine Commune Habitat,None,Pôle Commande Publique,,,5 bis rue Danielle Casanova,93200,Saint-Denis,,01-48-13-61-10,,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,False,,False,False
21-15750,S.M.T.P. du Bassin d'Alès,None,,Monsieur le Président,FRJ12,Bâtiment ATOME 2 Rue Michelet BP60249,30105,Alès,,(+33) -04-66-56-42-58,,(+33) -04-66-56-10-35,laurence.nespoulous@alesagglo.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,False,,False,False
21-15751,Ville d'Armentières,None,"Mme DESEIN Séverine, Responsable Marchés publics",,,Place du Général de Gaulle - Bp 20119,59427,Armentières cedex,,03-61-76-21-42,,,,,,,,,,False,False,,False,False
21-15752,Commune de grosseto prugna,None, Directeur des services techniques,,,Mairie annexe de Porticcio - BP 93,20166,PORTICCIO,,06-32-75-19-87,,04-95-25-06-21,dst@mairie-gpp.corsica,http://www.grosseto-prugna.fr/,http://www.grosseto-prugna.fr/,,,,,False,False,,False,False
21-15753,Ville de Lille,None,,,FRE11,Place Augustin LaurentCS 30667,59033,Lille cedex,,,,,marchespublics@mairie-lille.fr,https://www.lille.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-15754,METROPOLE D AIX MARSEILLE PROVENCE,None,"M. MELARD JOEL, Métropole Aix-Marseille-Provence",,,58 bd Charles Livon,13007,Marseille,,,,,dcp-territoiremartigues@ampmetropole.fr,,,,,,,False,False,,False,False
21-15755,Commune de VAL-DE-REUIL,None,,,FRD21,70 rue Grande,27100,VAL-DE-REUIL,,,,,commandepublique@valdereuil.fr,https://marchespublics.eure.fr,,,https://marchespublics.eure.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=508266&orgAcronyme=c2e,https://marchespublics.eure.fr,,False,True,,False,True
21-15758,OPH Plaine Commune Habitat,None,,Pôle Commande Publique,FR106,5 bis rue Danièle Casanova,93200,Saint-Denis,,(+33) 1-48-13-61-00,,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,True,,False,True
21-15759,Conseil général de la Haute-Saône,None,Mme Collignon Camille,,,23 rue de la Préfecture BP20349,70006,Vesoul cedex,,03-84-95-71-04,,,direction-generale@haute-saone.fr,http://www.haute-saone.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-15761,CAISSE PRIMAIRE CENTRALE ASSUR MALADIE,None,,,FRL04,"C.P.C.A.M. des Bouches-du-Rhône 56, chemin Joseph Aiguier",13009,Marseille,,(+33) 4-91-83-71-62,,,521.dpt.juridique@cpam-marseille.cnamts.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-15762,Syndicat Trivalis,None,,,FRG05,31 rue de l'Atlantique - CS 30605,85015,La Roche-sur-Yon,,(+33) 2-51-45-14-51,,(+33) 2-51-45-14-50,contact@trivalis.fr,http://www.trivalis.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
21-15763,REGION AUVERGNE RHONE ALPES,None,M. Kokocinski Franck,,,"Immeuble le Bonnel 20, rue de la Villette",69003,Lyon,,04-27-85-49-25,,,franck.kokocinski@setec.com,,https://auvergnerhonealpes.achatpublic.com,,,,,False,False,,False,False
21-15764,LES ATELIERS DES CAPUCINS,None,,,FRH,"25 rue de Pontaniou,",29200,BREST,,,,,armelle.cahour@ateliersdescapucins.fr,http://www.ateliersdescapucins.fr/fr,https://marches.megalis.bretagne.bzh/,,,,,False,False,,False,False
21-15765,Ville de St Ismier,None,M. le Maire,,,Le Clos Faure,38330,saint-ismier,,,,,,,,,,,,False,False,,False,False
21-15766,CENTRE HOSPITALIER REG UNVT DE TOURS,None,,Direction des Achats et des approvisionnements,FRB04,2 Bd Tonnellé,37044,Tours cedex 9,,(+33) 2-47-47-47-47,,(+33) 2-47-47-60-81,cellule.marches@chu-tours.fr,http://www.chu-tours.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=702854&orgAcronyme=x7c,http://www.marches-publics.gouv.fr,,False,True,,False,True
21-15767,Département de Seine-et-Marne,None,Mme Mazure Magali,,,"45 rue du Général de Gaulle, 77000, Melun",77000,Melun,,,,,marches.dabc@departement77.fr,http://Seine-et-marne.fr,http://Maximilien.fr,,,,,False,False,,False,False
21-15769,COMMUNAUTE D AGGL DU GRAND VERDUN,None,Cellule Achats,,,11 RUE DU PRESIDENT POINCARE,55100,Verdun,,03-29-83-44-22,,,grp-juridique@grandverdun.fr,https://www.verdun.fr/,https://webmarche.adullact.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=503260&orgAcronyme=r5m,,,,,False,False,,False,False
20-138264,SOC DE LIVRAISON OUVRAGES OLYMPIQUES,83455372900023,,,FR101,18 rue de Londres,75009,Paris,,,,,marches.publics@ouvrages-olympiques.fr,https://www.ouvrages-olympiques.fr/,,,,,,False,True,,False,True
21-15771,nievre numérique,None,,,FRC12,,None,nevers,,,,,contact@nievrenumerique.fr,http://www.nievrenumerique.fr,,,,,,False,True,,False,True
21-15773,Commandement des écoles de la GN,None,,,FR102,2 Rue Toufaire,17302,Rochefort cedex,,(+33) 5-46-88-30-11,,,smc.bba.cegn@gendarmerie.interieur.gouv.fr,http://www.gendarmerie.interieur.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=701729&orgAcronyme=g6l,https://www.marches-publics.gouv.fr,,False,True,,False,True
21-15774,Conseil Général des Landes,None,,,FRI13,"23, rue Victor Hugo",40025,MONT DE MARSAN,,,,,marchespublics@landes.fr,http://www.landes.fr,http://www.landes.fr,,,,,False,True,,False,True
21-15775,CENTRE REGIONAL OEUVRES UNIV SCOLAIRES,None,"Mme GALLETTO Joelle, Gestionnaire marché public",Joelle GALLETTO,,31 avenue Jules Ferry,13621,Aix en provence,,04-42-16-04-42,,,marches@crous-aix-marseille.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-15776,Cté Agglomération Sophia Antipolis,None,,,FRL03,"449, route des Crêtes Les Genêts BP 43",06901,Sophia antipolis,,(+33) 4-89-87-70-60,,(+33) 4-89-87-70-61,v.weltin@agglo-casa.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
21-15777,Commune de Brignoles,None,,,FRL05,DIRECTION DE LA COMMANDE PUBLIQUE - 45 ter rue docteur Barbaroux - BP 307,83177,BRIGNOLES Cedex,,(+33) 4-94-86-22-12,,,dcp@brignoles.fr,http://www.ville-brignoles.fr,http://www.marches.securises.fr,,,,,False,False,,False,False
21-15778,Lorient Agglomération,None,"M. LOHER Fabrice, Président",Commande publique,,Esplanade du Péristyle - CS 20001,56314,Lorient cedex,,02-90-71-74-95,,,commande-publique@agglo-lorient.fr,https://www.lorient-agglo.bzh,https://marches.megalis.bretagne.bzh,,,,,False,False,,False,False
21-15779,CDE DE MOSELLE,None,"Mme HUGENSCHMITT Claire, Directrice Chef d'établissement",,,137 Route de Plappeville,57063,METZ,,03-87-34-64-00,,,c.hugenschmitt@cde-moselle.com,http://cde57.org,https://www.marches-demat.com:443/7752,,,,,False,False,,False,False
21-15780,METROPOLE D AIX MARSEILLE PROVENCE,20005480700017,,,FRL04,58 Boulevard Charles Livon,13567,MARSEILLE,,,,,commande-publique.istresouestprovence@ampmetropole.fr,https://ampmetropole.fr,https://marchespublics.ampmetropole.fr,,,,,False,True,,False,True
21-15783,Tours Métropole Val de Loire,None,,,FRB04,"60, Avenue Marcel Dassault CS 30651",37206,TOURS CEDEX 3,,,,,commandepublique@tours-metropole.fr,https://www.achatpublic.com/sdm/ent/index.do,https://tours-metropole.achatpublic.com/sdm/ent/gen/index.do,,,,,False,True,,False,True
21-15784,SDIS 50,None, Service commande publique,,,1238 rue du Vieux Candol,50009,SAINT LO CEDEX,,02-33-72-10-10,,02-33-72-10-11,sce.finances@sdis50.fr,http://sdis50.e-marchespublics.com,http://sdis50.e-marchespublics.com,,,,,False,False,,False,False
21-15785,COMMUNE DE GRAVELINES,None,,,FRE11,"1, rue des Clarisses",59820,Gravelines,,,,,marches@ville-gravelines.fr,http://www.ville-gravelines.fr,,,http://www.marches-securises.fr,http://www.marches-securises.fr,,True,False,,False,True
21-15786,Université du Littoral Côte d'Opale,None,,,FRE1,1 place de l'Yser - BP 71022,59375,Dunkerque cedex 01,,(+33) 3-28-23-73-83,,(+33) 3-28-23-73-97,marches-publics@univ-littoral.fr,http://www.univ-littoral.fr,,,,,,False,True,,False,True
21-15787,CA EVREUX PORTES DE NORMANDIE,None,,,FRD21,"9, rue Voltaire CS 40423",27004,EVREUX CEDEX,,(+33) 2-32-31-92-91,,(+33) 2-32-31-92-28,marches@epn-agglo.fr,https://marchespublics.eure.fr,https://marchespublics.eure.fr,,,,,False,False,,False,False
21-15788,ANSES,None,,,FR10,14 rue Pierre et Marie Curie,94701,Maisons-alfort cedex,,(+33) 1-56-29-15-97,,(+33) 1-49-77-38-54,lydia.musilli@anses.fr,http://www.anses.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=698117&orgAcronyme=h8j,,,,,False,True,,False,True
21-15789,Ville de Denain,None,,,FRE11,BP 50213,59723,Denain cedex,,,,,service.achats@ville-denain.fr,http://www.ville-denain.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-15790,CC BRESSE LOUHANNAISE INTERCOM,None,"M. VADOT Anthony, Président",,,"1, Place Saint-Jean",71500,Louhans,,03-85-60-10-95,,03-85-76-01-84,contact@blintercom.fr,http://www.bresselouhannaiseintercom.fr/,https://www.ternum-bfc.fr/,,,,,False,False,,False,False
21-15791,Agence nationale cohésion territoires,None,,,FR,TSA 10717,75334,Paris cedex 7,,(+33) 1-85-58-63-41,,,anct-marches@anct.gouv.fr,http://anct.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-15792,OPH Plaine Commune Habitat,None,Pôle Commande Publique,,,5 bis rue Danièle Casanova,93200,Saint-Denis,,01-48-13-61-00,,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,False,,False,False
21-15793,COMITE REGIONAL TOURISME ILE DE FRANCE,None,"M. OUANA Noureddine, Directeur général délégué",,,11 rue faubourg poissonnière,75009,Paris,,01-73-04-83-15,,,marches-ues@visitparisregion.com,http://pro.visitparisregion.com,https://marches.maximilien.fr,,,,,False,False,,False,False
21-15794,MAIRIE DE LA RIVIERE DE CORPS,None,,,FRF22,"4, allée Forestière",10440,LA RIVIERE DE CORPS,,,,,ads@larivieredecorps.fr,https://www.xmarches.fr,https://www.xmarches.fr,,,,,False,True,,False,True
21-15795,Conseil général du Val d'Oise,None,,,FR108,"2, avenue du parc - CS 20201 Cergy",95032,Cergy pontoise cedex,,,,,marchescg@valdoise.fr,https://marches.maximilien.fr,,,http://Marches.valdoise.fr,https://marches.maximilien.fr,https://marches.maximilien.fr/,False,True,,False,True
21-15796,Cons. Départ. de la Charente-Maritime,None,Département,,,85 Boulevard de la RépubliqueCS 60003,17076,La Rochelle,,(+33)5-46-31-75-33,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,False,,False,False
