BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-52479,SEPD,None," PUISSESSEAU Jean Marc, PDG",,,24 boulevard des Alliés,62100,Calais,,03-21-99-62-58,,,marie.sumera@portboulognecalais.fr,https://www.portboulognecalais.fr,https://agysoft.marches-publics.info,,,,,False,False,,False,False
21-52480,SIECCAO,None, D'ALBOY Géraud,,,RD922 BP4,95270,Asnières-sur-Oise,,01-30-29-14-55,,,geraud.dalboy@sieccao.fr,https://sites.google.com/site/sieccao/,https://sieccao.e-marchespublics.com,,,,,False,False,,False,False
21-52481,CMAR Normandie,None, Mabille Lydie,,,2 Rue Claude Bloch,14000,Caen,,,,,lmabille@cma-normandie.fr,http:///cmar-normandie.e-marchespublics.com,http:///cmar-normandie.e-marchespublics.com,,,,,False,False,,False,False
21-52482,CNAM,19753471200017,,,FR10,"292, rue Saint-Martin",75141,Paris cedex 03,,(+33) 1-40-27-29-02,,(+33) 1-58-80-87-17,achats@lecnam.net,http://www.cnam.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=740779&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/,,False,True,,False,True
21-52483,SPLA SAGES,None,,,FRK24,1 Place Firmin Gautier,38027,Grenoble cedex 01,,(+33) -04-76-48-48-09,,(+33) -04-76-70-03-84,contact@innovia-sages.fr,https://grenoble-metropole-amenagement.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_CsYdtyfb94,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_CsYdtyfb94,,False,True,,False,True
21-52484,CA SAINT GERMAIN BOUCLES DE SEINE,None,,,FR103,"Parc des érables - bâtiment 4 - 3 66, route de sartrouville",78230,Le pecq,,(+33) 1-30-09-75-30,,,dasylva.william@casgbs.fr,http://www.saintgermainbouclesdeseine.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_C74VZLFFAN,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_C74VZLFFAN,,False,True,,False,True
21-52485,SOC DE LIVRAISON OUVRAGES OLYMPIQUES,8345537200023,,,FR101,18 rue de Londres,75009,Paris,,,,,marches.publics@ouvrages-olympiques.fr,https://www.ouvrages-olympiques.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=790017&orgAcronyme=h6b,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=790017&orgAcronyme=h6b,,False,True,,False,True
21-52486,cdc de l'Orée de Bercé Belinois,None,"Mme DUPONT Nathalie, Présidente",,,1 rue Sainte-Anne BP 50019,72220,Ecommoy,,02-43-47-02-20,,,servicemarche@belinois.fr,http://www.cc-berce-belinois.fr/,,,,,,False,False,,False,False
21-52487,Prefecture de Guadeloupe,None,,,FRY10,Préfecture de Guadeloupe - PALAIS D'ORLEANS - RUE LARDENOY,97100,BASSE TERRE,,,,,marches-publics@guadeloupe.pref.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=739990&orgAcronyme=g6l,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=739990&orgAcronyme=g6l,,False,True,,False,True
21-52489,COMMUNE DE GIGNAC LA NERTHE,None,,,FRL04,Place de la Mairie,13180,Gignac-la-Nerthe,,(+33) 4-42-77-00-00,,,correspondre@aws-france.fr,http://www.gignaclanerthe.fr/,http://marches-publics.info/,,http://marches-publics.info/,http://marches-publics.info/,,False,True,,False,True
21-52490,Commune de Montech,None," MOIGNARD Jacques, Maire",,,1 Place de la Mairie BP 5,82700,MONTECH,,05-63-64-82-44,,05-63-64-87-62,mairie-montech@info82.com,http://www.ville-montech.fr,http://www.marchespublics82.com,,,,,False,False,,False,False
21-52493,Hôpitaux Civils de Colmar,None,,Monsieur le Directeur,FRF12,39 avenue de la Liberté,68024,Colmar,,(+33) 3-89-12-40-00,,,sdm@ch-colmar.fr,http://www.ch-colmar.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
21-52494,SSF Polynésie française,None,M. le directeur d'antenne du SSF PF,,,Service de soutien de la flotte en Polynésie françaiseBureau des marchés - BP 9880,98715,Papeete,PF,(+69)8- 4-0 -46- 5-4 -84,,(+68)9- 4-0 -46- 5-4 -64,ssf-polynesie.ach.fct@intradef.gouv.fr,,,,,,,False,False,,False,False
21-52495,COMMUNE DE GENNEVILLIERS,21920036700015,,,FR105,177 avenue Gabriel Péri,92230,Gennevilliers,,(+33) 1-40-85-68-17,,,correspondre@aws-france.com,http://www.ville-gennevilliers.fr,http://marches-publics.ville-gennevilliers.fr/,,http://marches-publics.ville-gennevilliers.fr/,http://marches-publics.ville-gennevilliers.fr/,,False,True,,False,True
21-52497,PARIS LA DEFENSE,83371879400013,,A l'attention de Monsieur Xavier Baudaillier,FR105,"Immeuble Cur Défense - Tour B 110 esplanade du Général de Gaulle,",92932,Paris la défense cedex,,,,,marchespublics@parisladefense.com,http://www.ladefense.fr,http://www.achatpublic.com,,,,,False,True,,False,True
21-52500,CENTRE HOSPITALIER DE CAYENNE,None, Directeur,,,"Avenue des flamboyants, Cellule des marchés publics BP 6006",97306,CAYENNE CEDEX,,05-94-39-53-48,,05-94-37-85-83,correspondre@aws-france.com,http://www.ch-cayenne.fr/,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-52502,Communauté de Communes Loue Lison,None,Monsieur le Président,,,Communauté de Communes Loue Lison7 rue Edouard Bastide,25290,Ornans,,03-81-57-16-33,,,contact@cclouelison.fr,,,,,,,False,False,,False,False
21-52503,CRPCEN,None,,,FR1,5 bis rue de Madrid 5 bis rue de Madrid,75395,Paris cedex 08,,(+33) -01-44-90-21-29,,,marches.publics@crpcen.fr,https://www.crpcen.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_E8Kt9JF5vy,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_E8Kt9JF5vy,,False,True,,False,True
21-52504,ville de Bois d'Arcy,None, Cambon Céline,,,2 avenue Paul Vaillant Couturier,78390,Bois d\\\'Arcy,,01-30-45-83-31,,,ccambon@boisdarcy.fr,http://boisdarcy.e-marchespublics.com,http://boisdarcy.e-marchespublics.com,,,,,False,False,,False,False
21-52505,METROPOLE D AIX MARSEILLE PROVENCE,None, Service des Marchés Direction de la Commande publique,,,58 bd Charles Livon,13007,Marseille,,04-91-99-99-00,,04-91-99-71-96,,https://ampmetropole.fr/,https://marchespublics.ampmetropole.fr,,,,,False,False,,False,False
21-52506,Commune de Dinard,None,,Vanessa DEMETS,FRH03,"47, boulevard féart",35800,Dinard,,(+33) 2-99-16-31-15,,,vanessa.demets@ville-dinard.fr,https://www.megalis.bretagne.bzh,,,,,,False,False,,False,False
21-52507,I.F.C.E.,None,,,FR,Terrefort - BP 207,49411,SAUMUR,,,,,achats@ifce.fr,http://www.ifce,,,,,,False,True,,False,True
21-52508,OFFICE PUB HABITAT COM AGGL PAYS LORIE,None," LAMPSON Alain, Directeur Général",,,"4 bd Général Leclerc, CS 95568",56325,LORIENT,,02-97-21-06-96,,,correspondre@aws-france.fr,http://www.lorient-habitat.fr,http://www.lorient-habitat.fr,,,,,False,False,,False,False
21-52512,Ville de vandoeuvre,None,,,FR,7 rue de Parme,54500,Vandoeuvre-les-Nancy,,,,,van_serv_marc@vandoeuvre.fr,https://www.vandoeuvre.fr,https://www.marchespublics.grand-nancy.org,,,,,False,True,,False,True
21-52513,COMMUNE LE BONO,None,,,FRH,PLACE JOSEPH LE CLANCHE,56400,LE BONO,,,,,dgs@lebono.fr,https://www.lebono.fr/,,,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,,False,True,,False,True
21-52514,Caisse de Crédit municipal de Lille,None,Monsieur le Directeur Général,,,"81, rue Gantois",59000,Lille,,,,,,,http://marchespublics596280.fr,,,,,False,False,,False,False
21-52516,IDEFHI,None,,,FRD22,,76380,Canteleu,,,,,xx@xx.fr,http://www.idefhi.fr,http://www.e-marchespublics.com,,http://www.e-marchespublics.com,http://www.e-marchespublics.com,,False,True,,False,True
21-52518,Conseil Départemental des Vosges,None,,Monsieur Nicolas PIERRE,FRF34,"8, rue de la Préfecture",88088,Epinal cedex 09,,(+33) -03-29-29-87-87,,,commandepublique@vosges.fr,http://www.vosges.fr,https://www.xmarches.fr,,https://www.xmarches.fr,https://www.xmarches.fr,,False,True,,False,True
21-52519,Ville de Seclin,None,,,FRE11,"89, rue Roger Bouvry",59113,Seclin,,(+33) 3-20-62-91-37,,,marches-publics@ville-seclin.fr,https://marchespublics596280.fr/,https://marchespublics596280.fr/,,,,,False,True,,False,True
21-52520,OFFICE NATIONAL DES FORETS,None,"M. DUFAIT Hubert, Entrepreneur de travaux",,,"55, rue de la Madeleine",52130,Wassy,,06-12-13-14-21,,,hubert.dufait@onf.fr,http://www.onf.fr,,,,,,False,False,,False,False
21-52521,MINARM/DGA/DO/S2A,FR54 152000469 00014,,Ne pas déposer les plis et les questions sur l'adresse email ci-après. Voir la rubrique Vl.3) 3) infra pour les modalités de transmission des plis.,,ministère des armées - direction générale de l'armement - direction des opérations - service des achats d'armement / division achats de Bruz - boite postale 7,35998,Rennes Cedex 9,,(+33) 2-99-42-91-26,,,dga-do-s2a.achats-bruz.fct@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
21-52523,Union Immobilière des ORG. de S.S.,77690671100036,,,FRJ23,41 rue de l'Etoile,31093,Toulouse,,(+33) 6-98-04-64-59,,,uioss.cpam-toulouse@assurance-maladie.fr,https://www.achatpublic.com,https://cnamts.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_7kPmPXZKOr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_7kPmPXZKOr,,False,True,,False,True
21-52524,DEPARTEMENT DU CALVADOS,None, Direction des Collèges,,,9 rue Saint-Laurent,14000,Caen,,(+33) 2-31-57-12-88,,,pauline.rouget@calvados.fr,https://www.calvados.fr,,,,,,False,False,,False,False
21-52525,MINARM/DGA/DO/S2A,None,Mme Aurélie Jay,,,"Ministère des armées/DGA/DO/S2A/PROD/DA-ILE DE FRANCE NORMANDIE/SITE DE VERT LE PETIT 5, rue Lavoisier",91710,Vert le petit,,,,,aurelie.lelievre-jay@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.fr,,,,,False,False,,False,False
21-52526,Nantes Métropole,None,,,FRG01,2 Cours du Champ de Mars,None,Nantes cedex 9,,,,,laure.talguen@nantesmetropole.fr,https://metropole.nantes.fr,,,https://marchespublics.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,False,True,,False,True
21-52528,Ville Le Teich,None, C. DUCOUT,,,Place du Souvenir,33470,Le Teich,,05-56-22-33-60,,05-56-22-33-60,contact@leteich.fr,http://leteich.e-marchespublics.com,http://leteich.e-marchespublics.com,,,,,False,False,,False,False
21-52529,SOCIETE DU CANAL SEINE NORD EUROPE,None,"M. Quinet Tennessee, Marchés Publics",,,23 Place d'Armes,60204,Compiègne,,03-44-40-74-98,,,marches@scsne.fr,https://www.canal-seine-nord-europe.fr/,,,,,,False,False,,False,False
21-52530,EPL CHOLET SPORTS LOISIRS,43995061900098,,,FRG02,Siège Administratif Avenue Anatole Manceau,49300,Cholet,,(+33) 2-41-71-64-30,,,siege@csl-cholet.fr,https://www.glisseo.com/,https://marchesonline.achatpublic.com/sdm/ent/gen/ent_recherche.do,,,,,False,True,,False,True
21-52532,Ville de Marseille,None,,,FRL04,Hôtel de ville - quai du port,13233,Marseille cedex 20,,,,,guichet-dmp@marseille.fr,http://marseille.fr,http://marchespublics.mairie-marseille.fr,,,,,False,True,,False,True
21-52533,Collectivité européenne d'Alsace,None, Direction des Achats et de la Commande Publique,,,Place du Quartier Blanc,67964,Strasbourg Cedex 9,,03-89-30-63-10,,,contact.achat@bas-rhin.fr,https://www.alsace.eu/,http://alsacemarchespublics.eu,,,,,False,False,,False,False
21-52534,Conseil départemental du Pas-de-Calais,None,,,FRE12,,None,Arras,,,,,dcp.secretariat@pasdecalais.fr,http://www.pasdecalais.fr,https://marchespublics596280.fr,,,,,False,False,,False,False
21-52535,Régie de Stations de Haute Garonne(31),None,,,FRJ23,Hotel du DepartementBoulevard de la Marquette,31090,Toulouse,,(+33) 5-61-79-97-00,,,pierre.fraboulet@hg-montagne.com,https://www.haute-garonne.fr/service/haute-garonne-montagne,https://www.marches-securises.fr,,,https://www.marches-securises.fr,,False,True,,False,True
21-52536,Cté d'agglomération du Boulonnais,None,,Cellule Marchés Publics,FRE12,1 Bd du Bassin Napoléon - BP 755,62321,Boulogne sur Mer Cedex,,(+33) 3-21-10-36-17,,(+33) 3-21-10-28-50,cballe@agglo-boulonnais.fr,http://www.agglo-boulonnais.fr/,http://agglo-boulonnais.e-marchespublics.com,,,,,False,True,,False,True
21-52537,SMEP DE LA REGION DE JURANCON,None,Aguerre Maylis,,,33 avenue bagnell,64110,Jurançon,,05-59-06-45-97,,,contact@smep-jurancon.fr,http://www.smep-jurancon.fr,http://eadministrationlafibre64.fr,,,,,False,False,,False,False
21-43513,TRIFYL,None,"M. Vialelle Daniel, Président",,,Route de sieurac,81300,Labessière candeil,,05-63-81-23-00,,,saj@trifyl.fr,https://www.trifyl.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-52540,SYND MIXTE ADDUCTION EAU POTABLE MONTB,None,Mr le président,,,S.M.A.E.P. de MONTBAZENS-RIGNACZone artisanale du fargal,12220,Montbazens,,05-65-80-61-50,,,siaep.montbazens.rignac@wanadoo.fr,,http://e-occitanie.fr,,,,,False,False,,False,False
21-52542,Conseil général de l'Essonne,None,M. Président Le,,,Hôtel du département - bd de France - Evry-courcouronnes,91012,Evry cedex,,,,,,http://Essonne.fr,http://Maximilien.fr,,,,,False,False,,False,False
21-52543,Centre hospitalier de Valenciennes,None,Theillier André,,,Avenue Desandrouin,59322,Valenciennes,,03-27-14-33-33,,,theillier-a@ch-valenciennes.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-52544,REGION BOURGOGNE FRANCHE COMTE,20005372600028,,SYLVIE MIKOLAJCZAK,FRC,4 square Castan,25044,Besançon,,(+33) 3-80-44-36-40,,,sylvie.mikolajczak@bourgognefranchecomte.fr,http://www.bourgognefranchecomte.fr,http://www.ternum-bfc.fr,,,,,False,True,,False,True
21-52545,MINISTERE DE LA CULTURE,None,Mme Henry Virginie,,,13 bis rue saint-Ouen,14052,Caen cedex,,,,,,,,,,,,False,False,,False,False
21-52546,commune de Saint Malo de Guersac,21440176200015,,,FR,"12, rue Aristide Briand",44550,Saint Malo de Guersac,,(+33) 2-40-91-16-94,,(+33) 2-40-91-17-08,stephane.rochelle@saintmalodeguersac.fr,https://www.saintmalodeguersac.fr/,,https://demat.centraledesmarches.com/7058202,https://demat.centraledesmarches.com/7058202,https://demat.centraledesmarches.com/7058202,,False,True,,False,True
21-52547,METROPOLE DE LYON,20004697700019,,,FRK26,"20 rue du Lac, Cs 33569, 20 rue du Lac, Cs 33569",69505,Lyon,,,,,dinsimarches@grandlyon.com,http://www.grandlyon.com,http://www.marchespublics.grandlyon.com,,http://www.marchespublics.grandlyon.com,http://www.marchespublics.grandlyon.com,,False,True,,False,True
21-52548,TOULOUSE METROPOLE,24310051800170,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,https://www.agysoft.marches-publics.info,https://www.agysoft.marches-publics.info,,True,False,,False,True
21-52549,CA Lisieux Normandie,20006953200014,,,FRD11,6 rue d'Alençon,14106,Lisieux,,(+33) 2-31-61-66-00,,,commandepublique@agglo-lisieux.fr,http://lisieux-normandie.fr/,https://www.marches-publics.info/,,https://www.marches-publics.info/,https://www.marches-publics.info/,,False,True,,False,True
21-52550,Syndicat d'élimination des déchets de,None,M le Président,,,16 Place Léo Bouyssou,40110,Morcenx-la-nouvelle,,,,,contact@sedhl.fr,,http://marchespublics.landespublic.org,,,,,False,False,,False,False
21-52551,OPHLM de Courbevoie,None,Yamba Kabongo,,,"1, rue Massenet",92400,courbevoie,,,,,service.marches@courbevoie-habitat.fr,http://www.courbevoie-habitat.fr,http://www.klekoon.com,,,,,False,False,,False,False
21-52554,COMMUNAUTE DE COMMUNES DES SABLONS,None,,,FRE22,2 rue de Méru,60175,Villeneuve Les Sablons,,(+33) 3-44-22-01-60,,,marchespublics@cc-sablons.fr,http://cc-sablons.com/,https://www.marches-securises.fr,,,,,True,False,,False,True
21-52557,MINARM/DGA/DO/S2A,None,Mme Aurélie Jay,,,"Ministère des armées/DGA/DO/S2A/PROD/DA-ILE DE FRANCE NORMANDIE/SITE DE VERT LE PETIT 5, rue Lavoisier",91710,Vert le petit,,,,,aurelie.lelievre-jay@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.fr,,,,,False,False,,False,False
21-52559,Syndicat mixte Deve Vesubie Valdeblore,None,M. le directeur du Syndicat mixte,,,"cadam - 147 Bd du Mercantour - bâtiment Cheiron - 4e étage bureau 471, B.P. 3007 (du lundi au. vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice cedex 03,,04-97-18-63-68,,,,https://www.e-marches06.fr,,,,,,False,False,,False,False
21-52560,Ecole Pratique des Hautes Etudes,None,M. SAPET Philippe,,,4-14 RUE FERRUS,75014,Paris,,,,,,,,,,,,False,False,,False,False
21-52561,Cons. Départ. de la Charente-Maritime,None,,,FRI32,85 Boulevard de la République - CS 60003,17076,La Rochelle Cedex 09,,,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,True,,False,True
21-52562,Syndicat Départemental de l'eau Manche,None," Bouvet Jacky, Président",,,"110 Rue de la Liberté, CS 40108",50000,SAINT LO,,02-33-57-40-16,,02-33-56-39-72,accueil@sdeau50.fr,https://www.sdeau50.fr/,http://marchespublicsmanche.fr,,,,,False,False,,False,False
21-52563,Commune de Six-Fours-les-Plages,21830129900010,,,FRL05,"Hôtel de Ville, Place du 18 Juin 1940",83140,Six-Fours-Les-Plages,,,,,secretariat.marches@mairie-six-fours.fr,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,True,,False,True
21-52566,CEREQ,None,Edith MARTINS,,,10 place de la jolietteCS 21321,13567,Marseille CEDEX 02,,04-91-13-28-28,,,edith.martins@cereq.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-52567,Grand Port Maritime de La Réunion,78940185800012,,,FRY4,2 Rue Evariste de Parny,97821,Le Port,,(+33) 2-62-42-90-76,,,commandepublique@reunion.port.fr,http://www.reunion.port.fr/,https://www.marches-publics.info,,,,,False,True,,False,True
21-52568,Région Provence Alpes Côte d'Azur,23130002100012,,,FRL04,"Hotel de Région, 27 Place Jules Guesde",13481,Marseille,,(+33) 4-91-57-50-57,,(+33) 4-91-57-50-64,servicedesmarches@regionpaca.fr,http://www.maregionsud.fr,http://achat.maregionsud.fr,,,,,False,True,,False,True
21-52569,LOGE.GBM,None,Mme la Directrice Générale,,,"6, rue André BoullocheBP no 2147",25052,Besançon cedex,,,,,,,http://www.marches-securises.fr,,,,,False,False,,False,False
20-112790,Ville de Valenciennes,None,,,FRE11,Place d'Armes BP 90339,59304,Valenciennes cédex,,(+33) 3-27-22-59-00,,(+33) 3-27-22-57-68,commandepublique@ville-valenciennes.fr,https://valenciennes.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
21-52571,DEPARTEMENT DE LA SAVOIE,None, LE POUVOIR ADJUDICATEUR,,,"Château des Ducs de Savoie, CS 31802",73018,CHAMBERY,,04-79-96-73-73,,,correspondre@aws-france.com,http://www.savoie.fr,http://www.savoie.fr/marches-publics,,,,,False,False,,False,False
21-52572,APIJ,None,Mathieu Lafitte,,,67 avenue de Fontainebleau,94270,Le kremlin bicetre,,,,,,http://www.apij.justice.fr,,,,,,False,False,,False,False
21-52573,SDIS 24,28240001900026,,,FRI11,Cs 91002,24009,Périgueux,,(+33) 5-53-35-82-82,,(+33) 5-53-04-34-41,commande-publique@sdis24.fr,http://sdis24.com/,http://www.marchespublics.dordogne.fr,,,,,False,True,,False,True
21-52574,COMMUNE DE CHAMBERY,21730065600014,,,FRK27,"Hôtel de Ville, Place de l'hôtel de Ville",73011,Chambéry,,(+33) 4-79-60-20-94,,,marchespublics@mairie-chambery.fr,http://www.chambery.fr,http://www.chambery.fr,,,,,False,True,,False,True
21-52575,Cté de Cnes des Vallées de Thônes,None," FOURNIER-BIDOZ Gérard, Président",,,"4, Rue du Pré de Foire",74230,THÔNES,,04-50-32-13-59,,,urba@ccvt.fr,http://www.ccvt.fr,,,,,,False,False,,False,False
21-52576,COMMUNE DE NARBONNE,None,,,FRJ11,,None,Narbonne,,,,,marchespublics@mairie-narbonne.fr,https://marchespublics.aude.fr,https://marchespublics.aude.fr,,,,,False,True,,False,True
21-52577,COMMUNAUTE DE COMMUNES DES LOGES,None," MURA Frédéric, Monsieur le Président",,,136 route d'Orléans,45110,Châteauneuf sur Loire,,02-38-46-99-66,,,dga@cc-loges.fr,http://www.cc-loges.fr/,http://www.cc-loges.fr/marches-conclus/,,,,,False,False,,False,False
21-52578,COMMUNAUTE DE COMMUNES DES LOGES,None," MURA Frédéric, Monsieur le Président",,,136 route d'Orléans,45110,Châteauneuf sur Loire,,02-38-46-99-66,,,dga@cc-loges.fr,http://www.cc-loges.fr/,http://www.cc-loges.fr/marches-conclus/,,,,,False,False,,False,False
21-52579,OPHLM de Drancy,None,,,FR106,OPH de Drancy 27 rue Roger Petieu,93700,Drancy,,(+33) 1-48-96-68-00,,,martine.bonhomme@ophlm-drancy.org,https://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_NSlxsLMoUL,https://www.achatpublic.com,,False,True,,False,True
21-52580,ETS PUB FONCIER P A C A,None,,,FRL04,62/64 LA CANEBIERE CS 10474,13207,MARSEILLE CEDEX 01,,(+33) 4-96-11-70-00,,,servicemarches@epfpaca.com,http://www.epfpaca.com,http://www.epfpaca.com,,,,,False,True,,False,True
21-52581,REGION GRAND EST,None,,,FRF,1 Place Adrien zeller,67070,STRASBOURG,,,,,marchesformationprometz@grandest.fr,http://www.grandest.fr,,,https://marchespublics.grandest.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=505711&orgAcronyme=t5y,,,False,True,,False,True
21-52582,Ville de Castelnau-le-lez,None,Service des marchés publics,,,rue de la Crouzette - cs 40013,34173,Castelnau-le-Lez,,04-67-14-27-39,2789,04-67-14-27-56,marches-publics@castelnau-le-lez.fr,,http://marches.montpellier3m.fr,,,,,False,False,,False,False
21-48715,COMMUNE DE TOULOUSE,None," MOUDENC Jean-Luc, Maire",,,"Direction de la commande publique, 6 rue René Leduc BP 35821",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse.fr/,https://www.agysoft.marches-publics.info,,,,,False,False,,False,False
21-52585,DEPARTEMENT DU NORD,None," Bureau 202, hôtel du département - DAJAP - Pôle achat public, Conseil départemental du nord",,,51 rue gustave delory,59047,Lille,,03-59-73-50-22,,03-59-73-50-59,pap-travaux@lenord.fr,http://www.lenord.fr,https://marchespublics.lenord.fr/,,,,,False,False,,False,False
21-52587,SGAMI de Lille,None,,,FRE,Cité administrative Rue de Tournai 14ème étage - BP 2012,59012,Lille cedex,,(+33) 3-20-62-48-75,,,sgami-nord-bmp-immo@interieur.gouv.fr,https://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=740230&orgAcronyme=g6l,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=740230&orgAcronyme=g6l,,False,True,,False,True
21-52588,Ville d'Asnières-sur-Seine,None,"Mme Le Corre Cendrine, Directrice",,,"1, place de l'Hôtel de Ville",92600,Asnières sur seine,,,,,marches@mairieasnieres.fr,,https://asnieres.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-52589,Ville de Vannes,None,,,FRH04,place Maurice Marchais BP 509,56019,VANNES,,,,,contact.mairie@mairie-vannes.fr,http://www.mairie-vannes.fr,https://marches.e-megalisbretagne.org,https://marches.e-megalisbretagne.org,https://marches.e-megalisbretagne.org,https://marches.e-megalisbretagne.org,,False,True,,False,True
21-52590,COMMUNE DE FEUX,None, BARBEAU Julien,,,30 GRANDE RUE,18300,FEUX,,02-48-72-91-22,,,mairie.feux@wanadoo.fr,,,,,,,False,False,,False,False
21-52591,MINDEF/SGA - Défense mobilité,None,"Mme Revillon Helene, Chef de section marchés",Mme Françoise GRELLIER,,Fort neuf de Vincennes Cours des Maréchaux Case no 152,75614,Paris cedex 12,,01-41-93-36-69,,,helene.revillon@intradef.gouv.fr,,,,,,,False,False,,False,False
21-52592,Commune de Wattignies,None,"M. PLUSS Alain, Maire",,,306 rue Clemenceau - BP 29,59635,Wattignies,,03-20-16-06-30,,,contact@mairie-wattignies.com,http://www.mairie-wattignies.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-52593,REGION BOURGOGNE FRANCHE COMTE,None,,,FRC,4 square Castan  CS 51857,25031,BESANCON CEDEX,,(+33) 3-80-44-40-10,,,pauline.petitjean@bourgognefranchecomte.fr,http://www.bourgognefranchecomte.fr,https://marches.ternum-bfc.fr,,,,,False,True,,False,True
21-52594,Département du Morbihan,None,"M. DABOUIS Frédéric, Chef du service des marchés routiers et de l'Aménagement",,,2 Rue St Tropez CS 82400,56009,VANNES,,02-97-54-82-37,8237,,routes-smr-administratif@morbihan.fr,http://www.megalisbretagne.org,https://marches.megalis.bretagne.bzh,,,,,False,False,,False,False
