,BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
3531,21-10723,2021-01-27 00:00:00,,2021-03-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,False,21,,"Ville de Dijon - Aménagement du Centre d'Interprétation de l'Architecture et du Patrimoine - Acquisition, mise en place de maintenance de dispositifs multimédias"
3532,21-10725,2021-01-25 00:00:00,,2021-02-09 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,34,,travaux de levé topographique des zae de la communauté de communes du grand pic saint loup
3533,21-10725,2021-01-25 00:00:00,,2021-02-09 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,30,,travaux de levé topographique des zae de la communauté de communes du grand pic saint loup
3534,21-10726,2021-01-25 00:00:00,2021-02-25 12:00:00,2021-02-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,276,Produits de l'agriculture,CF_NIV_SUIV,False,False,74,,Fourniture de terreau pour le service stade de la Ville de Rumilly
3535,21-10728,2021-01-27 00:00:00,,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,3,,Accompagnement Social Lié au Logement (Asll) 2021-2023
3536,21-10729,2021-01-25 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365,Voirie,CF_NIV_SUIV,False,True,76,,RD 13/RN 31 - Aménagement d'une aire de covoiturage - Commune de MARTAINVILLE-EPREVILLE - Canton de MESNIL-ESNARD - AMÉNAGEMENTS PAYSAGERS
3537,21-1073,2021-01-05 00:00:00,,2021-02-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,322,Signalisation,CF_NIV_SUIV,False,False,21,,signalisation lumineuse tricolore - travaux neufs entretien et maintenance - programmes 2021 à 2024
3538,21-10731,2021-01-27 00:00:00,,2021-02-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,75,,réservation de berceaux dans un ou plusieurs établissement(s) d'accueil de jeunes enfants au bénéfice des enfants des ressortissants de l'action sociale des armées (rectificatif)
3539,21-10732,2021-01-27 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,266,Pièces détachées,CF_NIV_SUIV,False,False,38,,"Fournitures de pièces de rechange neuves et prestations occasionnelles d'entretien, de réparations et de dépannage d'engins et matériels (21 lots)"
3540,21-10735,2021-01-27 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365,Voirie,CF_NIV_SUIV,False,False,32,,"Fourniture,transport et mise en oeuvre d'enrobés à froid à l'émulsion de bitume"
3541,21-10737,2021-01-27 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,69,Consommables médicaux,CF_NIV_SUIV,False,False,83,,Appel d'offres en vue de la fourniture de masques pour la Ville de Toulon en 4 lots
3542,21-10737,2021-01-27 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,280,Produits pharmaceutiques,CF_NIV_SUIV,False,False,83,,Appel d'offres en vue de la fourniture de masques pour la Ville de Toulon en 4 lots
3543,21-10737,2021-01-27 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,343,Textile,CF_NIV_SUIV,False,False,83,,Appel d'offres en vue de la fourniture de masques pour la Ville de Toulon en 4 lots
3544,21-10738,2021-01-27 00:00:00,,2021-03-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,17,,travaux d'électricité dans les collèges et les bâtiments départementaux (entretien et travaux neufs)
3545,21-10739,2021-01-25 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,3,,Installation de système de sécurisation permettant la mise en oeuvre des plans particuliers de mise en sécurité (PPMS) dans les collèges de l'Allier - secteurs de Vichy et Moulins
3546,21-1074,2021-01-05 00:00:00,2021-02-04 17:30:00,2021-02-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,115,Equipements spécialisés,CF_NIV_SUIV,False,False,60,,Fourniture et livraison de cuves de stockage pour les eaux pluviales
3547,21-10741,2021-01-27 00:00:00,,2021-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,32,,"Souscription de couvertures d'assurances de 3 Chambres d'Agriculture : Gers, Hautes-Pyrénées et Ariège."
3548,21-10741,2021-01-27 00:00:00,,2021-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,65,,"Souscription de couvertures d'assurances de 3 Chambres d'Agriculture : Gers, Hautes-Pyrénées et Ariège."
3549,21-10741,2021-01-27 00:00:00,,2021-02-02 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,9,,"Souscription de couvertures d'assurances de 3 Chambres d'Agriculture : Gers, Hautes-Pyrénées et Ariège."
3550,21-10742,2021-01-25 00:00:00,2021-02-24 12:00:00,2021-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,132,Forage,CF_NIV_SUIV,False,False,33,,Travaux de forage et réalisation des diagraphies de chantier et de réception
3551,21-10743,2021-01-25 00:00:00,2021-02-19 12:00:00,2021-02-19 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,81,Contrôle d'accès,CF_NIV_SUIV,False,False,94,,"Entretien et maintenance des portes sectionnelles, des rideaux mécaniques, des barrières levantes, des portails coulissants ou battants motorisés, des portails électriques ou électromagnétiques, de.."
3552,21-10744,2021-01-25 00:00:00,2021-02-26 12:00:00,2021-02-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,160,Impression,CF_NIV_SUIV,False,False,7,,La présente consultation a pour objet impression et distribution de chèques d'accompagnement personnalisé (CAP) dans le cadre de l'aide d'urgence aux personnes en grande difficulté.
3553,21-10745,2021-01-25 00:00:00,2021-03-26 17:00:00,2021-03-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,44,,"Maîtrise d'oeuvre pour la construction d'une nouvelle station d'épuration de Grandchamp-des-Fontaines et de la ZA 'Erette Grand'haie' (ouvrages associés, aménagements sur"
3554,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,64,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3555,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,40,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3556,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,65,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3557,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,32,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3558,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,31,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3559,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,33,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3560,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,False,False,64,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3561,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,False,False,40,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3562,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,False,False,65,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3563,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,False,False,32,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3564,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,False,False,31,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3565,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,False,False,33,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3566,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,64,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3567,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,40,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3568,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,65,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3569,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,32,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3570,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,31,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3571,21-10746,2021-01-25 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,33,,Mission de maitrise d oeuvre pour le remplacement de la couverture de la cathédrale Notre Dame de Lescar - bâtiment classé monument historiqueRelance de la consultation no2020-027 déclarée sans su..
3572,21-10747,2021-01-25 00:00:00,,2021-03-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,71,,Assurances des dommages aux biens et des risques annexes
3573,21-10748,2021-01-27 00:00:00,,2021-03-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,223,Métallerie,CF_NIV_SUIV,True,True,75,,Travaux de métallerie et serrurerie dans les bâtiments de la Ville de Paris et de l'Etablissement Public Paris Musées
3574,21-10748,2021-01-27 00:00:00,,2021-03-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,321,Serrurerie,CF_NIV_SUIV,True,True,75,,Travaux de métallerie et serrurerie dans les bâtiments de la Ville de Paris et de l'Etablissement Public Paris Musées
3575,21-10749,2021-01-25 00:00:00,,2021-03-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,True,75,,"Travaux réaménagement de deux laboratoires de l'équipe Strick à l'Institut de Biologie de l'École normale supérieure au 46 rue d'Ulm, 75005 Paris."
3576,21-10749,2021-01-25 00:00:00,,2021-03-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,True,75,,"Travaux réaménagement de deux laboratoires de l'équipe Strick à l'Institut de Biologie de l'École normale supérieure au 46 rue d'Ulm, 75005 Paris."
3577,21-10749,2021-01-25 00:00:00,,2021-03-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,75,,"Travaux réaménagement de deux laboratoires de l'équipe Strick à l'Institut de Biologie de l'École normale supérieure au 46 rue d'Ulm, 75005 Paris."
3578,21-10749,2021-01-25 00:00:00,,2021-03-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,True,75,,"Travaux réaménagement de deux laboratoires de l'équipe Strick à l'Institut de Biologie de l'École normale supérieure au 46 rue d'Ulm, 75005 Paris."
3579,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,59,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3580,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,2,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3581,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,60,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3582,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,62,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3583,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,80,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3584,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,77,Cuisine (équipement),CF_NIV_SUIV,False,False,59,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3585,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,77,Cuisine (équipement),CF_NIV_SUIV,False,False,2,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3586,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,77,Cuisine (équipement),CF_NIV_SUIV,False,False,60,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3587,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,77,Cuisine (équipement),CF_NIV_SUIV,False,False,62,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3588,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,77,Cuisine (équipement),CF_NIV_SUIV,False,False,80,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3589,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,59,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3590,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,2,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3591,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,60,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3592,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,62,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3593,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,80,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3594,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,59,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3595,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,2,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3596,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,60,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3597,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,62,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3598,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,80,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3599,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,59,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3600,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,2,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3601,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,60,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3602,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,62,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
3603,21-1075,2021-01-05 00:00:00,2021-02-12 12:00:00,2021-02-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,80,,Travaux d'intégration des cuisines pédagogiques et du restaurant de l'annexe Fortier au lycée François Rabelais à DOUAI (Bassin no6)
