,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
933,21-58813,SEPD,80483471100033,,,FRE12,24 boulevard des Alliés,62100,Calais,,(+33) 3-21-99-62-58,,,marie.sumera@portboulognecalais.fr,https://www.portboulognecalais.fr,https://agysoft.marches-publics.info,,,,,False,True,,False,True
934,21-58817,Syndicat de l'Orge (SYORP),None,,,FR104,"163, route de Fleury",91172,Viry-châtillon,,,,,nadine.ayad@syndicatdelorge.fr,https://syndicatdelorge.fr/,http://www.marchespublics.sivoa.fr,,http://www.marchespublics.sivoa.fr,http://www.marchespublics.sivoa.fr,,False,True,,False,True
935,21-58819,Rectorat de l'académie de Versailles,None,,,FR103,3 bd de Lesseps,78017,Versailles cedex,,,,,ce.celluleachats@ac-versailles.fr,http://www.ac-versailles.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749049&orgAcronyme=f0g,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749049&orgAcronyme=f0g,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749049&orgAcronyme=f0g,False,True,,False,True
936,21-58820,LE HAVRE SEINE METROPOLE,20008495200015,,,FRD22,"Hotel De La Communaute, 19 Rue Georges Braque",76085,Le Havre,,,,,secretariatcao@lehavremetro.fr,https://www.lehavreseinemetropole.fr/,http://www.mpe76.fr/,,http://www.mpe76.fr/,http://www.mpe76.fr/,,True,False,,False,True
937,21-58823,Collectivité de Saint Martin,None, M.Le Président du Conseil Territorial,,,Hôtel de la Collectivité - MarigotBP 374,97054,Saint Martin,,(+33) 5-90-87-50-04,,(+33) 5-90-87-03-93,bsubervielle@com-saint-martin.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
938,21-58825,Ville de Pantin,21930055500014,,M. Bertrand KERN,FR106,84-88 avenue du Général Leclerc,93500,Pantin,,,,,marchespublics@ville-pantin.fr,https://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_emnWAeBFH8,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_emnWAeBFH8,,False,True,,False,True
939,21-58826,Prefecture de Guadeloupe,None,Mme SERPAUD Caroline,,,Rue Lardenoy,97100,Basse-terre,,,,,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
940,21-58827,Pôle emploi Normandie,None,,,FRD,90 Avenue de Caen - le Floral - CS 92053,76040,Rouen,,,,,marches.normandie@pole-emploi.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=739804&orgAcronyme=h8j,https://www.marches-publics.gouv.fr,,False,True,,False,True
941,21-58828,REGIE DES EAUX ODYSSI,45156429800011,,,FRY2,"7-9 Rue des Arts et Métiers, Bat Flore Gaillard-Lot Dillon",97200,Fort de France,,,,,correspondre@aws-france.com,https://www.odyssi.fr/,https://www.odyssi.fr/odyssi/marche-public,,https://www.odyssi.fr/odyssi/marche-public,https://www.odyssi.fr/odyssi/marche-public,,False,True,,False,True
942,21-58833,SYN AIR GIE,None, SIEJA Bruno,,,5 rue de Madrid,67300,Schiltigheim,,03-88-19-26-66,,03-88-19-26-66,bruno.sieja@synairgie.net,http://synairgie.e-marchespublics.com,http://synairgie.e-marchespublics.com,,,,,False,False,,False,False
943,21-58838,NORMANDIE ENERGIES,None,Mme Valérie Rai-Punsola,,,C/O INSA RouenBP08Avenue de l'Université,76800,St etienne du rouvray,,02-32-95-99-95,,,valerie.rai-punsola@normandie-energies.com,http://www.normandie-energies.com,http://www.normandie-energies.com,,,,,False,False,,False,False
944,21-58839,Clisson Sèvre et Maine Agglo,None,,,FR,15 rue des malifestes,44194,Clisson,,,,,michael.forest@clissonsevremaine.fr,https://marches-securises.fr,,,,https://marches-securises.fr,,False,True,,False,True
945,21-58842,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749784&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
946,21-58844,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749789&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
947,21-58847,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749794&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
948,21-58850,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749799&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
949,21-58853,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749804&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
950,21-58854,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749809&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
951,21-58857,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749814&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
952,21-58860,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749819&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
953,21-58861,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749824&orgAcronyme=l2m,https://www.marches-piblics.gouv.fr,,False,True,,False,True
954,21-58864,THONON AGGLOMERATION,None," ARMINJON Christophe, Président",,,"2, place de l'Hôtel de Ville, BP 80114",74207,THONON-LES-BAINS Cedex,,04-50-31-25-00,,,s-mathieu@thononagglo.fr,http://www.mp74.fr,http://www.mp74.fr,,,,,False,False,,False,False
955,21-58865,Ville de Neuilly-sur-Seine,None,Mme JUCKER Lydie,Direction des marchés publics,,96 avenue Achille Peretti,92522,Neuilly-sur-seine,,01-40-88-88-40,,01-40-88-87-92,marchespublics@ville-neuillysurseine.fr,http://www.neuillysurseine.fr,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&selectedorg=b4a,,,,,False,False,,False,False
956,21-58866,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749834&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
957,21-58867,Ville de Neuilly-sur-Seine,21920051600017,,,FR105,96 avenue Achille Peretti,92200,Neuilly-sur-seine,,(+33) 1-40-88-89-42,,(+33) 1-40-88-87-92,marchespublics@ville-neuillysurseine.fr,http://www.ville-neuillysurseine.fr/,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&selectedorg=b4a,,,,,False,True,,False,True
958,21-58868,IME Marie Aimée Méraville,None,"Mme Colin Nathalie, Directrice",,,1 La Combe de Volzac BP 15100,15100,Saint Flour,,04-71-60-59-10,,,direction@ime-saintflour.fr,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,False,,False,False
959,21-58871,CCI de Corse,None,,,FR,Rue Adolphe LANDRY,20200,Bastia,,(+33) 4-95-54-44-44,,(+33) 4-95-54-44-45,pf.agostini@ccihc.fr,http://www.ccihc.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749839&orgAcronyme=l2m,https://www.marches-publics.gouv.fr,,False,True,,False,True
960,21-58883,Université d'Orléans,None,,,FRB06,Château de la Source - BP 6749,45067,Orléans cedex 2,,,,,dcpd@univ-orleans.fr,http://www.univ-orleans.fr/marches,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749239&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749239&orgAcronyme=f2h,,False,True,,False,True
961,21-58884,Syndicat Départemental d'Energie 18,24180054900057,,,FRB01,Technopôle Lahitolle - 7 rue Maurice Roy - CS 60021,18021,Bourges,,(+33) 2-48-50-85-40,,,affaires-juridiques@sde18.com,http://www.sde18.com,,,https://webmarche.solaere.recia.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1536&orgAcronyme=b2q,https://webmarche.solaere.recia.fr,https://webmarche.solaere.recia.fr,False,True,,False,True
962,21-58885,CNRS DELEGATION ALPES,None,"Mme DHE Isabelle, Déléguée régionale par intérim",,,25 rue des Martyrs,38042,Grenoble cedex 9,,04-76-88-10-00,,,a.sfc-marche@dr11.cnrs.fr,http://www.alpes.cnrs.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
963,21-58886,MINISTERE DE LA CULTURE,None,,,FRE,1-3 rue du Lombard CS 80016,59041,Lille cédex,,,,,yann.hego@culture.gouv.fr,https://www.culture.gouv.fr/Regions/Drac-Hauts-de-France,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=741708&orgAcronyme=f5j,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=741708&orgAcronyme=f5j,,False,True,,False,True
964,21-58888,ARS GUADELOUPE,None,Annick LECOLAS,,,Rue des Archives - Bisdary,97113,GOURBEYRE,,,,,,,,,,,,False,False,,False,False
965,21-58889,Etablissement Public Saint Antoine,None,,,FRL06,923 Route de la Maison dEnfants  BP 50108,84804,L'Isle sur la Sorgue,,(+33) 4-90-21-27-70,,,ime@epsa84.fr,https://achat-sante.safetender.com/,https://achat-sante.safetender.com/,,https://achat-sante.safetender.com/,https://achat-sante.safetender.com/,,True,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<LOI_COMPTE_AUTRE_PAYS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Sans objet</LOI_COMPTE_AUTRE_PAYS>",False,True
966,21-58890,Ville de Morne à L'Eau,None, Sabrina CLAUDEON,,,Hôtel de Ville,97111,Morne à l'Eau,,(+33) 5-90-24-27-09,,(+33) 5-90-24-57-85,sabrina.claudeon@mornealeau.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
967,21-58891,CENTRE DE GESTION DE LA FPT REUNION,None,,,FRY40,5 allée de la Piscine,97455,Saint-Pierre cedex,,(+33) -02-62-42-57-57,,,marches.publics@cdgreunion.fr,http://www.cdgreunion.fr,https://webmarche.adullact.org,,,,,False,True,,False,True
968,21-58892,Ville de Saint-Pourçain-sur-Sioule,None,Monsieur le Maire,,,11 place du Maréchal Foch,03500,Saint-Pourçain-sur-Sioule,,04-70-45-35-27,,,contact@ville-saint-pourcain-sur-sioule.com,http://www.ville-saint-pourcain-sur-sioule.com,https://webmarche.adullact.org,,,,,False,False,,False,False
969,21-58893,Groupe Hospitalier Sélestat-Obernai,None,,,FR,23 avenue Pasteur - BP 30248,67606,SELESTAT,,,,,direction@ghso.fr,http://www.ghso.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
970,21-58894,CHU DE POITIERS,None,,,FRI34,2 rue de la milétrie CS 90577,86021,Poitiers cedex,,,,,severine.da-silva@chu-poitiers.fr,http://chu-poitiers.fr,,,,,,False,True,,False,True
971,21-58897,CA PAU BEARN PYRENEES,None," BAYROU FRANCOIS, PRESIDENT",,,"HOTEL DE FRANCE, 2B PLACE ROYALE, CS90547",64000,PAU CEDEX,,05-47-05-30-31,,,correspondre@aws-france.com,https://www.agglo-pau.fr,http://www.agglo-pau.fr/marches-publics.html,,,,,False,False,,False,False
972,21-58898,MARINE/DCSSF/ DSSFBrest,None,M. le directeur du service de soutien de la flotte de BREST,,,BCRM de BREST - DSSF BREST cellule des offres - SDFC/DMAP - CC45,29240,Brest cedex,,(+33) 2-98-14-07-06,,,dssf-brest.contact-demarche.fct@def.gouv.fr,,,,,,,False,False,,False,False
973,21-58899,CTRE HOSP UNIVERSITAIRE ANGERS,None,,,FRG02,4 RUE LARREY,49933,Angers cedex 9,,,,,cjcght49@chu-angers.fr,http://www.chu-angers.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
974,21-58900,Groupement de Commandes EPSMR - CHGM,None,,,FRY40,"PA : M. LIONEL CALENGE, Directeur CHU Suivi - Exécution marché : CHOR / EPSM",97400,SAINT DENIS,,(+33) 2-62-74-01-32,,(+33) 2-62-74-01-37,cellule.marches@gcs-gso.org,https://www.marches-securises.fr,https://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,False,True,,False,True
975,21-58901,UNIVERSITE DE LILLE,None,,,FRE11,"42, rue Paul Duez",59000,Lille,,(+33) 3-62-26-95-20,,,marches@univ-lille.fr,https://www.univ-lille.fr/,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
976,21-58903,UNIVERSITE DE LILLE,None,,,FRE11,"42, rue Paul Duez",59000,Lille,,(+33) 3-62-26-95-20,,,marches@univ-lille.fr,https://www.univ-lille.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=746499&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=746499&orgAcronyme=f2h,,False,True,,False,True
977,21-58904,DEPARTEMENT DE L'AISNE,None, Paul DENOEL,,,Rue Paul Doumer,02000,Laon,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=17535,,,,,False,False,,False,False
978,21-58905,Ville d'Antibes Juan-les-Pins,None,,,FRL03,Direction de la commande publique Bâtiment ' Orange bleu ' 4ème étage 11 boulevard Chancel BP 2205,06606,Antibes cedex,,(+33) 4-92-90-52-87,,,commandepub-gestadm@ville-antibes.fr,https://antibes-juanlespins.com,https://e-marches06.fr,,https://e-marches06.fr,https://e-marches06.fr,,False,True,,False,True
979,21-58906,COMMUNE MEAUX,None,,,FR102,Place de l'Hôtel de Ville Jacques Chirac - BP 227,77107,Meaux cedex,,(+33) 1-60-09-98-31,,(+33) 1-60-09-97-73,laetitia.debarge@meaux.fr,https://www.ville-meaux.fr/,https://marches.maximilien.fr,,,,,False,True,,False,True
980,21-58909,Val de garonne agglomeration,None,,,FRI14,Place du marché Cs70305,47213,Marmande Cedex,,,,,cop@vg-agglo.com,http://www.vg-agglo.com,http://demat-ampa.fr,,,,,False,True,,False,True
981,21-58910,SAEML MULHOUSE EXPO,FR58409026770,,Service Technique,FRF12,120 RUE LEFEBVRE,68100,MULHOUSE,,(+33) 3-89-46-80-00,,,accueil.parc@parcexpo.fr,http://www.parcexpo.fr,http://www.alsacemarchespublics.eu,,,,,False,False,,False,False
982,21-58911,COMMUNE DE MONTIGNY LES CORMEILLES,None,"Mme Clément Isabelle, Responsable du service Commande Publique",,,Services Techniques Municipaux 14 rue Fortune Charlot,95370,Montigny-lès-cormeilles,,01-30-26-31-65,,,marchespublics@ville-montigny95.fr,http://www.montigny95.fr/,,,,,,False,False,,False,False
983,21-58912,Université de Caen Normandie,None,,www.marches-publics.gouv.fr,FRD1,CS14032,14032,Caen cedes,,,,,marches.publics@unicaen.fr,http://www.unicaen.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
984,21-58913,COMMUNE DE NANTES,None,Madame le Maire,,,2 rue de l'hôtel de ville,44094,Nantes Cedex 1,,,,,laurence.jouneau@nantesmetropole.fr,http://www.metropole.nantes.fr,http://www.marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
985,21-58914,COMMUNAUTE URBAINE DU GRAND REIMS,None,Mme La Présidente,,,CS 80036,51722,Reims cedex,,,,,,http://www.grandreims.fr,https://marches.grandreims.fr,,,,,False,False,,False,False
986,21-58915,Agglopolys,None, M. le Président,,,1 rue Honoré de Balzac,41043,Blois Cedex,,(+33) 2-54-90-35-35,,(+33) 2-54-90-35-58,marchespublics@blois.fr,http://www.agglopolys.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
987,21-58916,ville de Colomiers,None,,,FRJ23,"1, Place Alex Raymond BP 30330",31776,COLOMIERS CEDEX,,,,,commande.publique@mairie-colomiers.fr,http://www.ville-colomiers.fr,http://www.achatpublic.com,http://www.achatpublic.com,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
988,21-58917,SEAA,None,M le Directeur General de Proteame,,,6 rue des mésanges,08000,Charleville-mézières,,03-24-57-65-65,,,amanesse@proteame.fr,http://seaa.achatpublic.com,,,,,,False,False,,False,False
989,21-58918,Etablissement Public Loire,None, marchés Service,,,2 Quai du Fort Alleaume - CS 55708,45057,Orléans Cedex,,02-46-47-03-21,,09-70-65-01-06,marches.eploire@eptb-loire.fr,http://www.eptb-loire.fr/,http://www.eptb-loire.fr/,,,,,False,False,,False,False
990,21-58919,Crous de Strasbourg,None,"Mme SOLTANI Dorçaf, Responsable du Service de la Commande Publique",,,1 Quai du Maire Dietrich,67004,Strasbourg cedex,,,,,achat@crous-strasbourg.fr,http://www.crous-strasbourg.fr,,,,,,False,False,,False,False
991,21-58920,Communauté d'Agglomération Lens-Liévin,None,,,FRE12,Rue Marcel SEMBAT,62302,Lens cedex,,(+33) 3-21-79-07-90,,(+33) 3-21-79-07-99,mcp@agglo-lenslievin.fr,http://www.agglo-lenslievin.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
992,21-58921,Ville de Mainvilliers (28),None, Service Marchés Publics,,,Pl du Marche,28300,Mainvilliers,,(+33) 2-37-18-56-80,,,mairie@ville-mainvilliers.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
993,21-58922,Département de Gers,None," MARTIN Philippe, Président",,,"Direction Organisation des Systèmes d'Information et Numérique, Hôtel du Département, 81 Route de Pessan BP 20569",32022,Auch,,05-62-67-44-93,,05-62-67-44-66,marches.publics@gers.fr,http://www.gers.fr,http://marches.gers.fr,,,,,False,False,,False,False
994,21-58923,COMMUNE DE SOMAIN,None," QUENNESSON Julien, Maire",,,Place Jean Jaurès BP 39,59490,SOMAIN,,03-27-86-93-00,,,marches-publics@ville-somain.fr,http://www.ville-somain.fr/,http://www.marches-publics.info,,,,,False,False,,False,False
995,21-58924,CONSEIL GENERAL de L'ARIEGE,None,"Mme TEQUI Christine, Présidente",,,5 rue du Cap de la Ville,09000,FOIX,,05-61-02-09-09,,05-61-02-09-67,smarches@ariege.fr,http://www.ariege.fr,http://marchespublicsariege.ariege.fr,,,,,False,False,,False,False
996,21-58925,CROUS de Versailles,None,Service Achats / DDI,,,145 bis boulevard de la Reine,78000,Versailles,,,,,achat@crous-versailles.fr,http://www.crous-versailles.fr,https://www.achatpublic.com,,,,,False,False,,False,False
997,21-58926,CONSEIL GENERAL de L'ARIEGE,None,"Mme TEQUI Christine, Présidente",,,5 rue du Cap de la Ville,09000,FOIX,,05-61-02-09-09,,05-61-02-09-67,smarches@ariege.fr,http://www.ariege.fr,http://marchespublicsariege.ariege.fr,,,,,False,False,,False,False
998,21-58927,Commune de Saint-Raphaël,None, M. Le Maire,,,place Sadi Carnot BP 80160,83700,Saint-Raphaël,,04-94-19-71-45,,,marchespublics@ville-saintraphael.fr,http://www.ville-saintraphael.fr,http://www.ville-saintraphael.fr,,,,,False,False,,False,False
999,21-58928,Ville de Noirmoutier,None,François Tijou,,,place de l'Hôtel de Ville,85330,Noirmoutier en l'île,,02-51-39-15-66,,,services.techniques@ville-noirmoutier.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
1000,21-58931,SCE DEPARTEMENTAL INCENDIE ET SECOURS,28731200300018,,,FRK27,226 rue de la Perrodière,73230,Saint Alban Leysse,,,,,marchespublics@sdis73.fr,http://www.sdis73.fr,http://www.marches-publics.info,,,,,False,True,,False,True
1001,21-58932,Institut National Sciences Appliquées,None,,Service Achats Marchés,FR,20 avenue des Buttes de Coësmes CS 70839 35708 RENNES,35708,Rennes,,(+33) 2-23-23-86-67,,,marchespublics@isna-rennes.fr,http://www.insa-rennes.fr/,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
1002,21-58933,DEPARTEMENT DE LA SEINE-MARITIME,None," BELLANGER Bertrand, Président",,,"Hôtel du Département, Quai Jean Moulin , CS 56101",76101,ROUEN CEDEX,,02-35-03-55-55,,02-35-03-55-42,service-marches-publics@seinemaritime.fr,http://www.seinemaritime.net/,https://www.mpe76.fr/,,,,,False,False,,False,False
1003,21-58934,Commune de Le Mesnil Amelot,None,,Alain AUBRY,FR,2 rue du chapeau,77990,Le Mesnil Amelot,,,,,lydia.duchene@lemesnilamelot.fr,https://demat.centraledesmarches.com/7055616,https://demat.centraledesmarches.com/7055616,,,,,False,True,,False,True
1004,21-58936,CENTRE HOSPITALIER UNIVERSITAIRE,None,"Mme RAK Florence, CHU de CAEN",,,AVENUE DE LA COTE DE NACRE,14033,Caen,,02-31-06-31-57,,02-31-06-49-13,rak-f@chu-caen.fr,https://www.chu-caen.fr/,,,,,,False,False,,False,False
1005,21-58937,ESID de Rennes,None,,Hervé LOYER,FRH03,Quartier Margueritte bp14,35998,Rennes cedex 9,,(+33) -02-23-35-21-96,,(+33) -02-23-35-21-93,herve.loyer@intradef.gouv.fr,https://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=748749&orgAcronyme=g7h,https://www.marches-publics.gouv.fr,,False,True,,False,True
1006,21-58938,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,None,,,FR101,Cellule marchés 47/83 Boulevard de l'hôpital- cour du marché - porte 4,75651,Paris cedex 13,,(+33) 1-42-17-61-82,,(+33) 1-42-17-60-90,ghps.marche@psl.aphp.fr,http://www.aphp.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
1007,21-58939,CHU DE LILLE,None,"Mme DEFRAEYE Chloé, CHU de Lille",,,1 Rue Phililppe MaracheCS 70001,59037,Lille cedex,,03-20-44-57-38,,,,http://www.chu-lille.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
1008,21-58940,Etablissement Français du Sang,None,,"M. François TOUJAS Président - Direction des Achats, de l'Immobilier et de la Maintenance",FR106,Établissement français du sang 20 avenue du Stade de France,93218,Saint-denis,,(+33) 1-55-93-95-00,,(+33) 1-55-93-96-02,stde.marches.publics@efs.sante.fr,https://dondesang.efs.sante.fr/,http://www.etablissement-francais-du-sang.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749204&orgAcronyme=h8j,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=749204&orgAcronyme=h8j,,False,True,,False,True
1009,21-58941,CCAS DE VIF,None,M. le président du CCAS de Vif,,,5 Place de la Libération,38450,Vif,,,,,,,http://www.achatpublic.com,,,,,False,False,,False,False
1010,21-58943,EMA/DCSSA/DAPS-SSA,None,"M. Courbet Aline, EMA/DCSSA/DAPSA",,,TSA 20003,45404,Fleury les aubrais cedex,,,,,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
1011,21-58944,Commune de Châteaurenard,None, ETIENNE Delphine,,,Hôtel de ville6 rue Jentelin,13160,Châteaurenard,,04-90-24-35-13,,,juridique@chateaurenard.com,https://www.commune-chateaurenard.sudest-marchespublics.com,http://https://www.chateaurenard.com,,,,,False,False,,False,False
1012,21-58945,SDEA ALSACE MOSELLE,None,,,FRF1,1 rue de Rome - CS 10020,67013,Strasbourg cedex,,,,,publications_marches@sdea.fr,http://www.sdea.fr,http://alsacemarchespublics.eu,,,,,False,True,,False,True
1013,21-58946,SMICTOM NORD DU BAS RHIN,None,,,FRF11,54 rue de l'Industrie BP 40081,67162,Wissembourg,,(+33) 3-88-54-95-86,,,fstephan@smictom-nord67.com,https://www.smictom-nord67.com/,https://marchesonline.achatpublic.com/sdm/ent/gen/ent_recherche.do,,https://publication.marchesonline.com/publication/extern/apcConsultationAcces.do?idConsultation=MzQ0NDQzOA%3D%3D,https://publication.marchesonline.com/publication/extern/apcConsultationAcces.do?idConsultation=MzQ0NDQzOA%3D%3D,https://publication.marchesonline.com/publication/extern/apcConsultationAcces.do?idConsultation=MzQ0NDQzOA%3D%3D,False,True,,False,True
1014,21-58948,Régie comm d'eau et d'ass. La Créole,None, HISNARD Stéphanie,,,8 route de SavannaCS 91019,97864,Saint Paul Cédex,,02-62-32-30-35,,,marchespublics@lacreole.re,http:///rcea-lacreole.e-marchespublics.com,http:///rcea-lacreole.e-marchespublics.com,,,,,False,False,,False,False
