BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-91607,Conseil général de la Haute-Marne,None, Nicolas LACROIX,,,1 rue du Commandant Hugueny - CS 62127,52905,CHAUMONT Cedex 9,,,,,service.juridique@haute-marne.fr,https://www.xmarches.fr,https://www.xmarches.fr,,,,,False,False,,False,False
21-91608,DIRM Sud Atlantique,None,"M. RICARD Pierre, Adjoint SG",,,"3, rue Fondaudège, CS 21227",33074,Bordeaux,,,,,,,,,,,,False,False,,False,False
21-91609,Commune de Rueil-Malmaison,None,,Marianne Vermuseau,FR105,13 boulevard du maréchal Foch,92501,Rueil-malmaison cedex,,(+33) 1-47-32-57-02,,,marches.publics@mairie-rueilmalmaison.fr,https://www.villederueil.fr/fr,https://marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=794221&orgAcronyme=d7h,https://marches.maximilien.fr,,False,True,,False,True
21-91610,Ville d'Alençon,None," PUEYO Joaquim, Maire",,,Place Foch - CS 50362,61014,Alençon,,02-33-32-40-00,,,scp@ville-alencon.fr,http://www.alencon.fr/,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-91611,Ville de Villefranche-sur-saône,None, le Maire,,,183 rue de la Paix BP 70419,69653,Villefranche-sur-Saône,,,,,fjourdan@villefranche.net,http://www.villefranche.net,http://www.marches-publics.info,,,,,False,False,,False,False
21-91612,Ville d'Annemasse,21740012600017,,,FRK28,Hôtel de Ville,74107,Annemasse,,(+33) 4-50-95-07-00,,,commandepublique@annemasse.fr,http://www.ville-annemasse.fr,http://www.annemasse.fr/La-mairie/Marches-publics,,http://www.annemasse.fr/La-mairie/Marches-publics,http://www.annemasse.fr/La-mairie/Marches-publics,,False,True,,False,True
21-91613,CCAS de la Ville de Bourg de Péage,None,Mme La Présidente,,,Rue du Docteur Eynard BP 43,26301,Bourg de Péage,,04-75-72-74-74,,,,,,,,,,False,False,,False,False
21-91614,ville de Goussainville,None, le Maire,,,1 Place de la Charmeuse BP 10030,95191,GOUSSAINVILLE,,01-39-94-60-00,,,pascale.boehm@ville-goussainville.fr,http://www.ville-goussainville.fr,http://www.ville-goussainville.fr,,,,,False,False,,False,False
21-91615,Communauté de communes Val Vanoise,20004079800015,,,FRK27,47 rue Sainte-Barbe,73350,Bozel,,(+33) 4-79-55-01-47,,,guillaume.balais@valvanoise.fr,https://www.valvanoise.fr/,https://www.valvanoise.fr/547-commande-publique.htm,,https://www.valvanoise.fr/547-commande-publique.htm,https://www.valvanoise.fr/547-commande-publique.htm,,False,True,,False,True
21-91616,Conseil départemental du Cher,22180001400013,,,FRB01,"Hôtel du département , 1 Place Marcel Plaisant, Cs no30222",18023,Bourges,,(+33) 2-48-27-80-00,,,nathalie.parry@departement18.fr,http://www.cg18.fr,http://www.marchespublics.departement18.fr/,,http://www.marchespublics.departement18.fr/,http://www.marchespublics.departement18.fr/,,False,True,,False,True
21-91617,syndicat départemental d'énergie du 76,25760044500031,,,FRD22,"Zac La plaine de la Ronce, 240 rue Augustin Fresnel, Cs20931",76237,Isneauville,,(+33) 2-32-08-26-22,,,sylvie.lemarie@sde76.fr,http://www.sde76.fr,https://www.mpe76.fr/,,https://www.mpe76.fr/,https://www.mpe76.fr/,,False,True,,False,True
21-91618,RATP HABITAT,None,"Mme GOUDINEAU Claire, Directrice Générale",,,"158, rue de Bagnolet",75020,PARIS,,01-44-64-85-20,,,contact@proxilogis.fr,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,False,,False,False
21-91619,COMMUNE DE CHALONS EN CHAMPAGNE,None," APPARU Benoist, Maire",,,"Hôtel de Ville, Place Foch",51022,CHALONS-EN-CHAMPAGNE CEDEX,,03-26-69-38-38,,03-26-69-38-01,contact@chalonsenchampagne.fr,http://www.chalonsenchampagne.fr,http://chalons-agglo.marches-publics.info/,,,,,False,False,,False,False
21-91620,Conseil départemental du Pas-de-Calais,None,,,FR,"https://www.pasdecalais.fr, https://marchespublics596280.fr",62018,Arras Cedex 9,,,,,dcp.secretariat@pasdecalais.fr,https://www.pasdecalais.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
21-91621,Ville de Coulommiers,None,"Mme PICARD Laurence, Maire",,,13 rue du Général de Gaulle,77120,COULOMMIERS,,01-64-75-39-25,,01-64-75-89-79,comptabilite3@coulommiers.fr,http://www.coulommiers.fr/,https://www.marches-publics.info/,,,,,False,False,,False,False
21-91622,HOPITAL MEMORIAL FRANCE ETATS UNIS,None,"M. MARIE Frédérick, Directeur",,,"715, rue Dunant",50009,Saint-lô,,,,,,,,,,,,False,False,,False,False
21-91623,Syndicat Départemental de l'eau Manche,None," Bouvet Jacky, Président",,,"110 Rue de la Liberté, CS 40108",50000,SAINT LO,,02-33-57-40-16,,02-33-56-39-72,accueil@sdeau50.fr,https://www.sdeau50.fr/,http://marchespublicsmanche.fr,,,,,False,False,,False,False
21-91626,EPA ALZETTE-BELVAL,75075666000023,,Mathieu QUELENNEC,FRF33,Site de Micheville - Rue du Laboratoire,57390,Audun-le-tiche,,(+33) 3-83-80-40-22,,,epa@alzette-belval.fr,https://www.epa-alzette-belval.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://bit.ly/3hbwRAX,https://bit.ly/3hbwRAX,,False,True,,False,True
21-91627,DIR REG ALIMENTATION AGRIC FOR CTRE VA,13000711500012,,Justine SOUCHET,FRB06,"Citée administrative Coligny, 131 rue du faubourg Bannier",45042,ORLEANS,,(+33) 2-38-77-40-00,,(+33) 2-38-77-40-99,draaf-centre-val-de-loire@agriculture.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-91630,Ville du Havre,21760351300011,,,FRD22,"Mairie du Havre, 1517 place de l'hôtel de Ville, Cs 40 051",76084,Le Havre,,,,,secretariatcao@lehavremetro.fr,https://www.lehavre.fr/,https://www.mpe76.fr/,,,,,False,True,,False,True
21-91636,Communauté d'Agglomération Caux vallée,None,Mme GILARDONI,,,maison de l'intercommunalitéBP 20062,76170,Lillebonne,,,,,,,http://www.achatpublic.com,,,,,False,False,,False,False
21-91638,CNFPT,18001404502245,,,FR101,"80 rue de Reuilly, Cs41232",75578,Paris,,(+33) 1-55-27-44-00,,,commande.publique@cnfpt.fr,http://www.cnfpt.fr,https://www.marches-publics.info,,,,,False,True,,False,True
21-91639,Ecole Nationale Supérieure des Mines,None,,M. Alain Girard,FR101,60 boulevard Saint-Michel,75272,Paris cedex 06,,(+33) 1-40-51-94-35,,,alain.girard@mines-paristech.fr,https://www.minesparis.psl.eu/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_-poq-uilEN,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_-poq-uilEN,,False,True,,False,True
21-91640,DIR INTERREGIONALE SCES PENITENTIAIRES,None,,,FR10,"3, avenue de la division Leclerc",94260,Fresnes,,,,,liste.disp-paris.dai-marche-public@justice.fr,http://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=788751&orgAcronyme=d3f,http://www.marches-publics.gouv.fr,,False,True,,False,True
21-91641,CNAVTS de Paris,None,,,FR,,75951,Paris cedex 19,,(+33) 1-55-45-66-26,,,patricia.varlet@cnav.fr,http://www.lassuranceretraite.fr,https://meoss.achatpublic.com,,https://meoss.achatpublic.com,https://meoss.achatpublic.com,,False,True,,False,True
21-91642,CA DE BETHUNE BRUAY ARTOIS LYS ROMANE,None,,,FRE12,"100, avenue de Londres CS 40548",62400,BETHUNE,,,,,contact@bethunebruay.fr,http://www.bethunebruay.fr,https://marchespublics596280.fr/?page=entreprise.EntrepriseHome,,https://marchespublics596280.fr/?page=entreprise.EntrepriseHome,https://marchespublics596280.fr/?page=entreprise.EntrepriseHome,,False,True,,False,True
21-91643,Com D'Agglo Sud Sainte Baume,None,"M. Bernhard Ferdinand, Président",,,"155, avenue JANSOULIN",83740,La cadiere d'azur,,,,,,http://www.agglo-sudsaintebaume.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-91644,SPL SAUMUR AGGLO BUS,31308901300046,,DELAUNAY Marie-Thé,FRG02,28 place de la gare de l'Etat,49400,SAUMUR,,(+33) 2-41-67-24-42,,,administratif@saumur-agglobus.fr,http://www.agglobus.fr,http://www.e-marchespublics.fr,,,,,False,True,,False,True
21-91645,COMMUNE DE HENIN BEAUMONT,None,Service de la commande Publique,,,1 Place Jean JaurèsBP 90109,62252,Hénin Beaumont Cédex,,03-91-83-01-80,,,mpub@mairie-heninbeaumont.fr,,,,,,,False,False,,False,False
21-91646,MAIRIE D'ARREST,None,,,FRE23,Place Robert Becquet,80820,Arrest,,,,,mairie.arrest@wanadoo.fr,https://marchespublics596280.fr/,https://marchespublics596280.fr/,,https://marchespublics596280.fr/,https://marchespublics596280.fr/,,False,False,,False,False
21-91647,CDC du Pays de Saint Gilles Cx de Vie,None,,Lucie BEYNIE,FRG05,ZAE Le Soleil Levant CS 63669 Givrand,85806,Saint gilles croix de vie,,(+33) 2-51-55-55-55,,(+33) 2-51-54-24-46,l.beynie@payssaintgilles.fr,http://www.payssaintgilles.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
21-91648,CNAF,None,,,FR,32 avenue de la Sibelle,75685,Paris cedex 14,,,,,demat@cnaf.fr,http://www.caf.fr,https://meoss.achatpublic.com/sdm/ent/gen/index.jsp,,https://meoss.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_YlDEsGBbdo,https://meoss.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_YlDEsGBbdo,,False,True,,False,True
21-91649,LOT ET GARONNE NUMERIQUE,None,"M. PRUNIER Guillaume, Responsable administratif",,,1633 AVENUE DU MARECHAL LECLERC,47000,Agen,,05-53-48-48-74,,,contact@lgnum.com,https://www.lotetgaronne.fr/nos-services/numerique-reseaux/tres-haut-debit,https://demat-ampa.fr/,,,,,False,False,,False,False
21-91650,SOLEAM,None,,"David RUSSAC, Responsable Pôle Marchés",FRL04,"49, La Canebière - CS 80024",13232,Marseille cedex 01,,,,,servicemarches@soleam.net,http://www.soleam.net/nos-marches/,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_b7gvTFUZar,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_b7gvTFUZar,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_b7gvTFUZar,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_b7gvTFUZar,False,True,,False,True
21-91652,Semdas,None,,,FRI32,"67, cours de l'Europe",17200,Royan,,(+33) 5-46-05-08-35,,,joubert@semdas.fr,http://semdas.achatpublic.com,https://semdas.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_O7FX1uN-uc,http://Semdas.achatpublic.com,,False,True,,False,True
21-91653,CC des Pays de l'Oise et d'Halatte,None,,,FR,1 rue d'Halatte,60700,Pont Saint Maxence,,(+33) 3-44-70-49-30,,,marchespublics@ccpoh.fr,http://www.ccpoh.fr/,https://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
21-91654,PETR du Val de Lorraine,None, Henri POIRSON,,,13 RUE DU FOUR,54700,PONT A MOUSSON,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=18430,,,,,False,False,,False,False
21-91655,CHAMBRE REGIONALE AGRICULTURE PACA,None,OLIVIER TURINI,,,22 AVENUE HENRI PONTIERBATIMENT ALPILLES,13626,AIX EN PROVENCE CEDEX 01,,06-33-40-23-58,,,,http://www.agriculture-paca.fr,,,,,,False,False,,False,False
21-91657,Communauté communes Pays Landivisiau,24290075100189,,,FR,Zone de Kerven,None,LANDIVISIAU,,,,,e.boete@pays-de-landivisiau.com,http://www.pays-de-landivisiau.com,http://www.megalis.bretagne.bzh,,,https://www.megalis.bretagne.bzh,,False,True,,False,True
21-91658,GRAND PARIS SEINE ET OISE,None,,,FR103,Rue des Chevries,78410,Aubergenville,,,,,commandepublique@gpseo.fr,http://gpseo.fr,http://marches.maximilien.fr,,https://marches.maximilien.fr,https://marches.maximilien.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=794277&orgAcronyme=f8y,,False,True,,False,True
21-91659,Métropole Nice Côte d'Azur,None,,,FRL03,Pour le compte de la Ville de Nice 5 rue de l'Hôtel de Ville,06364,Nice cedex 4,,(+33) 4-97-13-44-70,,,dao@nicecotedazur.org,http://www.e-marches06.fr,http://www.e-marches06.fr,,,,,False,True,,False,True
21-91660,CAISSE DES DEPOTS,18002002600019,,,FR101,56 rue de Lille,75007,Paris,,,,,correspondre@aws-france.com,http://www.caissedesdepots.fr,https://caissedesdepots.marches-publics.info,,https://caissedesdepots.marches-publics.info,https://caissedesdepots.marches-publics.info,,False,True,,False,True
21-91661,COM D AGGLO REG NAZAIRIENNE ESTUAIRE,None," SAMZUN DAVID, Monsieur le Président",,,4 av. du Commandant l'Herminier,44605,Saint-Nazaire,,,,02-40-00-40-38,marchespublics@agglo-carene.fr,http://www.agglo-carene.fr/,http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.html,,,,,False,False,,False,False
21-91663,Ville de Versailles,21780646200016,,,FR103,"Ville de Versailles, Rp 1144",78011,Versailles Cedex,,,,,marches.publics@versailles.fr,http://www.achats.versailles.fr,http://www.versailles.fr,,http://www.versailles.fr,http://www.versailles.fr,,False,True,,False,True
21-91664,COMMUNE DE MASSY,None," Samsoen Nicolas, Maire",,,1 Avenue du général de Gaulle,91300,Massy,,01-60-13-74-03,,,correspondre@aws-france.com,http://www.ville-massy.fr,http://www.marches-publics.info,,,,,False,False,,False,False
21-91665,SEDRE,31086337800025,,,FRY4,"53, rue de Paris",97464,Saint-Denis Cedex,,,,,correspondre@aws-france.com,http://www.sedre.fr,http://agysoft.marches-publics.info/,,,,,False,True,,False,True
21-91667,DEPARTEMENT DE LA DROME,22260001700016,,,FRK23,"Direction des Bâtiments , 26 avenue du Président Herriot, code service exécutant : 22",26026,Valence,,,,,consultations-achats@ladrome.fr,http://www.ladrome.fr,http://www.ladrome.fr,,,,,False,True,,False,True
21-91668,SPL ARAC OCCITANIE,53396945700035,,,FRJ13,"Mandataire agissant au nom et pour le compte de la région Occitanie, représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole Delga, 117 rue des états généraux, Cs 19536",34961,Montpellier,,,,,contact@arac-occitanie.fr,http://www.arac-occitanie.fr,http://marches-publics.info,,,,,False,True,,False,True
21-91669,Communauté de Communes Coeur de Nacre,None,"Monsieur Thierry LEFORT, Président",,,7 rue de l'église,14440,Douvres-la-délivarnde,,02-31-97-43-32,,,plui@coeurdenacre.fr,,http://www.uamc14.org/cccoeurdenacre.fr,,,,,False,False,,False,False
21-91670,Ville de Clamart,None,,,FR105,1-3 avenue Jean Jaurès,92140,Clamart,,(+33) 1-46-62-35-54,,,marchespublics@clamart.fr,http://www.clamart.fr,http://ville-clamart.e-marchespublics.com,,,,,False,True,,False,True
21-91671,CENTRE HOSPITALIER UNIVERSITAIRE,None,,,FRD11,AVENUE DE LA COTE DE NACRE,14033,Caen,,(+33) 2-31-06-47-85,,(+33) 2-31-06-49-13,marchesin-c@chu-caen.fr,https://www.chu-caen.fr/,,,,,,False,True,,False,True
21-91672,GRAND ORLY SEINE BIEVRE,None,,"Nathalie lallier, maire de la ville",FR104,Place henri barbusse bp73,91551,Paray-vieille-poste cedex,,,,,christine.goncalves@grandorlyseinebievre.fr,http://www.paray-vieille-poste.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr,https://marches.maximilien.fr,,False,True,,False,True
21-91673,Commune de Forcalqueiret,None,L'administrateur de l'établissement,,,2 avenue Frédéric Mistral,83136,Forcalqueiret,,04-98-05-13-99,,,accueil@forcalqueiret.fr,http://www.forcalqueiret.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
21-91674,Rectorat de Mayotte,None,,,FRY5,BP76,97600,Mamoudzou,,(+33) 2-69-61-92-28,,,dra-ae@ac-mayotte.fr,https://www.ac-mayotte.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=747244&orgAcronyme=f0g,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=747244&orgAcronyme=f0g,,False,True,,False,True
21-91675,MSA Loire-Atlantique - Vendée,None,M. DUBOIS Cedric,,,Service Logistique/Economat 33 bd Réaumur,85933,La roche sur yon cedex 9,,02-51-36-87-07,,,achats.blf@msa44-85.msa.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-91676,Communauté de Communes MACS,None,service marchés publics,,,allée des camélias,40230,saint vincent de tyrosse,,,,,service.marchespublics@cc-macs.org,https://www.cc-macs.org/,https://marchespublics.landespublic.org/entreprise/consultation/533403?orgAcronyme=cc-macs,,,,,False,False,,False,False
21-91677,direst,None," BGAM BGAM, MTES DIR-EST",,,10-16 promenade des canaux - BP 82120,54021,Nancy cedex,,,,,pole-administratif-marches.bgam.sg.dire@developpement-durable.gouv.fr,,,,,,,False,False,,False,False
21-91678,Commune de Brignoles,None,,,FRL05,DIRECTION DE LA COMMANDE PUBLIQUE - 45 ter rue docteur Barbaroux - BP 307,83177,BRIGNOLES Cedex,,,,,dcp@brignoles.fr,http://www.ville-brignoles.fr,http://www.marches.securises.fr,,http://www.marches.securises.fr,http://www.marches.securises.fr,http://www.marches.securises.fr,False,True,,False,True
21-91679,UniHA GCS,13000222300027,,,FRK26,9 rue des Tuiliers,69003,Lyon,,(+33) 4-81-07-01-59,,(+33) 4-81-07-01-59,jean-christophe.gand@uniha.org,http://www.uniha.org,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=786448&orgAcronyme=x7c,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=786448&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=696844&orgAcronyme=x7c,,False,True,,True,False
21-91681,Centre Hospitalier de Boulogne sur Mer,None,,cellule marchés,FR,Rue Jacques Monod,62321,Boulogne sur mer,,(+33) 3-21-99-37-62,,(+33) 3-21-99-30-03,cellule-marches@ghtcotedopale.fr,http://www.ch-boulogne.fr,http://www.achatpublic.com,,,,,False,True,,False,True
21-91682,DEAL-976,None,"M. HUET Stéphane, DEAL DE MAYOTTE",,,TERRE PLEIN DE MTSAPERE BP 109,97600,Mamoudzou,,02-69-63-24-49,,,stephane.huet@developpement-durable.gouv.fr,,,,,,,False,False,,False,False
21-91683,Nièvre Habitat,None,Mme La Directrice Générale,,,1 rue Emile Zola,58000,Nevers,,,,,mp@nievrehabitat.com,http://www.ternum-bfc.fr,http://www.ternum-bfc.fr,,,,,False,False,,False,False
21-91685,OPH AUBERVILLIERS,None,,,FR106,122 rue André Karman,93300,Aubervilliers,,(+33) 1-48-11-54-40,,,marchepublic@oph-aubervilliers.fr,http://www.oph-aubervilliers.fr,,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=794639&orgAcronyme=b4i,http://www.maximilien.fr,http://www.maximilien.fr,False,True,,False,True
21-91686,COLLEGE SAINT POL ROUX,None,Julien TROTTIER,,,40 RUE DE BRUXELLES,29200,Brest,,02-98-45-02-08,,,ce.0290131k@ac-rennes.fr,,http://www.collegesaintpolroux-brest.ac-rennes.fr/,,,,,False,False,,False,False
21-91687,MINDEF/SCA/PFAF OUEST,13001539900012,,,FRH02,Bcrm de brest PFC BREST - sro CC20,29240,Brest cedex 9,,(+33) 2-98-14-88-05,,(+33) 2-98-22-24-23,maria.barthelemy@intradef.gouv.fr,http://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=768448&orgAcronyme=g7h,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,False,True,,False,True
21-91689,Voies navigables de France,None,"M. HARAT Philippe, Voies navigables de France",,,2 rue de la Quarantaine,69321,Lyon cedex 05,,,,,,,,,,,,False,False,,False,False
21-91690,Commune de Mantes la Jolie,None,M. FABRIS Arthur,,,31 rue Gambetta,78200,Mantes la jolie,,01-34-78-81-49,,,marchespublics@manteslajolie.fr,http://www.manteslajolie.fr/,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_gnwA5FRLxI,,,,,False,False,,False,False
21-91691,Ville d'Avion,None,le Maire d'Avion,,,Place Jacques Duclos,62210,Avion,,03-21-79-44-99,62210,,marchespublics@ville-avion.fr,http://www.ville-avion.fr,http://www.achatpublic.fr,,,,,False,False,,False,False
21-91692,CHU DE TOULOUSE,26310012500016,,,FRJ23,"Hôtel-Dieu Saint-Jacques 2, rue Viguerie TSA80035",31059,Toulouse cedex 9,,(+33) 5-61-77-84-77,,(+33) 5-61-77-85-16,cam@chu-toulouse.fr,http://www.chu-toulouse.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=789473&orgAcronyme=x7c,,False,True,,False,True
21-91693,Ville de Dinan,None,,,FRH01,21 rue du Marchix - Bp 44162,22104,Dinan,,(+33) 2-96-87-40-54,,,achatspublics@dinan.fr,http://www.dinan.fr/,http://www.megalisbretagne.org/,,http://www.megalisbretagne.org/,http://www.megalisbretagne.org/,,False,True,,False,True
21-91695,Bordeaux Métropole,None,M. le Président de Bordeaux Métropole,,,"28, Avenue Gustave Eiffel",33600,PESSAC,,,,,commandepublique.pts@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,https://marchespublics.bordeaux-metropole.fr,,,,,False,False,,False,False
21-91696,SYND INTERCOMMUNAL ADDUCTION EAU POTAB,None,VEGAS Robert,,,42 rue de Verdun,76720,Auffay,,02-35-34-29-41,,,spanc76@wanadoo.fr,,,,,,,False,False,,False,False
21-91698,Ville du Plessis-Robinson,None,Mme GOY FABIENNE,,,3 place de la Mairie,92350,Le plessis robinson,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-91699,CHU AMIENS PICARDIE,None,,,FRE23,"2, Place Victor Pauchet",80054,Amiens cedex 1,,,,,rouzot.lucie@chu-amiens.fr,https://www.marches-publics.gouv.fr/,,,,,,False,True,,False,True
21-91701,Ville de Marcq-en-Baroeul,None,"Mme Lecardez Catherine, Directrice des affaires juridiques",,,103 avenue Foch BP 4029,59700,Marcq en baroeul,,03-20-45-45-80,,,commandepublique@marcq-en-baroeul.fr,http://www.marcq-en-baroeul.org,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-91702,CHU AMIENS PICARDIE,None,,,FRE23,Place Victor Pauchet,80054,Amiens cedex 1,,,,,direction.achats-ght@chu-amiens.fr,https://www.marches-publics.gouv.fr/,,,,,,False,True,,False,True
21-91703,Université Paris 1 - Panthéon Sorbonne,None,"Mlle Caroline DIOT, Acheteur public",,,12 Place du Panthéon,75231,Paris cedex 5,,01-44-07-78-78,,01-44-07-76-95,marches@univ-paris1.fr,http://www.univ-paris1.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-91706,Collectivité européenne d'Alsace,None, Justine Bémer,,,Place du Quartier Blanc,67964,Strasbourg Cedex 9,,03-89-30-63-10,,,contact.execution@haut-rhin.fr,https://www.alsace.eu/,http://alsacemarchespublics.eu,,,,,False,False,,False,False
21-91707,ville de saint tropez,21830119000011,,,FRL05,Place de l'Hotel de Ville,83990,saint tropez,,,,,commande-publique@ville-sainttropez.fr,https://marches.local-trust.com/ville-sainttropez,,,https://marches.local-trust.com/ville-saint-tropez,https://marches.local-trust.com/ville-sainttropez,https://marches.local-trust.com/ville-sainttropez,False,True,,False,True
21-91708,SIDEN-SIAN NOREADE EAU,20001759800026,,M. le Président du SIDEN SIAN,FRE12,23 avenue de la Marne CS 90101,59443,Wasquehal cedex,,(+33) 3-20-66-44-23,,(+33) 3-20-80-25-22,marches@noreade.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021__AplsxMmpP,https://www.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021__AplsxMmpP,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021__AplsxMmpP,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021__AplsxMmpP,False,True,,False,True
21-91710,Etablissement Public Loire,None, marchés Service,,,2 Quai du Fort Alleaume - CS 55708,45057,Orléans Cedex,,02-46-47-03-21,,09-70-65-01-06,marches.eploire@eptb-loire.fr,http://www.eptb-loire.fr/,http://www.eptb-loire.fr/,,,,,False,False,,False,False
21-91711,Ville de Pontault-Combault,None,Service marchés publics,,,"107, avenue de la République",77347,Pontault-combault,,01-70-05-47-53,,01-70-05-49-01,marchespublics@pontault-combault.fr,http://www.maximilien.fr/,http://www.maximilien.fr/,,,,,False,False,,False,False
21-91712,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,26750045200672,,"Monsieur Renaud Cateland, Directeur",FR10,"Direction des Achats - Secteur Equipement - Logistique équipement - bureau 108 - 1er étage - 10, rue des Fossés Saint-Marcel",75005,Paris,,(+33) 1-46-69-92-53,,(+33) 1-46-69-92-57,logistique.equipements@eps.aphp.fr,http://ageps.aphp.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,,,False,True,,False,True
21-91716,CENTRE DE GESTION DE LA FPT,None,,Céline COURIAT,FRE23,"32, rue Lavalard CS 12604",80026,AMIENS CEDEX 1,,(+33) 3-22-80-43-78,,,c.couriat@cdg80.fr,http://www.cdg80.fr,http://www.synapse-entreprises.com,,https://www.synapse-entreprises.com,https://www.synapse-entreprises.com,,False,True,,False,True
21-91717,Université de la Réunion,None,,Service achats et marchés,FRY40,15 avenue rené cassin CS 92003,97744,Saint-denis cedex 9,,(+33) -02-62-93-80-54,,,marches@univ-reunion.fr,https://www.univ-reunion.fr/luniversite/marches-et-achats-publics,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=787951&orgAcronyme=f2h,https://www.marches-publics.gouv.fr,,False,True,,False,True
