BOAMP_AVIS_NUM,D_16_01_Renseignementscomplementaires_Commandeelectroniqueoui,D_16_02_Renseignementscomplementaires_Commandeelectroniquenon,D_16_03_Renseignementscomplementaires_Facturationelectroniqueoui,D_16_04_Renseignementscomplementaires_Facturationelectroniquenon,D_16_05_Renseignementscomplementaires_Paiementelectroniqueoui,D_16_06_Renseignementscomplementaires_Paiementelectroniquenon,D_16_07_Renseignementscomplementaires_Renscomplement,D_16_08_Renseignementscomplementaires_Proceduresrecoursprecision,D_16_09_Renseignementscomplementaires_Adressescomplementaires,D_16_09_01_Renseignementscomplementaires_Adressescomplementaires_Adresse,D_16_09_01_01_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type,D_16_09_01_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admintech,D_16_09_01_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admin,D_16_09_01_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Tech,D_16_09_01_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Renseignements,D_16_09_01_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Documents,D_16_09_01_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Envoyeroffres,D_16_09_01_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Instancerecours,D_16_09_01_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Organemediation,D_16_09_01_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Rensrecours,D_16_09_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Denomination,D_16_09_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codeidentnational,D_16_09_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Correspondant,D_16_09_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Contact,D_16_09_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Adresse,D_16_09_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Cp,D_16_09_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Ville,D_16_09_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Pays,D_16_09_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codenuts,D_16_09_01_11_Renseignementscomplementaires_Adressescomplementaires_Adresse_Tel,D_16_09_01_12_Renseignementscomplementaires_Adressescomplementaires_Adresse_Poste,D_16_09_01_13_Renseignementscomplementaires_Adressescomplementaires_Adresse_Fax,D_16_09_01_14_Renseignementscomplementaires_Adressescomplementaires_Adresse_Mel,D_16_09_01_15_Renseignementscomplementaires_Adressescomplementaires_Adresse_Url
21-159022,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,TRIBUNAL ADMINISTRATIF DE RENNES,17350005900014,,,3 CONT de la Motte,35000,Rennes,,,,,,,
21-159022,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,TRIBUNAL ADMINISTRATIF DE RENNES,17350005900014,,,3 CONT de la Motte,35000,Rennes,,,,,,,
21-159022,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,TRIBUNAL ADMINISTRATIF DE RENNES,17350005900014,,,3 CONT de la Motte,35000,Rennes,,,,,,,
21-159022,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_wz6OvzM60J
21-159023,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Melun,None,,,"43, rue du Général de Gaulle",77000,Melun,,,(+33) 1-60-56-66-30,,,greffe.ta-melun@juradm.fr,http://melun.tribunal-administratif.fr/
21-159023,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Comité consultatif interrégional de règlement amiable des litiges de Paris,None,,,"Préfecture de la région IDF, 5 rue Leblanc",75911,Paris,,,,,,,
21-159023,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Melun,None,,,"43, rue du Général de Gaulle",77000,Melun,,,(+33) 1-60-56-66-30,,,greffe.ta-melun@juradm.fr,http://melun.tribunal-administratif.fr/
21-159024,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Besançon,None,,,20 rue Charles Nodier,25000,Besançon,,,,,,,
21-159024,False,False,False,False,False,False,,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=867563&orgAcronyme=h8j
21-159027,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
21-159030,False,False,False,False,False,False, Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.,,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Besançon,None,,,30 rue Charles Nodier,25000,BESANCON,,,,,,,
21-159031,False,False,False,False,False,False,,"Référé précontractuel (article L. 521-1 et suivants du Code de justice administrative (CJA);- référé contractuel (article L. 551-13 et suivants du CJA);- recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique.",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,
21-159032,False,False,False,False,False,False,"Précisions concernant les recours susceptibles d'être introduits à l'encontre de la procédure ou du marché, ainsi que sur les délais d'introduction de ces recours : - Référé précontractuel prévu aux articles L. 551-1à L. 551-12 du code de justice administrative (CJA), pouvant être introduit depuis le début de la procédure de passation jusqu'à la signature du marché ;- Référé contractuel prévu aux articles L. 551-13 à L. 551-23 du CJA, pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA ;- Recours de pleine juridiction contestant la validité du marché dans un délai de 2 mois à compter de l'accomplissement des mesures de publicité appropriées au sens de la décision Département de Tarn-et-Garonne (CE, Ass., 4 avril 2014, no358994). Ce recours en contestation de validité peut être assorti d'une demande tendant, sur le fondement de l'article L. 521-1 du code de justice administrative, à la suspension de l'exécution du contrat.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,True,False,False,False,False,False,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=entreprise.Entreprise
21-159032,False,False,False,False,False,False,"Précisions concernant les recours susceptibles d'être introduits à l'encontre de la procédure ou du marché, ainsi que sur les délais d'introduction de ces recours : - Référé précontractuel prévu aux articles L. 551-1à L. 551-12 du code de justice administrative (CJA), pouvant être introduit depuis le début de la procédure de passation jusqu'à la signature du marché ;- Référé contractuel prévu aux articles L. 551-13 à L. 551-23 du CJA, pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA ;- Recours de pleine juridiction contestant la validité du marché dans un délai de 2 mois à compter de l'accomplissement des mesures de publicité appropriées au sens de la décision Département de Tarn-et-Garonne (CE, Ass., 4 avril 2014, no358994). Ce recours en contestation de validité peut être assorti d'une demande tendant, sur le fondement de l'article L. 521-1 du code de justice administrative, à la suspension de l'exécution du contrat.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,True,False,False,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=entreprise.Entreprise
21-159032,False,False,False,False,False,False,"Précisions concernant les recours susceptibles d'être introduits à l'encontre de la procédure ou du marché, ainsi que sur les délais d'introduction de ces recours : - Référé précontractuel prévu aux articles L. 551-1à L. 551-12 du code de justice administrative (CJA), pouvant être introduit depuis le début de la procédure de passation jusqu'à la signature du marché ;- Référé contractuel prévu aux articles L. 551-13 à L. 551-23 du CJA, pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA ;- Recours de pleine juridiction contestant la validité du marché dans un délai de 2 mois à compter de l'accomplissement des mesures de publicité appropriées au sens de la décision Département de Tarn-et-Garonne (CE, Ass., 4 avril 2014, no358994). Ce recours en contestation de validité peut être assorti d'une demande tendant, sur le fondement de l'article L. 521-1 du code de justice administrative, à la suspension de l'exécution du contrat.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Bordeaux,None,,,9 rue Tastet CS 21490,33000,Bordeaux,,,,,,,http://bordeaux.tribunal-administratif.fr/
21-159032,False,False,False,False,False,False,"Précisions concernant les recours susceptibles d'être introduits à l'encontre de la procédure ou du marché, ainsi que sur les délais d'introduction de ces recours : - Référé précontractuel prévu aux articles L. 551-1à L. 551-12 du code de justice administrative (CJA), pouvant être introduit depuis le début de la procédure de passation jusqu'à la signature du marché ;- Référé contractuel prévu aux articles L. 551-13 à L. 551-23 du CJA, pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA ;- Recours de pleine juridiction contestant la validité du marché dans un délai de 2 mois à compter de l'accomplissement des mesures de publicité appropriées au sens de la décision Département de Tarn-et-Garonne (CE, Ass., 4 avril 2014, no358994). Ce recours en contestation de validité peut être assorti d'une demande tendant, sur le fondement de l'article L. 521-1 du code de justice administrative, à la suspension de l'exécution du contrat.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Bordeaux,None,,,9 rue Tastet CS 21490,33000,Bordeaux,,,,,,,http://bordeaux.tribunal-administratif.fr/
21-159032,False,False,False,False,False,False,"Précisions concernant les recours susceptibles d'être introduits à l'encontre de la procédure ou du marché, ainsi que sur les délais d'introduction de ces recours : - Référé précontractuel prévu aux articles L. 551-1à L. 551-12 du code de justice administrative (CJA), pouvant être introduit depuis le début de la procédure de passation jusqu'à la signature du marché ;- Référé contractuel prévu aux articles L. 551-13 à L. 551-23 du CJA, pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA ;- Recours de pleine juridiction contestant la validité du marché dans un délai de 2 mois à compter de l'accomplissement des mesures de publicité appropriées au sens de la décision Département de Tarn-et-Garonne (CE, Ass., 4 avril 2014, no358994). Ce recours en contestation de validité peut être assorti d'une demande tendant, sur le fondement de l'article L. 521-1 du code de justice administrative, à la suspension de l'exécution du contrat.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,True,False,False,False,False,,None,,,,None,,,,,,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=867478&orgAcronyme=f2h
21-159033,True,False,True,False,False,True,"Le retrait du dossier de consultation des entreprises, les questions des candidats et le dépôt des réponses à cette consultation s'effectuent sur la plateforme dématérialisée de la Région Réunion https://marches-publics.regionreunion.com /consultation 20210210.L'heure de la date limite de la réception des offres est basée sur l'heure de la Réunion ( GMT+4). Les entreprises n'ont plus l'obligation de s'identifier sur la plateforme dématérialisée de la Région Réunion lors du retrait du DCE, mais en l'absence d'identification, le candidat ne pourra recevoir les informations sur la consultation.Dans le respect des procédures anti-corruption instaurées à la Région Réunion, les échanges entre les opérateurs économiques susceptibles de candidater au présent marché sont régis par les principes de transparence et d'égalité de traitement entre les candidats. Ainsi, le seul mode de communication autorisé et ayant pour finalité de préciser ou expliciter les éléments du dossier de consultation est un courriel transmis à la plate forme dématérialisée de la Région Réunion. Les appels téléphoniques ayant pour objet une assistance technique sont acceptés.Les offres papier ne sont plus prises en compte.Les réponses sont transmises uniquement par voie dématérialisée sur la plateforme https://marches-publics.regionreunion.com / accéder à la consultation 20210210/ onglet 3 dépôt. L'outil de signature électronique à utiliser est le format PADES ou CADES ou XADES.La signature électronique n'est pas obligatoire pour la remise des offres mais elle sera exigée en cas d'attribution du marché.Le Dossier Consultation des Entreprises (DCE) est disponible par téléchargement sur la plateforme dématérialisée de la Région Réunion https://marches-publics.regionreunion.com.Les entreprises n'ont plus l'obligation de s'identifier sur la plateforme dématérialisée de la Région Réunion lors du retrait du DCE, mais nous attirons l'attention du candidat sur le fait que l'absence d'identification implique l'impossibilité pour la Collectivité de l'alerter sur les éventuelles modifications apportées au DCE en cours de consultation.. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.","Recours en référé pré-contractuel : articles L 551-1et suivants et R. 551-1 et suivants du code de justice administrative peut être intenté jusqu'à la signature du marché, soit au plus tôt 16 jours à compter de la date d'envoi au soumissionnaire de la décision de rejet ; Recours en référé contractuel visé aux articles L 551-13 et suivants et R 551-7 et suivants du code de justice administrative peut être intenté soit dans le délai de trente et un jours à compter de la publication de l'avis d'attribution du marché soit, en l'absence d'avis d'attribution, dans le délai de 6 mois à compter du lendemain du jour de la conclusion du contrat. Recours au fond articles R 421-1 et suivants du code de justice administrative,dans le délai de deux mois : soit à compter de la notification de la décision de rejet , soit à compter de la publication de l'avis d'attribution.",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal Administratif de Saint-Denis,None,,,27 rue Félix Guyon - CS 61 107,97404,Saint denis cedex,,,(+26)2- 2-62-92-43-60,,,greffe.ta-st-denis-de-la-reunion@juradm.fr,
21-159033,True,False,True,False,False,True,"Le retrait du dossier de consultation des entreprises, les questions des candidats et le dépôt des réponses à cette consultation s'effectuent sur la plateforme dématérialisée de la Région Réunion https://marches-publics.regionreunion.com /consultation 20210210.L'heure de la date limite de la réception des offres est basée sur l'heure de la Réunion ( GMT+4). Les entreprises n'ont plus l'obligation de s'identifier sur la plateforme dématérialisée de la Région Réunion lors du retrait du DCE, mais en l'absence d'identification, le candidat ne pourra recevoir les informations sur la consultation.Dans le respect des procédures anti-corruption instaurées à la Région Réunion, les échanges entre les opérateurs économiques susceptibles de candidater au présent marché sont régis par les principes de transparence et d'égalité de traitement entre les candidats. Ainsi, le seul mode de communication autorisé et ayant pour finalité de préciser ou expliciter les éléments du dossier de consultation est un courriel transmis à la plate forme dématérialisée de la Région Réunion. Les appels téléphoniques ayant pour objet une assistance technique sont acceptés.Les offres papier ne sont plus prises en compte.Les réponses sont transmises uniquement par voie dématérialisée sur la plateforme https://marches-publics.regionreunion.com / accéder à la consultation 20210210/ onglet 3 dépôt. L'outil de signature électronique à utiliser est le format PADES ou CADES ou XADES.La signature électronique n'est pas obligatoire pour la remise des offres mais elle sera exigée en cas d'attribution du marché.Le Dossier Consultation des Entreprises (DCE) est disponible par téléchargement sur la plateforme dématérialisée de la Région Réunion https://marches-publics.regionreunion.com.Les entreprises n'ont plus l'obligation de s'identifier sur la plateforme dématérialisée de la Région Réunion lors du retrait du DCE, mais nous attirons l'attention du candidat sur le fait que l'absence d'identification implique l'impossibilité pour la Collectivité de l'alerter sur les éventuelles modifications apportées au DCE en cours de consultation.. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.","Recours en référé pré-contractuel : articles L 551-1et suivants et R. 551-1 et suivants du code de justice administrative peut être intenté jusqu'à la signature du marché, soit au plus tôt 16 jours à compter de la date d'envoi au soumissionnaire de la décision de rejet ; Recours en référé contractuel visé aux articles L 551-13 et suivants et R 551-7 et suivants du code de justice administrative peut être intenté soit dans le délai de trente et un jours à compter de la publication de l'avis d'attribution du marché soit, en l'absence d'avis d'attribution, dans le délai de 6 mois à compter du lendemain du jour de la conclusion du contrat. Recours au fond articles R 421-1 et suivants du code de justice administrative,dans le délai de deux mois : soit à compter de la notification de la décision de rejet , soit à compter de la publication de l'avis d'attribution.",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal Administratif de Saint-Denis,None,,,27 rue Félix Guyon - CS 61 107,97404,Saint denis cedex,,,(+26)2- 2-62-92-43-60,,,greffe.ta-st-denis-de-la-reunion@juradm.fr,
21-159034,False,False,False,False,False,False,"La valeur totale du marché correspond au montant simulé sur la durée totale du marché. Les pièces du marché sont consultables, dans les conditions dudroit commun (notamment sous réserve de la préservation des intérêts commerciaux de l'entreprise attributaire) sur demande écrite à: Région Grand Est - direction de l'achat Public - 1, Place Gabriel Hocquard - cs 81004 - 57 036 Metz Cedex 1. Date d'envoi du présent avis au JOUE et au BOAMP : 3 décembre 2021.","Le candidat peut, s'il le souhaite, exercer devant le tribunal administratif compétent : - un référé précontractuel, depuis le début de la procédure de passation jusquà la signature du contrat (article L 551-1 et suivants et R 551-1 du code de justice administrative) ; - un référé contractuel dans un délai de 31 jours à compter de la publication d'un avis d'attribution, ou à défaut de la publication, 6 mois à compter de la signature du contrat (articles L551-13 et suivants et R551-7 et suivants) ; - un recours en annulation contre le marché dans les 2 mois suivant la date à laquelle la conclusion du contrat a été rendue publique ; - un recours pour excès de pouvoir contre la décision de rejet de l'offre dans un délai de 2 mois à compter de la notification de la décision de rejet et jusqu'à la signature du marché (articles R 421-1 à R421-7 du code de justice administrative).",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal Administratif de Strasbourg,None,,,31 avenue de la Paix,67070,Strasbourg,,,(+33) 3-88-21-23-23,,,greffe.ta-strasbourg@juradm.fr,
21-159035,False,False,False,False,False,False,"Précision : Les délais d'exécution courent à compter de la notification. - Modalités de retrait des documents : via le profil acheteur du CD40 (https://www.landespublic.fr). - Les documents du DCE sont disponibles par voie electronique. - La remise des offres est subordonnée à la visite des lieux d'exécution des marchés. - Autres renseignements complémentaires : - La valeur totale estimée : 15 000 000 euro(s) HT -Rubrique : II 1.5) : - Précisions: - La durée de validité de l'accord-cadre est la période à l'intérieur de laquelle les bons de commande peuvent être émis. - Elle est fixée à compter de la notification du marché jusqu'au 31/12/2022. - Le délai d'exécution des prestations est fixé par le pouvoir adjudicateur dans chaque bon de commande. - Modalités de retrait des documents : via le profil acheteur du CD40 (https://www.landespublic.fr). - - Les documents du DCE sont disponibles par voie electronique. - Autres renseignements - complémentaires : - -Les prestations donnent lieu à un accord-cadre à bons de commande sans minimum et avec maximum, en application de l'article R2162-2 alinéa 2 du Code de la commande publique. - - Les variantes à l'initiative du candidat sont autorisées. - - Ils doivent également remettre une offre pour la solution de base. Les exigences minimales que les variantes doivent respecter et les modalités de leur présentation sont les suivantes : - -toutes les propositions, comportant un taux minimum de 20% d'agrégats d'enrobés seront étudiées y compris les propositions de retraitement en place des chaussées. - -fournir toutes les épreuves de convenances (1 à 4) si la proposition n'est pas normée. - -respecter les recommandations et règlementations existantes pour la réalisation des travaux. - -le candidat veillera à présenter des propositions homogènes et réalisables pour l'ensemble des chantiers d'un lot, dans le cas contraire, à identifier clairement dans l'offre lafaisabilité par chantier. - Les variantes porteront sur la technique de mise en oeuvre et/ou la formulation utilisée indépendamment du lieu de fabrication des produits. - Le prestataire qui proposera une solution de base et une ou des variantes devra renseigner un AE pour la solution de Base et un AE spécifique pour chaque variante proposée. - Toute variante ne respectant pas l'ensemble des conditions énumérées dans les paragraphes ci-avant entrainera l'irrégularité de l'offre variante correspondante et donc son élimination. - La remise des offres est subordonnée à la visite des lieux d'exécution de l'accord-cadre afin que l'entreprise réponde au mieux à la consultation en ayant pleinement connaissance des conditions de réalisation des travaux. Une attestation de visite sera remise par l'unité territoriale et devra être jointe à l'offre. (Liste des sections à traiter en annexe au CCTP) - Coordonnées des Unités Territoriales Départementales : (cf Article 1.1 du CCTP) - Morcenx 49 Avenue G. Nelson - 40110 MORCENX 05.58.07.80.35 - Tartas 505 rue de Chanzy - 40400 TARTAS 05.58.73.40.70 - Villeneuve-de-Marsan Chemin de Capot - 40190 VILLENEUVE 05.58.45.21.06 - Saint-Sever Lot. de Péré - 40500 SAINT-SEVER 05.58.76.01.36 - Soustons 15 rue de Moscou - 40140 SOUSTONS 05.58.41.15.20 - Tartas 2x2 voies 505 rue de Chanzy - 40400 TARTAS 05.58.73.38.64. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.","Possibilité d'introduire : - un référé pré-contractuel (CJA art.L.551-1 et S.) - un référé contractuel (CJA art.L551-13 et S.)- un recours en contestation de validité du contrat, issu de la jurisprudence 'Tarn et Garonne', qui peut être exercé par les tiers au contrat, sans considération de leur qualité, dans un délai de 2 mois à compter des mesures de publicité appropriées",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Pau,None,,,"Tribunal administratif de Pau Villa Noulibos 50, Cours Lyautey",64010,Pau cedex,,,(+33) 5-59-84-94-40,,(+33) 5-59-02-49-93,greffe.ta-pau@juradm.fr,http://pau.tribunal-administratif.fr/
21-159035,False,False,False,False,False,False,"Précision : Les délais d'exécution courent à compter de la notification. - Modalités de retrait des documents : via le profil acheteur du CD40 (https://www.landespublic.fr). - Les documents du DCE sont disponibles par voie electronique. - La remise des offres est subordonnée à la visite des lieux d'exécution des marchés. - Autres renseignements complémentaires : - La valeur totale estimée : 15 000 000 euro(s) HT -Rubrique : II 1.5) : - Précisions: - La durée de validité de l'accord-cadre est la période à l'intérieur de laquelle les bons de commande peuvent être émis. - Elle est fixée à compter de la notification du marché jusqu'au 31/12/2022. - Le délai d'exécution des prestations est fixé par le pouvoir adjudicateur dans chaque bon de commande. - Modalités de retrait des documents : via le profil acheteur du CD40 (https://www.landespublic.fr). - - Les documents du DCE sont disponibles par voie electronique. - Autres renseignements - complémentaires : - -Les prestations donnent lieu à un accord-cadre à bons de commande sans minimum et avec maximum, en application de l'article R2162-2 alinéa 2 du Code de la commande publique. - - Les variantes à l'initiative du candidat sont autorisées. - - Ils doivent également remettre une offre pour la solution de base. Les exigences minimales que les variantes doivent respecter et les modalités de leur présentation sont les suivantes : - -toutes les propositions, comportant un taux minimum de 20% d'agrégats d'enrobés seront étudiées y compris les propositions de retraitement en place des chaussées. - -fournir toutes les épreuves de convenances (1 à 4) si la proposition n'est pas normée. - -respecter les recommandations et règlementations existantes pour la réalisation des travaux. - -le candidat veillera à présenter des propositions homogènes et réalisables pour l'ensemble des chantiers d'un lot, dans le cas contraire, à identifier clairement dans l'offre lafaisabilité par chantier. - Les variantes porteront sur la technique de mise en oeuvre et/ou la formulation utilisée indépendamment du lieu de fabrication des produits. - Le prestataire qui proposera une solution de base et une ou des variantes devra renseigner un AE pour la solution de Base et un AE spécifique pour chaque variante proposée. - Toute variante ne respectant pas l'ensemble des conditions énumérées dans les paragraphes ci-avant entrainera l'irrégularité de l'offre variante correspondante et donc son élimination. - La remise des offres est subordonnée à la visite des lieux d'exécution de l'accord-cadre afin que l'entreprise réponde au mieux à la consultation en ayant pleinement connaissance des conditions de réalisation des travaux. Une attestation de visite sera remise par l'unité territoriale et devra être jointe à l'offre. (Liste des sections à traiter en annexe au CCTP) - Coordonnées des Unités Territoriales Départementales : (cf Article 1.1 du CCTP) - Morcenx 49 Avenue G. Nelson - 40110 MORCENX 05.58.07.80.35 - Tartas 505 rue de Chanzy - 40400 TARTAS 05.58.73.40.70 - Villeneuve-de-Marsan Chemin de Capot - 40190 VILLENEUVE 05.58.45.21.06 - Saint-Sever Lot. de Péré - 40500 SAINT-SEVER 05.58.76.01.36 - Soustons 15 rue de Moscou - 40140 SOUSTONS 05.58.41.15.20 - Tartas 2x2 voies 505 rue de Chanzy - 40400 TARTAS 05.58.73.38.64. Date d'envoi du présent avis au JOUE et au BOAMP : 2 décembre 2021.","Possibilité d'introduire : - un référé pré-contractuel (CJA art.L.551-1 et S.) - un référé contractuel (CJA art.L551-13 et S.)- un recours en contestation de validité du contrat, issu de la jurisprudence 'Tarn et Garonne', qui peut être exercé par les tiers au contrat, sans considération de leur qualité, dans un délai de 2 mois à compter des mesures de publicité appropriées",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,True,False,False,False,False,False,DEPARTEMENT DES LANDES,None,,Laurence DEVENDEVILLE,Département des Landes Direction de la Commande Publique Service Aménagement 23 rue Victor Hugo,40025,Mont-de-Marsan Cedex,,FRI13,(+33) 5-58-05-40-07,,(+33) 5-58-05-41-82,laurence.devendeville@landes.fr,http://www.landes.fr
