BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-66027,Syndicat Mixte Lys Audomarois,25620376100091,,,FRE12,177 rue de Therouanne,62500,Saint Omer,,(+33) 3-21-12-10-33,,,valerieroussel@smla.fr,http://smla.fr,http://www.marches-publics.info/,,,,,False,True,,False,True
21-66028,Pole emploi Auvergne Rhone Alpes,None,"Mme LEGRAS Laurence, Pôle Emploi Auvergne - Rhône - Alpes",,,13 rue Crépet - CS 70402,69364,Lyon cedex 07,,,,,achatsmarches.ara@pole-emploi.fr,,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-66029,Régie des Eaux du Pays Bastiais,None, ACQUA PUBLICA REPB,,,"Route Maréchal Juin, Clos mimosas Bat 3, CS 30097",20291,Bastia,,04-95-32-20-20,,,direction@acquapublica.fr,http://www.acquapublica.fr/,http://www.agysoft.marches-publics.info,,,,,False,False,,False,False
21-66030,S.E. de la Charente-Maritime,None,,,FRI32,Z.I. de l'Ormeau de Pied - 3 rue du Clos Fleuri - CS 60518,17119,SAINTES Cedex,,(+33) 5-46-74-82-20,,,marches@sdeer17.fr,https://marches-securises.fr,,,https://marches-securises.fr,https://marches-securises.fr,,False,True,,False,True
21-66031,Centre Hospitalier de Lens,None," DONIUS Bruno, Directeur Général",,,99 Route de La Bassée,62307,Lens,,,,,correspondre@aws-france.com,https://www.ght-artois.fr/,https://marches-publics.info/,,,,,False,False,,False,False
21-66032,APHM,None," ARNAUD Jean Olivier, DG",,,80 rue Brochier,13292,MARSEILLE,,,,,correspondance@aws-france.com,http://fr.ap-hm.fr/,http://marchespublics.ght13.fr/,,,,,False,False,,False,False
21-66033,Ville de l'Horme,None, Mairie de l'Horme,,,Cours Marin BP 10,42152,L'HORME,,04-77-22-12-09,,,marche.public@ville-horme.fr,http://www.ville-horme.fr,http://www.ville-horme.fr,,,,,False,False,,False,False
18-16305,Association EPAF,None," Mmes Lefebvre, Duchatel et Guilleray",,,Tour Cityscope - 3 rue Franklin - CS 70040,93108,Montreuil cedex,,01-71-89-68-61,,,marchespublics@epafvacances.fr,http://epaf.e-marchespublics.com,http://epaf.e-marchespublics.com,,,,,False,False,,False,False
21-66035,CA D EPINAL,None,,Thomas PEIGNARD,FRF34,4 rue Louis Meyer,88190,Golbey,,,,,thomas.peignard@agglo-epinal.fr,http://www.agglo-epinal.fr,http://www.xmarches.fr,,,,,False,True,,False,True
21-66036,Université Savoie Mont Blanc,None,"Mme ANZALLO Isabelle, Université de Savoie",,,27 rue Marcoz BP1104,73011,Chambéry cedex,,04-79-75-83-89,,04-79-75-91-43,service.achats-marches@univ-smb.fr,https://www.univ-smb.fr,,,,,,False,False,,False,False
21-66037,Région Normandie,None,,,FRD,Place Reine Mathilde Cedex 01 CS 50523,14035,CAEN,,(+33) 1-02-31-06-98-15,,,sdm-caen@normandie.fr,http://marchespublics.normandie.fr,http://marchespublics.normandie.fr,http://marchespublics.normandie.fr,http://marchespublics.normandie.fr,,,False,True,,False,True
21-66038,Ville de Provins,None,,Mr le Maire,FR102,CS 60405,77487,Provins cedex,,(+33) 1-64-60-38-32,,(+33) 1-64-60-38-27,marches.publics@mairie-provins.fr,http://www.mairie-provins.fr/muse_OK/index.html,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,http://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_p1kYgNgFBu,,False,True,,False,True
21-66039,Département du Val de Marne,None,,,FR107,M. Le Président du Conseil départemental - Direction de la communication,94054,Créteil cedex,,,,,safcom-marche@valdemarne.fr,https://www.valdemarne.fr,http://www.maximilien.fr,,,,,False,True,,False,True
21-66040,SPM - DSAF - BCP,FR10,,Monsieur DIOUCK Malick,FR101,20 rue de Ségur,75007,Paris,,(+33) 1-42-75-80-00,,,bam.oe@pm.gouv.fr,https://dsaf.pm.ader.gouv.fr/portail/,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-66042,UPHF Hauts De France,None,,,FRE1,,None,Valenciennes,,,,,julie.boulinguiez@uphf.fr,http://www.marches-publics.gouv.fr/,http://www.marches-publics.gouv.fr/,,,,,False,True,,False,True
21-66043,METROPOLE EUROPEENNE DE LILLE,20009320100016,,Yamina OUAZRI,FRE11,"Direction de la Commande Publique - CSP Technique Services urbains, 1 rue du Ballon - CS 50749",59034,Lille cedex,,(+33) 3-20-21-29-94,,,marches.services.urbains@lillemetropole.fr,http://www.lillemetropole.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
21-66044,Agence nationale cohésion territoires,None,,,FR101,"20 avenue de Ségur, TSA 10717",75334,Paris cedex 7,,(+33) 1-85-58-63-41,,,sebastien.cousin@anct.gouv.fr,http://Agence-cohesion-territoires.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=759914&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=759914&orgAcronyme=d4t,,False,True,,False,True
21-66045,Ville de Puteaux,None,,MAIRIE DE PUTEAUX Service des marchés publics Bureau 1.47,FR105,"131, rue de la République",92800,Puteaux,,(+33) 1-46-92-96-72,,,marchespublics@mairie-puteaux.fr,http://www.mairie-puteaux.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_mvGw1EgdYJ,https://www.achatpublic.com,https://www.achatpublic.com,False,True,,False,True
21-66046,SOC PUB LOCALE EFFICACITE ENERGETIQUE,None,,SPL OSER 5 RUE EUGENE FAURE 38000 GRENOBLE,FRK26,Mandataire du maître d'ouvrage : SPL OSER 5 RUE EUGENE FAURE 38000 GRENOBLE,38000,GRENOBLE,,(+33) 4-76-22-55-34,,,contacts.spl@spl-oser.fr,https://marchespublics.auvergnerhonealpes.eu/,https://spl-oser.fr/,,,,,False,True,,False,True
21-66047,Mairie de Divion,None, TREVISSOI RENATO,,,1 RUE PASTEUR,62460,DIVION,,03-21-64-55-78,,,rtrevissoi@ville-divion.fr,,,,,,,False,False,,False,False
21-66048,MAIRIE DE LAQUEUILLE,None, ROUEL AURORE,,,166 ROUTE DU PUY DE DOMELE BOURG,63820,LAQUEUILLE,,04-73-22-01-02,,,mairie.laqueuille@wanadoo.fr,https://www.laqueuille.fr/,,,,,,False,False,,False,False
21-66049,commune de ROUMOULES,None,"M. Megis Gilles, Maire",,,"34, rue Grande",04500,ROUMOULES,,04-92-77-85-02,,,mairie-roumoules@wanadoo.fr,,http://www.klekoon.com,,,,,False,False,,False,False
21-66050,Ville de Paris,None,,,FR101,"Direction des Finances et des Achats - Sous-direction des Achats - Service Achat 2 - Fournitures et Prestations pour les Parisiens - 7, avenue de la Porte d'Ivry",75013,Paris,,,,,dfa-bm2@paris.fr,https://www.paris.fr,https://marches.maximilien.fr/,,,,,False,True,,False,True
21-66051,S.G.A.P. SUD-EST,None,"Mme SOUNDIRAM, Ministère de l'Intérieur - Secrétariat Général pour l'Administration du Ministère de l'Intérieur",,,215 rue André Philip,69421,Lyon cedex 03,,04-37-91-30-00,,,,,,,,,,False,False,,False,False
21-66052,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,None,,,FR101,1 avenue claude vellefaux,75475,Paris,,(+33) 1-42-49-92-83,,,jean-baptiste.tolsa@aphp.fr,https://www.aphp.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=759909&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=759909&orgAcronyme=x7c,,False,True,,False,True
21-66053,UPHF Hauts De France,None,,,FRE,,None,Valenciennes,,,,,julie.boulinguiez@uphf.fr,http://www.marches-publics.gouv.fr/,,,,,,False,True,,False,True
21-66054,MINARM/DGA/DO/S2A,15200039400014,Acheteur négociateur,Ne pas déposer les plis et les questions sur l'adresse électronique ci-après. Voir la rubrique VI.3) 3) infra pour les modalités de transmissions des plis,,Ministère des armées - Direction générale de l'armement - Direction des opérations - Service des achats d'armement / division achats Bourges - Rocade Est - Échangeur de Guerry -,18021,Bourges Cedex,,,,,dga-do-s2a.avis-boamp.fct@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
21-66055,PNR du Verdon,25040107200047,,,FRL,Domaine de Valx,04360,Moustiers Sainte Marie,,(+33) 4-92-74-68-00,,,zhidalgo@parcduverdon.fr,http://parcduverdon.fr/,http://parcduverdon.e-marchespublics.com,,http://parcduverdon.e-marchespublics.com,http://parcduverdon.e-marchespublics.com,,False,True,,False,True
21-66056,SODEAL,37831761400063,,,FR,21 COURS DES GENTILSHOMMES,34300,Le CAP D'AGDE,,,,,christelle.jalabert@sodeal.fr,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com/7058701,https://demat.centraledesmarches.com/7058701,,,False,True,,False,True
21-66057,VetAgro Sup,None,"M. Publics Marché, VetAgro Sup",,,1 avenue Bourgelat,69280,Marcy l'etoile,,04-78-87-27-41,,,,http://www.vetagro-sup.fr,,,,,,False,False,,False,False
21-66058,Université Sorbonne Paris Nord,None,SAJIMA Marchés Publics,,,Université Paris XIII,93430,Villetaneuse,,,,,sajima@univ-paris13.fr,https://www.univ-paris13.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
21-66059,Mairie de Saint Trivier de Courtes,None,"M. Michel BRUNET, Maire",,,111 grande rue,01560,Saint trivier de courtes,,04-74-30-70-32,,,mairie@stdc.fr,,https://marchespublics.ain.fr,,,,,False,False,,False,False
21-66060,Département des Pyrénées-Atlantiques,None,,,FRI15,"DGAPID - S.E.P.I. - Hôtel du Département - 64, avenue Jean Biray",64058,Pau cedex 9,,,,,olivier.curutchet@le64.fr,http://www.eadministration.lafibre64.fr,http://www.eadministration.lafibre64.fr,,,,,False,True,,False,True
21-66062,UPHF Hauts De France,None,,,FRE,,None,Valenciennes,,,,,julie.boulinguiez@uphf.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-66063,CA SAUMUR VAL DE LOIRE,None,,Service Commandes Publiques,FRG02,CS 54030,49408,Saumur Cedex,,(+33) 2-41-40-45-65,,,commandes.publiques@agglo-saumur.fr,http://www.saumurvaldeloire.fr,https://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
21-66064,Agglomération Région de Compiègne,None,Service Partagé Commande Publique,,,place de l'hôtel de ville,60321,compiegne cedex,,,,,service.marches@agglo-compiegne.fr,,https://marches-agglo-compiegne.safetender.com,,,,,False,False,,False,False
21-66066,DGA Intelligence technique économique,None,"M. EVENO Christophe, DGA Intelligence technique et économique",Christophe EVENO,,Rue du général Olry,16021,Angouleme cedex,,05-45-37-18-54,,,christophe.eveno@intradef.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-66067,Ville des Abymes,21971101700018,,Direction de la commande publique via marches-securises.fr,FRY1,Rue Achille René Boisneuf,97139,Les Abymes,,(+33) 5-90-93-80-80,,(+33) 5-90-93-80-83,dcp@ville-des-abymes.fr,https://www.ville-abymes.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
21-66068,SGAP de Marseille,None,,,FRL04,"299, chemin de Sainte-Marthe CS90495",13311,Marseille cedex 14,,,,,gwenaelle.castejon@interieur.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=739558&orgAcronyme=g6l,,,,,,False,True,,False,True
21-66069,Etablissement public foncier Bretagne,None,M. CAVÉ Romain,,,"72, Boulevard Albert 1er CS90721",35207,Rennes,,02-99-86-74-42,,,romain.cave@epfbretagne.fr,https://www.epfbretagne.fr,https://www.megalis.bretagne.bzh,,,,,False,False,,False,False
21-66070,CCI de Rouen,None,"Mme PLASSARD Aurelie, Chargée de commande publique",,,20 passage de la Luciline,76007,Rouen cedex 1,,02-35-14-37-32,,,aurelie.plassard@normandie.cci.fr,,,,,,,False,False,,False,False
21-66071,SGAP de Marseille,None,,,FRJ13,"299, chemin de Sainte-Marthe",13313,Marseille cedex 14,,,,,gladys.pischedda@interieur.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=757284&orgAcronyme=g6l,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=757284&orgAcronyme=g6l,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=757284&orgAcronyme=g6l,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=757284&orgAcronyme=g6l,False,True,,False,True
21-66072,Ville de Chelles,None,"M. RABASTE Brice, Maire de Chelles",Direction de la Commande Publique,,Parc du Souvenir Emile Fouchard,77505,Chelles cedex,,01-64-72-85-66,,,dcp@chelles.fr,http://www.chelles.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-66073,REGION CENTRE VAL DE LOIRE,None," BONNEAU François, Président",,,"Direction des Achats et des Services Juridiques, CS 94117, 9 rue Saint Pierre Lentin",45041,ORLEANS,,02-38-70-30-30,,,dasj-marchespublics@regioncentre.fr,https://www.centre-valdeloire.fr/,http://achats.regioncentre-valdeloire.fr,,,,,False,False,,False,False
21-66074,Ville de Metz,21570463600012,,,FRF33,Place d'Armes,57036,Metz,,,,,marchespublics@metzmetropole.fr,http://metz.fr/,http://www.marches-publics.info/accueil.htm,,http://www.marches-publics.info/accueil.htm,http://www.marches-publics.info/accueil.htm,,False,True,,False,True
21-66076,Conseil Général d'Indre et Loire,None, le Président du Conseil départemental,,,Place de la Préfecture,37927,Tours,,02-47-31-42-74,,02-47-31-43-75,commande-publique@departement-touraine.fr,http://www.touraine.fr,http://www.touraine.fr,,,,,False,False,,False,False
21-66077,Société Aéroports de la Côte d'Azur,None,Département Achats,,,Rue Costes et Bellonte,06206,NICE Cedex 3,,,06206,,achats@cote-azur.aeroport.fr,https://achats.nice.aeroport.fr/,,,,,,False,False,,False,False
21-66078,Commune de Vindry sur Turdine,None," PRADEL Christian, Maire",,,"5 Place Jean XXIII, Pontcharra sur Turdine",69490,Vindry sur Turdine,,04-74-05-61-03,,04-74-05-90-95,mairie@vindrysurturdine.fr,http://www.vindrysurturdine.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-66079,Agence Nationale des Titres Sécurisés,None,,,FRF2,18 rue Irénée Carré,08000,Charleville mézières,,(+33) 1-56-54-50-08,,(+33) 1-56-54-50-25,ants-marches@interieur.gouv.fr,https://ants.gouv.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=759904&orgAcronyme=g6l,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=759904&orgAcronyme=g6l,,False,True,,False,True
21-66080,Conseil général de l'Essonne,None,M. Président Le,,,Hôtel du Département - Boulevard de France - Evry-Courcouronnes,91012,Evry cedex,,,,,,http://Essonne.fr,http://Maximilien.fr,,,,,False,False,,False,False
21-66081,Conseil départemental du Pas-de-Calais,None,M. le président du Conseil départemental,,,hôtel du Département Rue Ferdinand Buisson,62018,Arras cedex 9,,03-21-21-67-30,,,,,https://marchespublics596280.fr,,,,,False,False,,False,False
21-66083,COMMUNE DE VAULX EN VELIN,None,"Mme Geoffroy Hélène, la Maire",,,"Place de la Nation, CS40002",69518,Vaulx en Velin cedex,,,,,correspondre@aws-france.com,http://www.vaulx-en-velin.net/,https://www.marches-publics.info/,,,,,False,False,,False,False
21-66086,Régie Dépt Passages d'Eau de Vendée,None," L'ALEXANDRE Marc, Directeur Général",,,"Gare maritime, Port Fromentine",85550,LA BARRE DE MONTS,,02-51-49-59-73,,,secretariat@yeu-continent.fr,http://www.yeu-continent.fr,,,,,,False,False,,False,False
21-66088,commune de fruges,None,campion michel,,,place du général de Gaulle,62310,Fruges,,03-21-04-40-76,,,michel.campion-dgs@mairiedefruges.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
21-66090,COMMUNE DE VARS,21050177100013,,,FRL02,Mairie,05560,Vars,,(+33) 4-92-46-50-09,,(+33) 4-92-46-62-46,mairie.vars.developpement@orange.fr,http://www.mairiedevars.com,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
21-66091,Ville de Montluçon,None," LAPORTE Frédéric, Maire",,,"Cité Administrative , Esplanade Georges Pompidou, 1, rue des Conches",03106,Montlucon,,04-70-02-55-00,,,correspondre@aws-france.com,http://www.montlucon.com,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-66092,COMMUNE D AJACCIO,None," Marcangeli Laurent, Maire",,,2 avenue Antoine Serafini,20304,Ajaccio,,04-95-52-53-04,,,correspondre@aws-france.com,http://www.ajaccio.fr,https://www.marches-publics.info,,,,,False,False,,False,False
21-66093,COMMUNE DE DEVILLE LES ROUEN,None," GAMBIER Dominique, Maire",,,"1, place François Mitterrand BP 73",76250,Déville lès Rouen,,,,,correspondre@aws-france.com,http://www.deville-les-rouen.fr,https://www.mpe76.fr,,,,,False,False,,False,False
21-66094,COMMUNE DE CAHORS,None," VAYSSOUZE-FAURE Jean-Marc, Maire",,,73 boulevard Gambetta BP 30249,46005,CAHORS,,05-65-20-87-87,,05-65-22-28-22,marchespublics@mairie-cahors.fr,http://www.mairie-cahors.fr,http://www.agysoft.marches-publics.info,,,,,False,False,,False,False
21-66096,Communauté de Communes du Clermontais,24340035500034,,,FRJ13,"Espace Marcel Vidal, 20 avenue Raymond Lacombe",34800,Clermont L'Herault,,(+33) 4-67-88-95-50,,,correspondre@aws-france.com,http://www.cc-clermontais.fr,http://www.midilibre-marchespublics.com/,,http://www.midilibre-marchespublics.com/,http://www.midilibre-marchespublics.com/,,False,True,,False,True
21-66097,Ville de Morbecque,None,Monsieur Le Maire,,,Place de l'hôtel de ville,59190,Morbecque,,03-28-41-81-86,,,mairie@morbecque.fr,,https://marchespublics596280.fr/,,,,,False,False,,False,False
21-66103,Commune de Guebwiller,21680112600014,,,FRF12,73 rue de la République,68500,Guebwiller,,,,,m.barthly@ville-guebwiller.fr,https://ville-guebwiller.fr,https://marchespublics-amhr.safetender.com,,https://marchespublics-amhr.safetender.com,https://marchespublics-amhr.safetender.com,,False,False,,False,False
21-66105,Communauté de Communes de Sélestat,None,,,FRF11,1 rue Louis Lang,67604,Sélestat,,,,,marches.publics@ville-selestat.fr,http://www.cc-selestat.fr,,,https://alsacemarchespublics.eu/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=526896&orgAcronyme=a6t,https://alsacemarchespublics.eu,,False,True,,False,True
21-66106,Centre Hospitalier Alpes Léman,None,,,FRK2,,None,Contamine sur Arve,,,,,achats_publics_ght@ch-alpes-leman.fr,http://www.ght-leman-mont-blanc.fr/,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
21-66107,DEPARTEMENT DE LA MOSELLE,22570001200019,,,FRF33,"1 rue du Pont Moreau, Cs 11096",57036,Metz,,(+33) 3-87-21-98-05,,,smp@moselle.fr,http://www.moselle.fr,https://marchespublics.moselle.fr,,,,,False,True,,False,True
21-66108,ComCom des Vallées du Haut-Anjou,20007186800158,,,FRG02,Place Charles de Gaulle,49220,Le Lion d'Angers,,,,,correspondre@aws-france.fr,https://www.valleesduhautanjou.fr,https://agysoft.marches-publics.info,,,,,False,True,,False,True
21-66109,Conseil Général d'Indre et Loire,None, le Président du Conseil départemental,,,Place de la Préfecture,37927,Tours,,02-47-31-42-74,,02-47-31-43-75,commande-publique@departement-touraine.fr,http://www.touraine.fr,http://www.touraine.fr,,,,,False,False,,False,False
21-66110,OFFICE PUBLIC DE L HABITAT,None,"Mme PRADEL Linda, Directrice Générale",,,401 Boulevard Irénée Bonnafous BP 239,82002,Montauban,,,,,marches@tgh82.org,https://www.tgh82.org/,https://www.marches-publics.info/,,,,,False,False,,False,False
21-66111,Ville de Schiltigheim,None," CHAIZE Adrien, Responsable Service Marchés Publics",,,110 route de Bischwiller BP 98,67302,Schiltigheim,,03-88-83-84-86,,,marches.publics@ville-schiltigheim.fr,http://www.ville-schiltigheim.fr,,,,,,False,False,,False,False
21-66112,Centre Hospitalier de Lens,None," DONIUS Bruno, Directeur Général",,,99 Route de La Bassée,62307,Lens,,,,,correspondre@aws-france.com,https://www.ght-artois.fr/,https://marches-publics.info/,,,,,False,False,,False,False
21-66114,Ville de Saint-Etienne,None, Le Maire,,,Hôtel de ville BP 503,42007,Saint Etienne,,04-77-48-78-07,,,marchespublics@saint-etienne.fr,http://www.saint-etienne.fr/,http://www.saint-etienne.fr,,,,,False,False,,False,False
21-66115,Centre Hospitalier de la Basse-Terre,26971087700011,,a l'attention de Madame la Directrice des achats,FRY10,Avenue Gaston Feuillard,97100,Basse-Terre,,(+33) -05-90-80-54-26,,(+33) -05-90-80-54-24,serviceachats@ch-labasseterre.fr,http://www.marches-maximilien.fr,http://www.marches-maximilien.fr,,http://www.marches-maximilien.fr,http://www.marches-maximilien.fr,,False,True,,False,True
21-66116,Conseil Général de la Loire,None, le Président,,,"Hôtel du département, 2 rue Charles de Gaulle",42022,Saint-Etienne,,,,,retraitmarche@cg42.fr,http://www.loire.fr,http://www.loire.fr/e-marchespublics,,,,,False,False,,False,False
21-66117,Ville de Saint-Chamond,21420207900015,,,FRK25,Avenue Antoine Pinay,42400,Saint-Chamond,,,,,marches.publics@saint-chamond.fr,http://www.saint-chamond.fr,http://loire.marches-publics.info,,http://loire.marches-publics.info,http://loire.marches-publics.info,,False,True,,False,True
21-66118,Région Nouvelle Aquitaine,None,,,FRI,,None,Bordeaux,,,,,unite.transportsdacp@nouvelle-aquitaine.fr,https://demat-ampa.fr,,,,,,False,True,,False,True
21-66119,CMAR Auvergne Rhône Alpes,None,,Léa Bonnet,FRK,10 Rue Paul Montrochet,69002,Lyon,,(+33) -04-72-44-13-30,,,lea.bonnet@cma-auvergnerhonealpes.fr,https://www.crma-auvergnerhonealpes.fr/,https://cmar-auvergne-rhonealpes.e-marchespublics.com,,http://reseaucma.e-marchespublics.com,http://reseaucma.e-marchespublics.com,,False,True,,False,True
21-66120,Bibliothèque nationale de France,None, Président,,,Quai François Mauriac,75706,Paris Cedex 13,,01-53-79-42-37,,,dmp@bnf.fr,https://marchespublics.bnf.fr,https://marchespublics.bnf.fr,,,,,False,False,,False,False
21-66121,SM de Valorisation du Pic,None, Président,,,RUE PIERRE LAMY DE LA CHAPELLE,65200,LA MONGIE,,05-62-91-88-96,,,marches@picdumidi.com,https://picdumidi.com/,https://www.marches-securises.fr/,,,,,False,False,,False,False
21-66123,Ville de Villers-Cotterêts,None,,Edouard JUN,FRE21,3 rue de l'hôtel de ville,02603,Villers-Cotterêts,,(+33) 3-23-96-55-00,,,marches-publics@mairie-villerscotterets.fr,https://villerscotterets.synapse-entreprises.com/,https://villerscotterets.synapse-entreprises.com/,,,,,False,True,,False,True
21-66124,CONSEIL DEPARTEMENTAL 13,None,,"Mme La Présidente, CONSEIL DEPARTEMENTAL DES BOUCHES-DU-RHONE",FRL04,"52, avenue de St Just",13256,Marseille cedex 20,,,,,contact.samrp@departement13.fr,https://marches.departement13.fr,https://marches.departement13.fr,,,,,False,True,,False,True
21-66125,Commune de Marennes,None, Join Esther,,,167 rue centrale,69970,Marennes,,04-78-96-03-40,,,marennesdirection@outlook.fr,,http://e-marchespublics.com/,,,,,False,False,,False,False
21-66126,REGION ILE DE FRANCE,None,,,FR10,"2, rue Simone Veil",93400,Saint-Ouen-sur-Seine,,(+33) 1-53-85-58-46,,,maria.vichnevskaia@iledefrance.fr,https://www.iledefrance.fr/,https://www.maximilien.fr/,,,,,False,True,,False,True
21-66128,COMMUNAUTE D AGGL DU VAL DE FENSCH,None,M. Président Le,,,Hôtel de communauté - 10 rue de Wendel - BP20176,57705,Hayange cedex,,03-82-86-81-81,,03-82-86-81-82,,https://www.agglo-valdefensch.fr,https://www.achatpublic.com,,,,,False,False,,False,False
21-66129,Mairie de Liercourt,None,"M. Walrave Philippe, Maire",,,481 Rue du général leclerc,80580,Liercourt,,03-22-27-13-86,,,mairie-liercourt@akeonet.com,,,,,,,False,False,,False,False
21-66130,Commune de Val de Briey,None, OUADAH Sabrina,,,1 place de l'Hôtel de Briey,54150,VAL DE BRIEY,,03-82-47-16-04,,03-82-47-16-00,mp@valdebriey.fr,http://commune-valdebriey.e-marchespublics.com,http://commune-valdebriey.e-marchespublics.com,,,,,False,False,,False,False
21-66131,Cté de Cnes CHATEAUBRIANT-DERVAL,None,,,FRG01,5 rue Gabriel DelatourB.P. 203,44146,CHATEAUBRIANT,,(+33) 2-28-04-06-33,,,marches.publics@cc-chateaubriant-derval.fr,https://www.cc-chateaubriant-derval.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
21-66132,Commune de Maubeuge,None,M. LIMOU Sébastien,,,Hôtel de Ville Place du docteur Pierre-Forest,59607,Maubeuge,,03-27-53-76-38,,,sebastien.limou@ville-maubeuge.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-18215,Ville de Saint Orens de Gameville,None,,,FRJ23,46 avenue de Gameville,31650,St orens de gameville,,(+33) 5-61-39-00-00,,(+33) 5-61-39-54-19,commande.publique@mairie-saint-orens.fr,http://www.ville-saint-orens.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-66134,Ville de Chelles,None,"M. RABASTE Brice, Maire de Chelles",Direction de la Commande Publique,,Parc du Souvenir Emile Fouchard,77505,Chelles cedex,,01-64-72-85-66,,,dcp@chelles.fr,http://www.chelles.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-66135,Ville de Ballainvilliers,None,"Mme Gueu Viguier Stéphanie, Le Maire",,,3 rue du petit BALLAINVILLIERS,91160,Ballainvilliers,,,,,,http://www.mairie-ballainvilliers.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-66136,COMMUNE DE BUCHELAY,None,"M. MARTINEZ PAUL, Maire",,,1 rue Gabriel Péri,78200,BUCHELAY,,01-30-98-10-86,,,finances@buchelay.fr,,https://demat.centraledesmarches.com/7058734,,,,,False,False,,False,False
